"Description","Price"
"MEDROXYPROGESTERONE 10MG TB","5"
"MEDROXYPROGESTERONE 2.5MG TB","1"
"MEGESTROL 20MG TB","5"
"MEGESTROL 400MG 10ML LQ","43"
"MEGESTROL 40MG 1ML LQ","3"
"MEGESTROL 40MG TB","6"
"MELOXICAM 7.5MG TB","1"
"MEMANTINE HCL 10MG TB","36"
"MEMANTINE HCL 5MG TB","36"
"MENINGITIS/ENCEPHALITIS PANEL","1500"
"MENTH/METH SAL 60GM CR","2"
"MENTHOL/CAMP/EUCAL OIL 90GM","6"
"MENTHOL/CAMP/PHENOL 8OZ LT","5"
"MEPERIDINE","146"
"MEPERIDINE 100MG 1ML IJ","15"
"MEPERIDINE 25MG 1ML IJ","15"
"MEPERIDINE 50MG 1ML SYG IJ","15"
"MEPERIDINE 50MG TB","4"
"MEPERIDINE 75MG 1ML IJ","15"
"MEPIVACAINE 1% 30ML IJ","50"
"MEPIVACAINE 1.5% 30ML IJ","56"
"MEPIVACAINE 2% 20ML IJ","56"
"MEPIVACAINE 2% 50ML","65"
"MEPOPENEM/VABORBACT 2G IJ","777"
"MEPROBAMATE","146"
"MEPROBAMATE 200MG TB","12"
"MEPROBAMATE 400MG TB","26"
"MERCAPTOPURINE 50MG TB","35"
"MERCURY BLOOD","70"
"MEROPENEM 1G 50ML NACL","216"
"MEROPENEM 1GM IJ","123"
"MEROPENEM 500MG 50ML NACL","170"
"MEROPENEM 500MG IJ","68"
"MESALAMINE 1000MG SUP","71"
"MESALAMINE 250MG CPLA","15"
"MESALAMINE 400MG CP(DELZICOL)","27"
"MESALAMINE 4GM 60ML EN","74"
"METANEPHRINES URINE FRACT","131"
"METAPHASES, >=10","112"
"METAPHASES, 1-9","112"
"METAXALONE 800MG TB","44"
"METFORMIN 250MG TB","1"
"METFORMIN 500MG TB","2"
"METFORMIN 500MG TB XR","2"
"METFORMIN 850MG TB","3"
"METHACHOLINE 100MG 5ML INH","428"
"METHADONE 10MG IJ","15"
"METHADONE 10MG TB","3"
"METHADONE 40MG TB","3"
"METHADONE 5MG 5ML LQ","4"
"METHADONE 5MG TB","3"
"METHADONE CONFIRMATION","146"
"METHANOL","116"
"METHAZOLAMIDE 50MG TB","2"
"METHEMOGLOBIN","60"
"METHENAMINE HIP 1GM TB","27"
"METHIMAZOLE 5MG TB","2"
"METHOCARBAMOL 1000MG 10ML IJ","278"
"METHOCARBAMOL 500MG TB","2"
"METHOCARBAMOL 750MG TB","2"
"METHOTREXATE","159"
"METHOTREXATE 100MG 4ML IJ","63"
"METHOTREXATE 2.5MG TB","10"
"METHOTREXATE 200MG 8ML IJ","74"
"METHOTREXATE 250MG 10ML IJ","110"
"METHOTREXATE 50MG 2ML IJ","32"
"METHOTREXATE 50MG 2ML IJ PRESV","32"
"METHSUXIMIDE (CELONTIN)","146"
"METHYL SALICYL/MEN 105GM ONT","5"
"METHYL SALICYL/MEN 38GM CRM","4"
"METHYLCELLULOSE 160Z PD","8"
"METHYLDOPA 250MG 5ML IJ","380"
"METHYLDOPA 250MG TB","2"
"METHYLDOPA 500MG TB","3"
"METHYLENE BLUE 10ML IJ","796"
"METHYLERGONOVINE 0.2MG 1ML IJ","80"
"METHYLERGONOVINE 0.2MG TB","16"
"METHYLMALONIC ACID BLOOD","125"
"METHYLPHENIDATE 10MG TB","1"
"METHYLPHENIDATE 5MG TB","4"
"METHYLPHENIDATE(RITALIN) URINE","146"
"METHYLPREDNIS NA 125MG IJ","92"
"METHYLPREDNIS NA 500MG IJ","84"
"METHYLPREDNISOLON 10MG 1ML DIL","35"
"METHYLPREDNISOLONE 32MG TB","58"
"METHYLPREDNISOLONE 40MG 1ML IJ","48"
"METHYLPREDNISOLONE 4MG TB","2"
"METHYLPREDNISOLONE 80MG 1ML IJ","75"
"METHYLPREDNISOLONE NA 1GM IJ","137"
"METHYLPREDNISOLONE NA 40MG IJ","63"
"METOCLOPRAMIDE 10MG 10ML DIL","18"
"METOCLOPRAMIDE 10MG 10ML LQ","4"
"METOCLOPRAMIDE 10MG 2ML IJ","4"
"METOCLOPRAMIDE 10MG TB","2"
"METOCLOPRAMIDE 5MG TB","2"
"METOLAZONE 10MG TB","19"
"METOLAZONE 2.5MG TB","4"
"METOLAZONE 5MG TB","5"
"METOPROLOL 100MG TB","2"
"METOPROLOL 100MG TBLA","20"
"METOPROLOL 12.5MG TB","1"
"METOPROLOL 12.5MG TBLA","5"
"METOPROLOL 25MG TB","1"
"METOPROLOL 25MG TBLA","15"
"METOPROLOL 50MG TB","1"
"METOPROLOL 50MG TBLA","14"
"METOPROLOL 5MG 5ML IJ","11"
"METRONIDAZOLE 0.75% 70GM VAGEL","224"
"METRONIDAZOLE 250MG 50ML NS","14"
"METRONIDAZOLE 250MG TB","1"
"METRONIDAZOLE 500MG 100ML NS","14"
"METRONIDAZOLE 500MG TB","2"
"METRONIDAZOLE 50MG 10ML DIL","27"
"MEXILETINE","186"
"MEXILETINE 150MG CP","2"
"MEXILETINE 200MG CP","2"
"MEXILETINE 250MG CP","3"
"MHA-TP CONFIRM","85"
"MICAFUNGIN NA 50MG 10ML IJ","435"
"MICONAZOLE 2% 45GM TOPICAL PD","8"
"MICONAZOLE 2% 45GM VCR","6"
"MICONAZOLE 2% 60G CR","7"
"MICONAZOLE 2% 85G PD","7"
"MICROALBUMIN URINE","61"
"MICROSATELLITE INSTABILITY","281"
"MICROSATELLITE INSTABILITY ANL","1078"
"MICROSCOPIC ONLY URINE","15"
"MICROSPORIDIA BY DFA","92"
"MIDAZOLAM 100MG 100ML IVPB","363"
"MIDAZOLAM 10MG 2ML IJ","18"
"MIDAZOLAM 10MG 5ML LQ","19"
"MIDAZOLAM 25MG 5ML IJ","40"
"MIDAZOLAM 2MG 1ML LQ","4"
"MIDAZOLAM 2MG 2ML IJ","4"
"MIDAZOLAM 50MG 10ML IJ","56"
"MIDAZOLAM 5MG 1ML IJ","10"
"MIDAZOLAM 5MG 2.5ML LQ","12"
"MIDAZOLAM 5MG 5ML IJ","10"
"MIDODRINE 2.5MG TB","14"
"MIDODRINE 5MG TB","14"
"MILRINONE 10MG 10ML IJ","54"
"MILRINONE 20MG 20ML IJ","80"
"MILRINONE 20MG/100ML D5W IV","168"
"MINERAL OIL 10ML STERILE","65"
"MINERAL OIL 135ML EN","2"
"MINERAL OIL/PETROL 480GM CR","5"
"MINOCYCLINE 100MG CP","3"
"MINOCYCLINE 50MG CP","4"
"MINOXIDIL 10MG TB","6"
"MINOXIDIL 2.5MG TB","4"
"MIRTAZAPINE 15MG TB","2"
"MIRTAZAPINE 30MG TB","3"
"MISOPROSTOL 0.1MG TB","16"
"MISOPROSTOL 0.2MG TB","22"
"MISOPROSTOL 25MCG TB","4"
"MITOMYCIN 40MG IJ","4808"
"MITOMYCIN 5MG IJ","792"
"MITOXANTRONE 30MG 15ML IJ","663"
"MLHI PROMOTER METHYLATION","423"
"MOD SED 5Y+ 1ST 15 MIN OTH HCP","423"
"MOD SEDATION 5+ YRS 1ST 15 MIN","387"
"MOD SEDATION EA ADD 15 MIN","125"
"MODAFINIL 100MG TB","110"
"MODAFINIL 200MG TB","152"
"MONONUCLEOSIS SCREEN (MONO)","96"
"MONSEL'S SOL 30ML TOPICAL","77"
"MONTELUKAST 10MG TB","52"
"MONTELUKAST 4MG TB","52"
"MONTELUKAST 5MG TB","52"
"MOPATH PROCEDURE LEVEL 6","1274"
"MORPHINE 0.4MG/ML 1ML ORAL SYG","44"
"MORPHINE 100MG 10ML IJ","52"
"MORPHINE 100MG TB SR","24"
"MORPHINE 10MG 10ML IJ PF","27"
"MORPHINE 10MG 1ML IJ","14"
"MORPHINE 10MG 5ML LQ","10"
"MORPHINE 10MG TB","4"
"MORPHINE 15MG TB","3"
"MORPHINE 15MG TB SR","4"
"MORPHINE 1MG/ML PCA 30ML","67"
"MORPHINE 20MG 1ML LQ","5"
"MORPHINE 2500MG 50ML IJ","170"
"MORPHINE 250MG 250ML IVPB","128"
"MORPHINE 2MG 1ML IJ","18"
"MORPHINE 2MG 2ML IJ","7"
"MORPHINE 30MG TB SR","5"
"MORPHINE 4MG 1ML SYG","18"
"MORPHINE 600MG 30ML LQ","100"
"MORPHINE 8MG 1ML IJ","23"
"MORPHINE SO4 100MG SR CP","167"
"MORPHINE SO4 20MG SR CP","57"
"MORPHINE SO4 30MG SR CP","111"
"MORPHINE SO4 50MG SR CP","92"
"MORPHINE SO4 60MG SR CP","110"
"MORRHUATE 50MG/ML 30ML IJ","516"
"MOXIFLOXACIN 0.5% 3ML OPS","583"
"MPL MUTATION ANALYSIS","561"
"MPO-MYELOPEROXIDASE","120"
"MRSA PCR","190"
"MRSA SCREEN","47"
"MTH/ME BLUE/SAL/NAPHOS/HYO TB","16"
"MTHRF GENE","142"
"MULLERIAN INHIBITING SUBSTANCE","161"
"MUMPS AB IGG","90"
"MUMPS IGG","90"
"MUMPS IGM","59"
"MUPIROCIN 2% 1GM ONT","100"
"MUPIROCIN 2% 22GM ONT","71"
"MUSCLE BIOPSY","2926"
"MUSK ANTIBODY","140"
"MYC (8q24)","392"
"MYCO PNEU AB IGM","110"
"MYCOBACTERIUM PCR","262"
"MYCOPHENOLATE 250MG CP","5"
"MYCOPHENOLATE 500MG IJ","65"
"MYCOPHENOLATE 500MG TB","11"
"MYCOPHENOLATE NA 180MG DR TB","50"
"MYCOPHENOLATE NA 360MG DR TB","90"
"MYCOPHENOLIC ACID","142"
"MYCOPLASM IGG","91"
"MYCOPLASM IGM","91"
"MYCOPLASMA PNEUMONIAE BY PCR","123"
"MYD88","240"
"MYELIN BASIC PROTEIN CSF","65"
"MYOGLOBIN SERUM","79"
"MYOGLOBIN SERUM","106"
"MYOGLOBIN URINE","79"
"N GC RRNA DETECTION","196"
"N MENINGITIDIS ACYW","119"
"N MENINGITIDIS B/ECK1","119"
"N TELOPEPTIDE CROSSLINK URINE","97"
"NA ACETATE 40MEQ 20ML IJ","6"
"NA BICARB 4% 5ML IJ","43"
"NA BICARB 4.2% 10ML SYG IV","29"
"NA BICARB 7.5% 50ML SYG IV","40"
"NA BICARB 8.4% 10ML SYG IV","50"
"NA BICARB 8.4% 50ML IV","10"
"NA BICARB 8.4% 50ML SYG IV","29"
"NA CITRATE/CITRIC 30ML LQ","4"
"NA FER GLUC CPLX 62.5MG 5ML IJ","225"
"NA HYALURONATE 10MG/ML 0.85ML","620"
"NA HYALURONATE 14MG/ML 0.85ML","620"
"NA PHOS 3MM/ML 5ML IJ","5"
"NA PHOS 45MM 15ML IJ","213"
"NA POLYSTYR SULF 15GM 60ML LQ","81"
"NA POLYSTYR SULF 7.5GM 30ML LQ","18"
"NA THIOSULFATE 250MG/ML 50MLIJ","166"
"NACL 0.65% 30ML N/D","3"
"NACL 0.9% 100ML IJ VIAL","27"
"NACL 0.9% 50ML VIAL IJ","13"
"NACL 2% 15ML OPS","15"
"NACL 3% 500ML IV","11"
"NACL 4MEQ/ML CONC 30ML","6"
"NACL 5% 15ML OPS","12"
"NACL 5% 3.5GM OPO","12"
"NACL 7% 4ML INH SOL PF","13"
"NADOLOL 20MG TB","2"
"NADOLOL 40MG TB","3"
"NADOLOL 80MG TB","11"
"NAFCILLIN 1GM IJ","121"
"NAFCILLIN 2GM IJ","209"
"NALBUPHINE 10MG 1ML IJ","11"
"NALBUPHINE 20MG 1ML IJ","19"
"NALOXONE 0.4MG 1ML IJ","24"
"NALOXONE 2MG 2ML IJ","133"
"NALTREXONE 50MG TB","16"
"NAPHAZOLINE 0.1% 15ML OPS","16"
"NAPHAZOLINE/PHEN .025% 15MLOPS","8"
"NAPROXEN 250MG TB","2"
"NAPROXEN 375MG TB","1"
"NAPROXEN 500MG TB","2"
"NASAL BONES","307"
"NATALIZUMAB 300MG 15ML IJ","21650"
"NB SCR HANDLING","49"
"NEBIVOLOL 2.5MG TB","22"
"NEBIVOLOL 5MG TB","22"
"NECK SOFT TISSUE","251"
"NEFAZODONE 100MG TB","4"
"NEFAZODONE 150MG TB","4"
"NEFAZODONE 50MG TB","4"
"NEISSERIA HAEMOPHILLUS ID","69"
"NEOMYCIN 500MG TB","17"
"NEOMYCIN/BAC/POL 15GM ONT","4"
"NEOMYCIN/BAC/POL 3.5GM OPO","310"
"NEOMYCIN/BAC/POL 30GM ONT","6"
"NEOMYCIN/BAC/POL/HC 15GM ONT","487"
"NEOMYCIN/BAC/POL/HC 3.5GM OPO","356"
"NEOMYCIN/GRAM/POL 10ML OPS","115"
"NEOMYCIN/POL 1ML GU IRR","84"
"NEOMYCIN/POL/HC 10ML OTS","67"
"NEOMYCIN/POL/HC 10ML OTSL","67"
"NEOMYCIN/POL/HC 7.5ML OPS","481"
"NEOMYCIN/POL/PRAM 1/2OZ CR","5"
"NEOMYCIN/POL/PRAM 28.4GM ONT","5"
"NEOSTIGMINE 10MG 10ML IJ","537"
"NEUROMUSCULAR RE ED 15MIN OT","99"
"NEUROMUSCULAR REEDUC 15MIN","99"
"NEUROMUSCULAR REEDUC 15MIN","101"
"NEURON CELL AB","239"
"NEURON SPECIFIC ENOLASE, CSF","239"
"NEURONAL NUCLEAR AB IgG BY IMM","58"
"NEURONAL NUCLEAR ABS(HU RI YO)","166"
"NEURON-SPECIFIC ENOLASE","77"
"NEUTRALIZED SERUM","227"
"NEUTROPHIL OXIDATIVE BURST","529"
"NIACIN","106"
"NICARDIPINE 20MG CP","1"
"NICARDIPINE 20MG/NS 200ML","668"
"NICARDIPINE 25MG 10ML IJ","171"
"NICARDIPINE 30MG CP","1"
"NICARDIPINE 30MG CPLA","20"
"NICKEL SERUM","65"
"NICOTINE 14MG/DAY TDP","2"
"NICOTINE 21MG/DAY TDP","2"
"NICOTINE 7MG/DAY TDP","3"
"NICOTINE AND METABOLITES","146"
"NIFEDIPINE 10MG CP","14"
"NIFEDIPINE 20MG CP","18"
"NIFEDIPINE 30MG TB","4"
"NIFEDIPINE 60MG TB","13"
"NIFEDIPINE 90MG TB","24"
"NIMODIPINE 30MG CP","51"
"NITAZOXANIDE 500MG TB","167"
"NITRIC OXIDE PER HOUR","476"
"NITROFURANTOIN 100MG CP","15"
"NITROFURANTOIN 50MG CP","4"
"NITROFURANTOIN/NITROF 100MG CP","4"
"NITROGLYCERIN 0.1MG/HR TDP","5"
"NITROGLYCERIN 0.2MG/HR TDP","5"
"NITROGLYCERIN 0.3MG TBX100","2"
"NITROGLYCERIN 0.3MG/HR TDP","43"
"NITROGLYCERIN 0.4MG TB","4"
"NITROGLYCERIN 0.4MG TBX25","90"
"NITROGLYCERIN 0.4MG/HR TDP","6"
"NITROGLYCERIN 0.6MG/HR TDP","12"
"NITROGLYCERIN 0.8MG/HR TDP","46"
"NITROGLYCERIN 12GM SPR","769"
"NITROGLYCERIN 2.5MG CP","1"
"NITROGLYCERIN 30GM ONT","86"
"NITROGLYCERIN 50MG 10ML IJ","48"
"NITROGLYCERIN 50MG 250ML D5W","57"
"NITROGLYCERIN 6.5MG CP","5"
"NITROGLYCERIN 9MG CP","10"
"NITROGLYCERIN ONT UD","10"
"NITROPRUSSIDE 50MG 100ML IV","1260"
"NITROPRUSSIDE 50MG IJ","1374"
"NIX CREAM RINSE 60ML","8"
"NON GYN SMEAR NON-CONCENTRATI","113"
"NON GYN THIN PREP","248"
"NON SEL DEBRIDE WO ANES","396"
"NOREPINEPHRINE 4MG 4ML IJ","19"
"NORETHINDRONE 5MG TB","24"
"NORPACE","338"
"NORTRIPTYLINE (AVENTYL)","146"
"NORTRIPTYLINE 10MG CP","1"
"NORTRIPTYLINE 25MG CP","1"
"NPM1 MUTATION ANALYSIS","675"
"NRAS MUTATION ANALYSIS","543"
"NUCLEOTIDASE 5","60"
"NUR FAC DCHG 30 MIN","83"
"NUR FAC DCHG 30 MIN PLUS","110"
"NUR FAC HIGH SEVERITY","167"
"NUR FAC LOW COMPL 15 MIN","75"
"NUR FAC LOW SEVERITY","93"
"NUR FAC MOD COMPL 25 MIN","101"
"NUR FAC MOD SEVERITY","129"
"NYSTATIN 15GM CR","19"
"NYSTATIN 15GM ONT","14"
"NYSTATIN 15GM PD","41"
"NYSTATIN 500000U TB","4"
"NYSTATIN 5ML LQ","10"
"NYSTATIN/TRIAM 15GM CR","12"
"NYSTATIN/TRIAM 15GM ONT","15"
"OASIS PER SQ CM","68"
"OBS A&D SAME DAY HGH","313"
"OBS A&D SAME DAY MOD","251"
"OBS ADMIT HIGH","221"
"OBSERVATION","26"
"OBSTETRIC PANEL","188"
"OBSTETRICAL CARE","1410"
"OCCULT BLOOD QUAL OTHER SOURCE","31"
"OCCULT BLOOD STOOL SCRN","43"
"OCTREOTIDE 0.05MG 1ML IJ","17"
"OCTREOTIDE 0.1MG 1ML IJ","40"
"OCTREOTIDE 0.5MG 1ML IJ","240"
"OCTREOTIDE 1000MCG 5ML IJ","290"
"Office OP Est 10 Min","20"
"Office OP Est 15 Min","30"
"Office OP Est 25 Min","35"
"Office OP Est 40 Min","40"
"Office OP Est 5 Min","15"
"Office OP New 10 Min","20"
"Office OP New 20 Min","25"
"Office OP New High 60 Min","45"
"Office OP New Low 30 Min","35"
"Office OP New Moderate 45 Min","40"
"OFLOXACIN 0.3% 5ML OPS","79"
"OLANZAPINE 10MG IJ","305"
"OLANZAPINE 10MG ODT TB","175"
"OLANZAPINE 10MG TB","164"
"OLANZAPINE 2.5MG TB","101"
"OLANZAPINE 5MG ODT TB","120"
"OLANZAPINE 5MG TB","119"
"OLIGOCLONAL BANDS","91"
"OMEPRAZOLE 40MG ORAL SUSP","50"
"ONDANSETRON 0.8MG 1ML LQ","60"
"ONDANSETRON 1MG 0.5ML IJ","2"
"ONDANSETRON 4MG 2ML IJ","5"
"ONDANSETRON 4MG 5ML LQ","65"
"ONDANSETRON 4MG ODTB","5"
"ONDANSETRON 4MG TB","5"
"ONDANSETRON 8MG TB","6"
"OPRELVEKIN 5MG 1ML IJ","1204"
"OPTOCHIN (P)DISC DETERMINATION","69"
"ORAL SPEECH DEVICE EVAL 15MIN","354"
"ORAL SPEECH DEVICE EVAL 30MIN","354"
"ORAL SPEECH DEVICE EVAL 45MIN","354"
"ORAL SPEECH DEVICE EVAL 60MIN","354"
"ORBITS","340"
"ORBITS FOREIGN BODY","164"
"ORGANIC ACID URINE","133"
"ORGANISM ID MOTILITY","125"
"ORGANISM IDENTIFICATION","34"
"ORITAVANCIN 10MGIJ (400MG)","105.5"
"ORPHENADRINE 100MG TB","5"
"ORPHENADRINE 60MG 2ML IJ","56"
"ORTHO FAB 15MIN OT","109"
"ORTHO FAB 15MIN PT","106"
"ORTHO FAB 15MIN PT","108"
"ORTHOTIC / PROSTHETIC MANG OT","108"
"ORTHOTIC / PROSTHETIC MANG OT","109"
"ORTHOTIC / PROSTHETIC MANG PT","108"
"OSELTAMIVIR 30MG 5ML LQ","98"
"OSELTAMIVIR 30MG CAP","126"
"OSELTAMIVIR 45MG CP","126"
"OSELTAMIVIR 75MG 12.5ML LQ","209"
"OSELTAMIVIR 75MG CP","98"
"OSMOLALITY SERUM","69"
"OSMOLALITY STOOL","118"
"OSMOLALITY URINE","71"
"OSMOTIC FRAGILITY","60"
"OSTEOCALCIN","75"
"OSTOMY COLO/ILLEO 1 3/4","26"
"OSTOMY COLO/ILLEO 2 3/4","26"
"OSTOMY COLOSTOMY 2 1/4","26"
"OSTOMY POUCH HI OUTPUT 2 3/4","338"
"OSTOMY POUCH PED 1PIECE","197"
"OSTOMY POUCH W/FILTER 2 1/4","281"
"OSTOMY POUCH W/FILTER 2 3/4","281"
"OSTOMY SLEEVE IRRIGATION 2 1/4","104"
"OSTOMY SLEEVE IRRIGATION 2 3/4","206"
"OSTOMY UROSTOMY 1 3/4 in","61"
"OSTOMY UROSTOMY 2 1/4","33"
"OSTOMY UROSTOMY POUCH 2 1/2","200"
"OSTOMY WAFER FLEXTEND 1IN","82"
"OT EVAL - HIGH COMPLEXITY","192"
"OT EVAL - LOW COMPLEXITY","192"
"OT EVAL - MOD COMPLEXITY","192"
"OT RE-EVALUATION","117"
"OT SPLINT APPL ARM DYN","502"
"OT SPLINT APPL ARM STAT","196"
"OVA & PARASITE EXAM","144"
"OVARIAN AB TITER","174"
"OVARIAN ANTIBODY","184"
"OXALATE URINE","63"
"OXALIPLATIN 100MG IJ","3503"
"OXALIPLATIN 50MG IJ","3380"
"OXAZEPAM 10MG CP","2"
"OXAZEPAM 15MG CP","5"
"OXAZEPAM 30MG CP","5"
"OXCARBAZEPINE 150MG TB","6"
"OXCARBAZEPINE 300MG TB","14"
"OXCARBAZEPINE 600MG TB","10"
"OXCARBAZEPINE METABOLITE","142"
"OXYBUTYNIN 3.9MG/24HR TDP","152"
"OXYBUTYNIN 5MG TB","1"
"OXYBUTYNIN 5MG TBXL","32"
"OXYCHLOROSENE 2GM PD","10"
"OXYCOD/APAP 5-325MG (5ML) LQ","14"
"OXYCODONE 10MG TB SR","20"
"OXYCODONE 13.5MG ER CP (XTAMP)","33"
"OXYCODONE 15MG TB","3"
"OXYCODONE 15MG TBLA","41"
"OXYCODONE 18MG ER CP (XTAMP)","42"
"OXYCODONE 20MG TBLA","38"
"OXYCODONE 27MG ER CP (XTAMP)","58"
"OXYCODONE 36MG ER CP (XTAMP)","65"
"OXYCODONE 40MG TBLA","61"
"OXYCODONE 5MG TB","2"
"OXYCODONE 5MG/5ML 5ML LQ","14"
"OXYCODONE 80MG TBLA","115"
"OXYCODONE 9MG ER CP (XTAMP)","23"
"OXYGEN","87"
"OXYGEN DAILY NON-AEROSOL","293"
"OXYGEN DAILY-AEROSOL","501"
"OXYMETAZOLINE 0.05% 15ML N/S","5"
"OXYMETAZOLINE 0.05% 30ML N/S","8"
"OXYTOCIN 10U/ML IJ","10"
"OXYTOCIN 30U/NACL 0.9% 500ML","128"
"P2Y12  ASSAY","166"
"PACEMAKER INTRO 11FR","323"
"PACEMAKER INTRO 12FR","314"
"PACER EXTERNAL","220"
"PAD COMBO PED","274"
"PAD DUOTHERM 24X60","158"
"PAD HYPOTHERMIA ADULT","137"
"PAD REHAB","93"
"PAD STERNAL ULTRALIGN","591"
"PALIVIZUMAB 50MG IJ","5519"
"PAMIDRONATE 30MG IJ","179"
"PAMIDRONATE 90MG IJ","407"
"PANCREATIC POLYPEPTIDE","140"
"PANCRELIPASE 12000U CPLA","19"
"PANCRELIPASE 24000U CPLA","34"
"PANCRELIPASE 3000U CPLA","14"
"PANCRELIPASE 6000U CPLA","12"
"PANCURONIUM 10MG 10ML IJ","19"
"PANTOPRAZOLE 20MG TB","3"
"PANTOPRAZOLE 40MG IJ","133"
"PANTOPRAZOLE 40MG TB","3"
"PAP SMEAR","45"
"PAP SMEAR 1 SLIDE","45"
"PAPAVERINE 300MG 10ML IJ","24"
"PAPAVERINE 60MG 2ML IJ","22"
"PARAFFIN OT","109"
"PARAFFIN PT","106"
"PARAINFLUENZA","182"
"PARE/CUT BENIGN CORN/CALLU 2-4","121"
"PARE/CUT BENIGN CORN/CALLUS 1","94"
"PARIETAL CELL TOTAL AUTO AB","140"
"PAROXETINE","146"
"PAROXETINE 10MG TB","10"
"PAROXETINE 20MG TB","3"
"PAROXETINE 30MG TB","11"
"PART THROMBOPLAS (PTT)","96"
"PARVO B19 DNA","147"
"PARVOVIRUS IGG","103"
"PARVOVIRUS IGM","64"
"PATCH EYE PRESSPATCH","11"
"PATH CONSULT SURGERY","131"
"PATIENT EDUC GRP 2-4","42"
"PATIENT EDUC INDIV","47"
"PCB POLYCHLORINATED BIPHENYLS","125"
"PCCA/ANNA BY IFA W REF 2 TITER","56"
"PDGFRa MUTATION ANALYSIS","605"
"PDGFRA REARRANGEMENT","392"
"PEGASPARARGASE 3750U/5ML","12173"
"PEGFILGRASTIM 6MG 0.6ML SYG IJ","17720"
"PELVIC AND BREAST EXAM","51"
"PELVIS 1-2 VWS","239"
"PELVIS INLET OUTLET AP","252"
"PELVIS INLET OUTLET VWS","239"
"PENICILLIN G BZ 100,000U IJ (1","36.91"
"PENICILLIN G BZ/PR 1.2MILUT","346"
"PENICILLIN G BZ/PR 900/300TUT","361"
"PENICILLIN G K 3MILUT 50ML","106"
"PENICILLIN G K 5MILUT IJ","47"
"PENICILLIN V K 250MG TB","3"
"PENICILLIN V K 500MG TB","2"
"PENTAFLUOROP/TETRAFL 105GM SPR","305"
"PENTAFLUOROP/TETRAFL PER USE","7"
"PENTAMIDINE 300MG 15ML IJ","428"
"PENTOBARBITAL","146"
"PENTOBARBITAL 50MG 1ML IJ","287"
"PENTOSAN POLYS NA 100MG CP","45"
"PENTOSTATIN 10MG 5ML IJ","9298"
"PENTOXIFYLLINE 400MG TB","2"
"PERFLUTREN LIPID MICRO 1.3MLIJ","2257"
"PERMETHRIN 5% 60GM CR","50"
"PEROXIDASE STAIN","173"
"PERPHENAZINE 2MG TB","5"
"PERPHENAZINE 4MG TB","12"
"PERPHENAZINE/AMITRIP 2-10MG TB","2"
"PERPHENAZINE/AMITRIP 2-25MG TB","2"
"PERPHENAZINE/AMITRIP 4-25MG TB","2"
"PF ABORT","250"
"PFA PLATLET FUNCTION ANALYSIS","166"
"PH BLOOD RT","74"
"PH BODY FLUID","55"
"PH URINE","31"
"PHARM MGMT W/PSYCH TX","200"
"PHENAZOPYRIDINE 100MG TB","1"
"PHENAZOPYRIDINE 200MG TB","2"
"PHENOBARBITAL (LUMINAL)","117"
"PHENOBARBITAL 100MG 10ML DIL","60"
"PHENOBARBITAL 130MG 1ML IJ","46"
"PHENOBARBITAL 16.2MG TB","1"
"PHENOBARBITAL 20MG 5ML LQ","4"
"PHENOBARBITAL 30MG 7.5ML LQ","5"
"PHENOBARBITAL 32.4MG TB","1"
"PHENOBARBITAL 4MG 1ML LQ","1"
"PHENOBARBITAL 64.8MG TB","1"
"PHENOBARBITAL 65MG IJ","18"
"PHENOBARBITAL 97.2MG TB","1"
"PHENOL 1ML TS","2"
"PHENOL/GLYCERIN 0.6% MW 30ML","2"
"PHENOLPHTHALEIN","125"
"PHENOXYBENZAMINE 10MG CP","86"
"PHENTOLAMINE 5MG IJ","1730"
"PHENYLALANINE","91"
"PHENYLEPHRINE 0.25% 15ML N/S","5"
"PHENYLEPHRINE 0.25% 1OZ ONT","5"
"PHENYLEPHRINE 0.25% 30ML N/S","3"
"PHENYLEPHRINE 0.5% 15ML N/S","5"
"PHENYLEPHRINE 1% 15ML N/D","49"
"PHENYLEPHRINE 1% 15ML N/S","5"
"PHENYLEPHRINE 10% 5ML OPS","30"
"PHENYLEPHRINE 10MG 1ML IJ","42"
"PHENYLEPHRINE 2.5% 2ML OPS","386"
"PHENYLEPHRINE 2.5% 5ML OPS","19"
"PHENYTOIN 100MG 2ML IJ","15"
"PHENYTOIN 100MG CP","3"
"PHENYTOIN 100MG LQ","14"
"PHENYTOIN 250MG 5ML IJ","14"
"PHENYTOIN 30MG CP","4"
"PHENYTOIN 50MG TB","4"
"PHENYTOIN, FREE","94"
"PHLEBOTOMY THERAPEUTIC","198"
"PHORPOBILINOGEN URINE QL","34"
"PHOSPHATIDYLGYCEROL","84"
"PHOSPHOLIPIDS","105"
"PHOSPHORUS BLOOD","56"
"PHOSPHORUS URINE","72"
"PHY CLINIC VISIT LEVEL 1/NEW","20"
"PHY CLINIC VISIT LEVEL 2/NEW","25"
"PHYS CLINIC VISIT LEVEL 3/NEW","35"
"PHYS CLINIC VISIT LEVEL 5/NEW","45"
"PHYS CLINIC VISIT LEVEL4/NEW","40"
"PHYSOSTIGMINE 2MG 2ML IJ","52"
"PHYTONADIONE 10MG 1ML AMP","88"
"PHYTONADIONE 10MG/ML(ORAL)","88"
"PHYTONADIONE 1MG 0.5ML PED","43"
"PHYTONADIONE 1MG/0.5ML(ORAL)","43"
"PHYTONADIONE 5MG TB","287"
