"Facility","Description","Price"
"WYTHE COUNTY COMMUNITY HOSP","HOME SLEEP STUDY",910
"WYTHE COUNTY COMMUNITY HOSP","POLYSOMNOGRM CPAP SPLIT",2821
"WYTHE COUNTY COMMUNITY HOSP","MULTIPLE SLEEP LATENCY",2226
"WYTHE COUNTY COMMUNITY HOSP","APP FINGER SPLINT STATIC",168
"WYTHE COUNTY COMMUNITY HOSP","STRAPPING ANKLE/FOOT",168
"WYTHE COUNTY COMMUNITY HOSP","APP FOREARM SPLNT DYN",168
"WYTHE COUNTY COMMUNITY HOSP","STRAPPING ELBOW/WRIST",114
"WYTHE COUNTY COMMUNITY HOSP","APP FOREARM SPLNT STAT",316
"WYTHE COUNTY COMMUNITY HOSP","SELF CARE CU 100% LTD",1
"WYTHE COUNTY COMMUNITY HOSP","APP FINGER SPLINT DYN",114
"WYTHE COUNTY COMMUNITY HOSP","APP LONG ARM SPLINT",316
"WYTHE COUNTY COMMUNITY HOSP","STRAPPING SHOULDER",168
"WYTHE COUNTY COMMUNITY HOSP","STRAPPING HAND/FINGER",168
"WYTHE COUNTY COMMUNITY HOSP","DEB MUS/FAS 20CM ADD",226
"WYTHE COUNTY COMMUNITY HOSP","USE 760029",647
"WYTHE COUNTY COMMUNITY HOSP","REMOV HYPERKERAT LES 2-4",583
"WYTHE COUNTY COMMUNITY HOSP","STRAP UNNA BOOT BIL",467
"WYTHE COUNTY COMMUNITY HOSP","APPLY COMPRS LOW BIL",406.43
"WYTHE COUNTY COMMUNITY HOSP","EST PT LEVEL5",514
"WYTHE COUNTY COMMUNITY HOSP","DEBRIDEMENT NAIL 6+",184
"WYTHE COUNTY COMMUNITY HOSP","NEW PT LEVEL3",388
"WYTHE COUNTY COMMUNITY HOSP","NEW PT LEVEL2",295
"WYTHE COUNTY COMMUNITY HOSP","DEB SUBQ TISSUE 20CM EA",536
"WYTHE COUNTY COMMUNITY HOSP","INJ INTERM JT W/O US",201
"WYTHE COUNTY COMMUNITY HOSP","APPLY COMPRS LOW RT",406.43
"WYTHE COUNTY COMMUNITY HOSP","DEBRIDE SELECT <20CM",507.04
"WYTHE COUNTY COMMUNITY HOSP","BX SKIN SUBQ TISSUE ADDL",536
"WYTHE COUNTY COMMUNITY HOSP","BIOPSY SINGLE LESION",1072
"WYTHE COUNTY COMMUNITY HOSP","NEG PRESS <=50SQ CM",507.04
"WYTHE COUNTY COMMUNITY HOSP","NEG PRESS >50SQ CM",1072
"WYTHE COUNTY COMMUNITY HOSP","DEB BONE 20CM EA ADD",2325
"WYTHE COUNTY COMMUNITY HOSP","I&D POST OP WOUND INFECT",8021
"WYTHE COUNTY COMMUNITY HOSP","NEW PT LEVEL5",703
"WYTHE COUNTY COMMUNITY HOSP","EST PT LEVEL3",295
"WYTHE COUNTY COMMUNITY HOSP","EST PT LEVEL4",388
"WYTHE COUNTY COMMUNITY HOSP","STRAP UNNA BOOT RT",215
"WYTHE COUNTY COMMUNITY HOSP","I&D HEMATOM SEROMA FLUID",4651
"WYTHE COUNTY COMMUNITY HOSP","EXPLORE WOUND EXTREM",539
"WYTHE COUNTY COMMUNITY HOSP","DEBRD SKNSUB/TIS/MUS/BON",4651
"WYTHE COUNTY COMMUNITY HOSP","HBOT FULL BODY 30M",345
"WYTHE COUNTY COMMUNITY HOSP","DEBRIDE SELECT >20CM",291
"WYTHE COUNTY COMMUNITY HOSP","WND DEBRIDE NONSELECT",583
"WYTHE COUNTY COMMUNITY HOSP","BURN FIRST DEG INITAL",352
"WYTHE COUNTY COMMUNITY HOSP","APPLY COMPRS LOW LT",406.43
"WYTHE COUNTY COMMUNITY HOSP","NEG PRESS <=50 SQ CM",583
"WYTHE COUNTY COMMUNITY HOSP","NEW PT LEVEL1",227
"WYTHE COUNTY COMMUNITY HOSP","REM FB CORNEA W/O",225
"WYTHE COUNTY COMMUNITY HOSP","DEB BONE 20CM EA ADDL",617
"WYTHE COUNTY COMMUNITY HOSP","BURN MED WO ANES",583
"WYTHE COUNTY COMMUNITY HOSP","REMOV HYPERKERATOTIC",507.04
"WYTHE COUNTY COMMUNITY HOSP","SKIN OASISMATRX SQ CM",51
"WYTHE COUNTY COMMUNITY HOSP","TCP02 W/O ABI",409
"WYTHE COUNTY COMMUNITY HOSP","PUNCTURE ASPIRATION",1072
"WYTHE COUNTY COMMUNITY HOSP","AVULSION NAIL SIMP SINGL",507.04
"WYTHE COUNTY COMMUNITY HOSP","NEW PT LEVEL4",514
"WYTHE COUNTY COMMUNITY HOSP","DEB MUS/FAS 20CM EA ADDL",842
"WYTHE COUNTY COMMUNITY HOSP","WOUND CAUTERY CHEMICAL",583
"WYTHE COUNTY COMMUNITY HOSP","I&R FB SUBQ TISSUE SIMP",1072
"WYTHE COUNTY COMMUNITY HOSP","EST PT LEVEL2",295
"WYTHE COUNTY COMMUNITY HOSP","STRAP UNNA BOOT LT",215
"WYTHE COUNTY COMMUNITY HOSP","DEB MUS/FAS 20CM EA ADDL",226
"WYTHE COUNTY COMMUNITY HOSP","EXCISE NAIL PERM REMOVAL",693
"WYTHE COUNTY COMMUNITY HOSP","POC GLUCOSE",139
"WYTHE COUNTY COMMUNITY HOSP","DEBRIDEMENT NAIL 1-5",150
"WYTHE COUNTY COMMUNITY HOSP","BIOPSY SINGLE LESION",932.79
"WYTHE COUNTY COMMUNITY HOSP","INCISION &DRAINAGE CMPLX",1072
"WYTHE COUNTY COMMUNITY HOSP","BURN LG W/O ANES",1072
"WYTHE COUNTY COMMUNITY HOSP","DEBRIDE SKIN SUB/TIS/MUS",1684
"WYTHE COUNTY COMMUNITY HOSP","INCISION & DRAINAGE",583
"WYTHE COUNTY COMMUNITY HOSP","EST PT LEVEL1",227
"WYTHE COUNTY COMMUNITY HOSP","DR FEE CAST HAND",145
"WYTHE COUNTY COMMUNITY HOSP","DEB SUBQ TISSUE 20CM <",932.79
"WYTHE COUNTY COMMUNITY HOSP","BURN SM W/O ANES",583
"WYTHE COUNTY COMMUNITY HOSP","APPLY RIGID LEG CAST",819
"WYTHE COUNTY COMMUNITY HOSP","LECTURE\EDUCATION PROGRM",55.25
"WYTHE COUNTY COMMUNITY HOSP","DRUG SCR COLL HRS 10-IND",23
"WYTHE COUNTY COMMUNITY HOSP","IM/SQ INJECTION",34.5
"WYTHE COUNTY COMMUNITY HOSP","ALCOHOL BREATH CONFIRM",4.25
"WYTHE COUNTY COMMUNITY HOSP","AUDIOGRAM ANNUAL",50
"WYTHE COUNTY COMMUNITY HOSP","VISION SCREENING",42.5
"WYTHE COUNTY COMMUNITY HOSP","ANSWERING SERVICE 9 DOC",333.2
"WYTHE COUNTY COMMUNITY HOSP","DRUG SCREEN QLT",17.85
"WYTHE COUNTY COMMUNITY HOSP","ANSWERING SERVICE 1 DOC",67.15
"WYTHE COUNTY COMMUNITY HOSP","ALCOHOL BREATH INITIAL",40.8
"WYTHE COUNTY COMMUNITY HOSP","SKIN TB-PPD",8.05
"WYTHE COUNTY COMMUNITY HOSP","PHYSICAL EXAM",60
"WYTHE COUNTY COMMUNITY HOSP","NEW BRIEF PHYSICAL",30
"WYTHE COUNTY COMMUNITY HOSP","APP LONG ARM SPLNT",332
"WYTHE COUNTY COMMUNITY HOSP","ORT/PROS MGMT EA 15M",120
"WYTHE COUNTY COMMUNITY HOSP","WORK HARD/COND 1ST 2HRS",422
"WYTHE COUNTY COMMUNITY HOSP","STRAPPING ELBOW/WRIST",92
"WYTHE COUNTY COMMUNITY HOSP","OT RE-EVALUATION",281
"WYTHE COUNTY COMMUNITY HOSP","STRAPPING HAND/FINGER",96
"WYTHE COUNTY COMMUNITY HOSP","APP FOREARM SPLNT STAT",332
"WYTHE COUNTY COMMUNITY HOSP","OT EVAL LOW 30 MIN",146
"WYTHE COUNTY COMMUNITY HOSP","OT EVAL HIGH 60 MIN",178
"WYTHE COUNTY COMMUNITY HOSP","OT EVAL MOD 45 MIN",162
"WYTHE COUNTY COMMUNITY HOSP","COGNIT SKILLS DEV",211
"WYTHE COUNTY COMMUNITY HOSP","APP LOWER LEG SPLINT",316
"WYTHE COUNTY COMMUNITY HOSP","APP FOREARM SPLNT DYN",180
"WYTHE COUNTY COMMUNITY HOSP","WORK HARD/COND ADDL 1HR",173
"WYTHE COUNTY COMMUNITY HOSP","BREAST IMAGING,MULT VIEW",1612
"WYTHE COUNTY COMMUNITY HOSP","LIVER IMAGING SPECT",701
"WYTHE COUNTY COMMUNITY HOSP","TC99 DTPA\DOSE\25 MCI",297
"WYTHE COUNTY COMMUNITY HOSP","CARDIOLITE STRESS SPECT",4368
"WYTHE COUNTY COMMUNITY HOSP","TESTICULAR SCAN W/FLOW",1107
"WYTHE COUNTY COMMUNITY HOSP","TC99 SULFUR COLLOID/DOSE",120
"WYTHE COUNTY COMMUNITY HOSP","TC99 MDP UP TO 30 MCI",243
"WYTHE COUNTY COMMUNITY HOSP","TC99 CHOLETE\DOSE\15 MCI",142
"WYTHE COUNTY COMMUNITY HOSP","TC99 MAG 3\DOSE <=15MCI",278
"WYTHE COUNTY COMMUNITY HOSP","CARDIOLITE STRESS/REST S",5382
"WYTHE COUNTY COMMUNITY HOSP","LOCALIZATION,ABCESS LIM",1209
"WYTHE COUNTY COMMUNITY HOSP","TC99 NEUROLIT\DOSE\25MCI",4507
"WYTHE COUNTY COMMUNITY HOSP","IN-111 DTPA/.5MCI",3168
"WYTHE COUNTY COMMUNITY HOSP","LIVER SPECT W/VASC FLOW",2519
"WYTHE COUNTY COMMUNITY HOSP","TC99 MAA PER\DOSE\10MCI",153
"WYTHE COUNTY COMMUNITY HOSP","BOWEL IMAGING (MECKELS)",2448
"WYTHE COUNTY COMMUNITY HOSP","TC99 HDP OXIDRONATE/DOSE",25
"WYTHE COUNTY COMMUNITY HOSP","LIVER & SPLEEN W/ FLOW",2353
"WYTHE COUNTY COMMUNITY HOSP","LIVER & SPLEEN STATIC",3008
"WYTHE COUNTY COMMUNITY HOSP","LIVER W/VASC FLOW",1457
"WYTHE COUNTY COMMUNITY HOSP","LIVER SCAN STATIC",2495
"WYTHE COUNTY COMMUNITY HOSP","GALLIUM GA 67/MCI",282
"WYTHE COUNTY COMMUNITY HOSP","GASTRIC EMPTYING STUDY",2187
"WYTHE COUNTY COMMUNITY HOSP","ESOPHAGEAL MOTILITY STDY",1400
"WYTHE COUNTY COMMUNITY HOSP","ACUTE GI BLOOD LOSS",1306
"WYTHE COUNTY COMMUNITY HOSP","CO 57-58 DOSE PER 1UCI",1388
"WYTHE COUNTY COMMUNITY HOSP","SENTINAL NODE FOR MELANO",1094
"WYTHE COUNTY COMMUNITY HOSP","DMSA\DOSE <=10 MCI",1690
"WYTHE COUNTY COMMUNITY HOSP","THALLOUS CHORIDE PER MCI",406
"WYTHE COUNTY COMMUNITY HOSP","CARDIAC BLD POOL GATED",2061
"WYTHE COUNTY COMMUNITY HOSP","TC99 CERETE\DOSE 25 MCI",4750
"WYTHE COUNTY COMMUNITY HOSP","TESTICULAR SCAN",937
"WYTHE COUNTY COMMUNITY HOSP","CARDIOLITE REST SPECT",4368
"WYTHE COUNTY COMMUNITY HOSP","THALLIUM 201 PER MCI",814
"WYTHE COUNTY COMMUNITY HOSP","LOCAL,ABCESS,WHOLE BODY",1722
"WYTHE COUNTY COMMUNITY HOSP","UTRATAG/DOSE <=30 MCI",668
"WYTHE COUNTY COMMUNITY HOSP","URINARY BLADDER",289
"WYTHE COUNTY COMMUNITY HOSP","NM GI BLOOD LOSS IMAGING",1139
"WYTHE COUNTY COMMUNITY HOSP","I-123 SODIUM IODIDE CAP",674
"WYTHE COUNTY COMMUNITY HOSP","TC99 PERTECHNATATE\MCI",243
"WYTHE COUNTY COMMUNITY HOSP","PT EVAL MOD 30 MIN",381
"WYTHE COUNTY COMMUNITY HOSP","PT EVAL HIGH 45 MIN",420
"WYTHE COUNTY COMMUNITY HOSP","PT RE-EVALUATION",281
"WYTHE COUNTY COMMUNITY HOSP","WORK HARD/COND 1ST 2HRS",422
"WYTHE COUNTY COMMUNITY HOSP","WORK HARD/COND ADDL 1HR",173
"WYTHE COUNTY COMMUNITY HOSP","PT EVAL LOW 20 MIN",343
"WYTHE COUNTY COMMUNITY HOSP","ORT/PROS MGMT EA 15M",120
"WYTHE COUNTY COMMUNITY HOSP","APP UNNA BOOT",316
"WYTHE COUNTY COMMUNITY HOSP","BLOOD, RBC-PROC FEE",491
"WYTHE COUNTY COMMUNITY HOSP","ABO TYPE",125
"WYTHE COUNTY COMMUNITY HOSP","ARC-ELUTION",180
"WYTHE COUNTY COMMUNITY HOSP","REMOV HYPERHERAT LES 2-4",583
"WYTHE COUNTY COMMUNITY HOSP","HYPERBARIC OXYGEN 30 MIN",394
"WYTHE COUNTY COMMUNITY HOSP","POC GLUCLOSE",139
"WYTHE COUNTY COMMUNITY HOSP","REMOV HYPERKERATOTIC LES",367
"WYTHE COUNTY COMMUNITY HOSP","HYPRBARC O2 NON MCAREVST",1576
"WYTHE COUNTY COMMUNITY HOSP","CPAP VENT INIT & MGMT",246
"WYTHE COUNTY COMMUNITY HOSP","VENTILATOR 1ST DAY",600
"WYTHE COUNTY COMMUNITY HOSP","FLOW VOLUME LOOP",286
"WYTHE COUNTY COMMUNITY HOSP","PULSE OXIMETRY CONTINU",503
"WYTHE COUNTY COMMUNITY HOSP","GAS DILUTION/WASHOUT",130
"WYTHE COUNTY COMMUNITY HOSP","CO2 END TIDAL MONITORING",58
"WYTHE COUNTY COMMUNITY HOSP","MDI DEMONSTRATE\EVAL",115
"WYTHE COUNTY COMMUNITY HOSP","IPPB DEMONSTRATE\EVAL",245
"WYTHE COUNTY COMMUNITY HOSP","VENTILATOR SUBSQ DAY",1074
"WYTHE COUNTY COMMUNITY HOSP","BIPAP VENT INIT & MGMT",246
"WYTHE COUNTY COMMUNITY HOSP","SPUTUM COLLECTION",102
"WYTHE COUNTY COMMUNITY HOSP","PULSE OXIMETRY MULTIPLE",111
"WYTHE COUNTY COMMUNITY HOSP","CHEST PHYSIO SUBSQ",150
"WYTHE COUNTY COMMUNITY HOSP","CROUP TNT DEMONSTSR\EVAL",110
"WYTHE COUNTY COMMUNITY HOSP","SMOKING CESSATN 3-10MIN",88
"WYTHE COUNTY COMMUNITY HOSP","SMOKING CESSATAN >10MIN",154
"WYTHE COUNTY COMMUNITY HOSP","PULSE OXIMETRY CHECK",90
"WYTHE COUNTY COMMUNITY HOSP","PULMONARY FUNCTION TEST",360
"WYTHE COUNTY COMMUNITY HOSP","PULMON REHAB VISIT/HR",87
"WYTHE COUNTY COMMUNITY HOSP","PST/6-MIN WALK",96
"WYTHE COUNTY COMMUNITY HOSP","CHEST PHYSIO INITIAL",114
"WYTHE COUNTY COMMUNITY HOSP","ECHO W/SPEC/COLOR FLOW",1236
"WYTHE COUNTY COMMUNITY HOSP","DEFINITY PER 2ML",26
"WYTHE COUNTY COMMUNITY HOSP","THERMAL DILUTION",802
"WYTHE COUNTY COMMUNITY HOSP","RIGHT/LEFT HEART CATH",6460
"WYTHE COUNTY COMMUNITY HOSP","CARDIAC OUTPUT SUBSQNT",771
"WYTHE COUNTY COMMUNITY HOSP","LEFT HEART CATH",5319
"WYTHE COUNTY COMMUNITY HOSP","INJ AORTA",1811
"WYTHE COUNTY COMMUNITY HOSP","EVENT MONITOR SCANNING",418
"WYTHE COUNTY COMMUNITY HOSP","HOLTER MONITOR SCANNING",448
"WYTHE COUNTY COMMUNITY HOSP","EKG EVENT RECORDING",218
"WYTHE COUNTY COMMUNITY HOSP","EKG RHYTHM STRIP",94
"WYTHE COUNTY COMMUNITY HOSP","EKG",76
"WYTHE COUNTY COMMUNITY HOSP","HOLTER MONITOR RECORDING",255
"WYTHE COUNTY COMMUNITY HOSP","CR MONITORED EXERCISE",167
"WYTHE COUNTY COMMUNITY HOSP","DRUG SCREEN PANEL TEST",73
"WYTHE COUNTY COMMUNITY HOSP","GLUT ACID DECARBOX AB",226
"WYTHE COUNTY COMMUNITY HOSP","URIC ACID BLD",18
"WYTHE COUNTY COMMUNITY HOSP","PROS SPEC AG (PSA)",25
"WYTHE COUNTY COMMUNITY HOSP","T4 FREE",22
"WYTHE COUNTY COMMUNITY HOSP","ESTROGEN TOTAL",31
"WYTHE COUNTY COMMUNITY HOSP","TRIGLYCERIDES",16
"WYTHE COUNTY COMMUNITY HOSP","HEMOGLOBIN A1C",19
"WYTHE COUNTY COMMUNITY HOSP","EBV EARLY AB QUAL",31
"WYTHE COUNTY COMMUNITY HOSP","ROCKY MTN SF AB IGG QL",31
"WYTHE COUNTY COMMUNITY HOSP","T3 TOTAL",26
"WYTHE COUNTY COMMUNITY HOSP","RUBELLA AB QUAL",25
"WYTHE COUNTY COMMUNITY HOSP","PROLACTIN",31
"WYTHE COUNTY COMMUNITY HOSP","VARIC ZOSTER AB QUAL",52
"WYTHE COUNTY COMMUNITY HOSP","HDL CHOLESTEROL",15
"WYTHE COUNTY COMMUNITY HOSP","FSH",32
"WYTHE COUNTY COMMUNITY HOSP","UA W MICRO AUTO",10
"WYTHE COUNTY COMMUNITY HOSP","SED RATE WESTERGREN",21
"WYTHE COUNTY COMMUNITY HOSP","TSH",28
"WYTHE COUNTY COMMUNITY HOSP","DRG TST AKLAN",68
"WYTHE COUNTY COMMUNITY HOSP","CARBAMAZEPINE TOTAL",42
"WYTHE COUNTY COMMUNITY HOSP","TESTOSTERONE TOTAL",47
"WYTHE COUNTY COMMUNITY HOSP","EBV CAPSID AB QUAL",31
"WYTHE COUNTY COMMUNITY HOSP","LYME DISEASE AB IGM QL",52
"WYTHE COUNTY COMMUNITY HOSP","RA FACTOR QUAL",30
"WYTHE COUNTY COMMUNITY HOSP","ALCOHOL QN-DEF",42
"WYTHE COUNTY COMMUNITY HOSP","BILIRUBIN TOT",21
"WYTHE COUNTY COMMUNITY HOSP","EBV CAPSID IGG QUAL",31
"WYTHE COUNTY COMMUNITY HOSP","EBV NUCLEAR IGM AB QUAL",31
"WYTHE COUNTY COMMUNITY HOSP","GC AMP PROBE",27
"WYTHE COUNTY COMMUNITY HOSP","GLUCOSE BLD QN",17
"WYTHE COUNTY COMMUNITY HOSP","AMYLASE",14
"WYTHE COUNTY COMMUNITY HOSP","ALLERGEN IGE EACH",21
"WYTHE COUNTY COMMUNITY HOSP","IGA",42
"WYTHE COUNTY COMMUNITY HOSP","T3 UPTAKE",21
"WYTHE COUNTY COMMUNITY HOSP","RUBELLA IGG",21
"WYTHE COUNTY COMMUNITY HOSP","QUANTIFERON-TB GOLD",56
"WYTHE COUNTY COMMUNITY HOSP","DRUG SCR COMP URINE",56
"WYTHE COUNTY COMMUNITY HOSP","ROCKY MTN SF AB IGM QL",31
"WYTHE COUNTY COMMUNITY HOSP","EBV NUCLEAR IGG AB QUAL",31
"WYTHE COUNTY COMMUNITY HOSP","BILIRUBIN DIRECT",21
"WYTHE COUNTY COMMUNITY HOSP","LYME DISEASE AB IGG QL",52
"WYTHE COUNTY COMMUNITY HOSP","RUBEOLA IGG",21
"WYTHE COUNTY COMMUNITY HOSP","MONO SCR (HETEROPHILE)",28
"WYTHE COUNTY COMMUNITY HOSP","RESP SYNC VIRUS AG OIA",28
"WYTHE COUNTY COMMUNITY HOSP","CEA",34
"WYTHE COUNTY COMMUNITY HOSP","T3 FREE",31
"WYTHE COUNTY COMMUNITY HOSP","LEAD BLOOD",21
"WYTHE COUNTY COMMUNITY HOSP","INFLUENZA B AG EIA",17
"WYTHE COUNTY COMMUNITY HOSP","VALPROIC ACID (DEPAKENE)",42
"WYTHE COUNTY COMMUNITY HOSP","PROCALCITONIN",49
"WYTHE COUNTY COMMUNITY HOSP","H PYLORI AB QUAL",42
"WYTHE COUNTY COMMUNITY HOSP","EBV CAPSID IGM QUAL",31
"WYTHE COUNTY COMMUNITY HOSP","CHOLESTEROL BLD",17
"WYTHE COUNTY COMMUNITY HOSP","MUMPS IGG QUAL",21
"WYTHE COUNTY COMMUNITY HOSP","C-REACTIVE PROTEIN",26
"WYTHE COUNTY COMMUNITY HOSP","PREG URINE QUAL",12
"WYTHE COUNTY COMMUNITY HOSP","LIPASE",14
"WYTHE COUNTY COMMUNITY HOSP","CA 125",40
"WYTHE COUNTY COMMUNITY HOSP","DIGOXIN (LANOXIN) QN",42
"WYTHE COUNTY COMMUNITY HOSP","IGE",28
"WYTHE COUNTY COMMUNITY HOSP","LH",31
"WYTHE COUNTY COMMUNITY HOSP","VENIPUNCTURE",4
"WYTHE COUNTY COMMUNITY HOSP","RPR QUAL",28
"WYTHE COUNTY COMMUNITY HOSP","IFLUENZA A AG EIA",17
"WYTHE COUNTY COMMUNITY HOSP","STREP A AG EIA",28
"WYTHE COUNTY COMMUNITY HOSP","TRANSGLUTAMIN AB IGA QL",42
"WYTHE COUNTY COMMUNITY HOSP","UA W O MICRO AUTO",6
"WYTHE COUNTY COMMUNITY HOSP","GLUCOSE BLD STRIP",6
"WYTHE COUNTY COMMUNITY HOSP","PROGESTERONE",31
"WYTHE COUNTY COMMUNITY HOSP","TESTOSTERON FREE",47
"WYTHE COUNTY COMMUNITY HOSP","CHLAMYDIA T AMP PROBE",27
"WYTHE COUNTY COMMUNITY HOSP","T4 TOTAL",21
"WYTHE COUNTY COMMUNITY HOSP","PTT",26
"WYTHE COUNTY COMMUNITY HOSP","HIV 1 P24 AG",19
"WYTHE COUNTY COMMUNITY HOSP","LITHIUM (ESKALITH) QN",42
"WYTHE COUNTY COMMUNITY HOSP","RESP SYNC VIRUS AG EIA",28
"WYTHE COUNTY COMMUNITY HOSP","HCG BETA QUANTITATIVE",31
"WYTHE COUNTY COMMUNITY HOSP","NATRIURETIC PEPTIDE",50
"WYTHE COUNTY COMMUNITY HOSP","HCG QUALITATIVE SERUM",29
"WYTHE COUNTY COMMUNITY HOSP","D-DIMER SEMI",39
"WYTHE COUNTY COMMUNITY HOSP","PROTIME",24
"WYTHE COUNTY COMMUNITY HOSP","VARIC ZOSTER IGG",21
"WYTHE COUNTY COMMUNITY HOSP","BABESIOSIS IGM AB",350
"WYTHE COUNTY COMMUNITY HOSP","FECAL WBC COUNT",39
"WYTHE COUNTY COMMUNITY HOSP","ANA QUANT TITER",484
"WYTHE COUNTY COMMUNITY HOSP","PNEUMOCOCCAL AB TYPE 56",79
"WYTHE COUNTY COMMUNITY HOSP","DIGITOXIN",383
"WYTHE COUNTY COMMUNITY HOSP","SED RATE AUTO",172
"WYTHE COUNTY COMMUNITY HOSP","ANDROSTERONE UR",450
"WYTHE COUNTY COMMUNITY HOSP","OXALATE",256
"WYTHE COUNTY COMMUNITY HOSP","HEPARIN ANTI XA PLASMA",60
"WYTHE COUNTY COMMUNITY HOSP","PARA AMINOBENZOIC ACID",125
"WYTHE COUNTY COMMUNITY HOSP","PTH RELATED PROTEIN RIA",381
"WYTHE COUNTY COMMUNITY HOSP","LEGIONELLA AB IGM QUAL",316
"WYTHE COUNTY COMMUNITY HOSP","GLUCOSE 5HR-GTT",90
"WYTHE COUNTY COMMUNITY HOSP","FETAL LUNG MAT FLUOR POL",262
"WYTHE COUNTY COMMUNITY HOSP","TWEAK CHEMILUMINESCNT",91
"WYTHE COUNTY COMMUNITY HOSP","FACTOR 12 ASSAY",1002
"WYTHE COUNTY COMMUNITY HOSP","CYSTINE QN",68
"WYTHE COUNTY COMMUNITY HOSP","MYCOPLASMA AB IGG QL",109
"WYTHE COUNTY COMMUNITY HOSP","CHLAMYDIA PSITTACI IGM",63
"WYTHE COUNTY COMMUNITY HOSP","PROCAINAMIDE (PRONESTYL)",196
"WYTHE COUNTY COMMUNITY HOSP","ROCKY MTN SF AB IGM QL",663
"WYTHE COUNTY COMMUNITY HOSP","D-DIMER QUANT",266
"WYTHE COUNTY COMMUNITY HOSP","RPR QUANT",139
"WYTHE COUNTY COMMUNITY HOSP","URIC ACID BODY FLD",63
"WYTHE COUNTY COMMUNITY HOSP","ESTROGEN TOTAL",272
"WYTHE COUNTY COMMUNITY HOSP","VARIC ZOSTER IGM",461
"WYTHE COUNTY COMMUNITY HOSP","ADENOVIRUS PCR",206
"WYTHE COUNTY COMMUNITY HOSP","RUBELLA IGG",356
"WYTHE COUNTY COMMUNITY HOSP","ROCKY MTN SF AB QN IGM",190
"WYTHE COUNTY COMMUNITY HOSP","STAPH AUREUS AMP PROBE",147
"WYTHE COUNTY COMMUNITY HOSP","MICROPOLYSPORA FAENI GD",79
"WYTHE COUNTY COMMUNITY HOSP","ENTEROVIRUS AMP PROBE",131
"WYTHE COUNTY COMMUNITY HOSP","ALDOSTERONE",156
"WYTHE COUNTY COMMUNITY HOSP","THYROID STIM IMMUNO TSI",120
"WYTHE COUNTY COMMUNITY HOSP","MYCOPLASMA PNEU. IGG",350
"WYTHE COUNTY COMMUNITY HOSP","H INFLU AB QUAL",139
"WYTHE COUNTY COMMUNITY HOSP","PNEUMOCOCCAL AB TYPE 9",79
"WYTHE COUNTY COMMUNITY HOSP","CHLAMYDIA PNEUMO IGM",63
"WYTHE COUNTY COMMUNITY HOSP","ADH (VASOPRESSIN)",308
"WYTHE COUNTY COMMUNITY HOSP","ANT HU-TTG ELISA IGA REC",83
"WYTHE COUNTY COMMUNITY HOSP","ISLET CELL AB",355
"WYTHE COUNTY COMMUNITY HOSP","MYCOPLASMA AB IGM QL",396
"WYTHE COUNTY COMMUNITY HOSP","SEMEN ANAL PRES &/OR MOT",69
"WYTHE COUNTY COMMUNITY HOSP","PLASMINOGEN",464
"WYTHE COUNTY COMMUNITY HOSP","PORPHOBILINOGEN UR QUAN",111
"WYTHE COUNTY COMMUNITY HOSP","VARIC ZOSTER IGG",317
"WYTHE COUNTY COMMUNITY HOSP","LEGIONELLA AG EIA",208
"WYTHE COUNTY COMMUNITY HOSP","LYME AB IGM WESTERN BLOT",134
"WYTHE COUNTY COMMUNITY HOSP","URIC ACID BLD",194
"WYTHE COUNTY COMMUNITY HOSP","PNEUMOCOCCAL AB TYPE 14",130
"WYTHE COUNTY COMMUNITY HOSP","CROSSMATCH IMM SPIN",84
"WYTHE COUNTY COMMUNITY HOSP","DIPHTHERIA AB QN",129
"WYTHE COUNTY COMMUNITY HOSP","SALICYLATE QUANT-CLS B",234
"WYTHE COUNTY COMMUNITY HOSP","INHIBIN A",191
"WYTHE COUNTY COMMUNITY HOSP","LIPOPROTEIN QN FRAC HR",156
"WYTHE COUNTY COMMUNITY HOSP","HEPATITIS C CONFIRM",595
"WYTHE COUNTY COMMUNITY HOSP","RPR QUAL",28
"WYTHE COUNTY COMMUNITY HOSP","INFLUENZA B AG EIA",75
"WYTHE COUNTY COMMUNITY HOSP","SHIGA TOXIN AG 01A",61
"WYTHE COUNTY COMMUNITY HOSP","THYROGLOBULIN AB QUANT",727
"WYTHE COUNTY COMMUNITY HOSP","VISCOSITY",125
"WYTHE COUNTY COMMUNITY HOSP","VIT C (ASCORBIC ACID)",165
"WYTHE COUNTY COMMUNITY HOSP","ESTRONE",670
"WYTHE COUNTY COMMUNITY HOSP","FAT STAIN",139
"WYTHE COUNTY COMMUNITY HOSP","UROBILINOGEN FECES QUANT",171
"WYTHE COUNTY COMMUNITY HOSP","PRETREAT SERUM ABSORP EA",186
"WYTHE COUNTY COMMUNITY HOSP","SP GRAV BODY FLUID",39
"WYTHE COUNTY COMMUNITY HOSP","HYDROCODONE",160
"WYTHE COUNTY COMMUNITY HOSP","OUT MEMBRANE PORIN C AB",83
"WYTHE COUNTY COMMUNITY HOSP","SEROTONIN",440
"WYTHE COUNTY COMMUNITY HOSP","DRUG SCR ABUSE BLOOD",633
"WYTHE COUNTY COMMUNITY HOSP","MUCOPOLYSAC ACID QUANT",471
"WYTHE COUNTY COMMUNITY HOSP","SMEAR WET PREP WO STAIN",91
"WYTHE COUNTY COMMUNITY HOSP","RAJI IMMUNE COMP",579
