"SVCCD","Description","PRICE1","As of Date"
"1211521","PRASUGREL 5MG TAB   ",41.50,"12/20/2018"
"1211523","TOLVAPTAN 15MG TAB  ",1445.50,"12/20/2018"
"1211524","LACOSAMIDE 50MG TAB ",31.75,"12/20/2018"
"1211529","DOXORUBICIN 10MG INJ",34.50,"12/20/2018"
"1211530","NALBUPHINE 10MG INJ ",37.00,"12/20/2018"
"1211531","NEOSTIGMINE .5MG INJ",24.00,"12/20/2018"
"1211533","LEVONORGEST 1.5MG TB",89.00,"12/20/2018"
"1211540","LACOSAMIDE 10MG/1ML ",7.40,"12/20/2018"
"1211551","EPHEDR 50MG/10ML INJ",35.75,"12/20/2018"
"1211555","LORATADINE 5MG/5ML  ",4.50,"12/20/2018"
"1211563","LACOSAMIDE 100MG TAB",50.00,"12/20/2018"
"1211616","LACOSAMIDE 1MG INJ  ",1.70,"12/20/2018"
"1211619","MILNACIPRAN 25MG TAB",12.00,"12/20/2018"
"1211628","PALIPERIDONE 1MG INJ",45.75,"12/20/2018"
"1211629","PALIPERIDONE 1MG INJ",45.75,"12/20/2018"
"1211631","PALIPERIDONE 1MG INJ",45.75,"12/20/2018"
"1211639","GLYCERIN 2GM SUPP   ",3.00,"12/20/2018"
"1211643","ATROPINE 0.01MG INJ ",0.30,"12/20/2018"
"1211644","ATROPINE 0.01MG INJ ",0.20,"12/20/2018"
"1211651","FERUMOXYTOL 1MG ESRD",5.60,"12/20/2018"
"1211655","MILNACIPRAN 50MG TAB",12.00,"12/20/2018"
"1211667","BENZ 20%DENT GEL 11G",27.00,"12/20/2018"
"1211670","PROPAFENONE 225MG TB",7.40,"12/20/2018"
"1211676","DESITIN 30GM        ",58.50,"12/20/2018"
"1211696","REMIFENTANIL 5MG INJ",1039.00,"12/20/2018"
"1211702","FLUCONAZOL 200MG INJ",45.75,"12/20/2018"
"1211703","LACOSAMIDE 200MG TAB",51.75,"12/20/2018"
"1211706","SEVELAMER 0.8GM PWD ",48.75,"12/20/2018"
"1211707","SEVELAMER 2.4GM PWD ",48.75,"12/20/2018"
"1211767","NOREPI 8MG D5W 250ML",133.50,"12/20/2018"
"1211786","PN VIT/FE/FA 27-.8TB",1.00,"12/20/2018"
"1211788","ASENAPINE 10MG SLTB ",58.50,"12/20/2018"
"1211789","ASENAPINE 5MG SL TAB",67.25,"12/20/2018"
"1211792","PNEUMOCOC 13-VAL IM ",629.75,"12/20/2018"
"1211796","ARTIFIC TEAR OIN3.5G",19.00,"12/20/2018"
"1211880","FERR SUL 75MG/ML 1ML",7.40,"12/20/2018"
"1211886","RIFAXIMIN 550MG TAB ",115.75,"12/20/2018"
"1211901","LAMOTRIG 25MG DISPTB",36.75,"12/20/2018"
"1211902","LIP10.5-PRO35-AMY61.",10.75,"12/20/2018"
"1211933","IVIG (PRIVIGEN)500MG",206.50,"12/20/2018"
"1211958","WITCH HAZEL-GLYC PAD",29.75,"12/20/2018"
"1211984","KETAMINE 100MG/10ML ",43.75,"12/20/2018"
"1211996","LIP42-PRO14.2AMY24.6",4.60,"12/20/2018"
"1212001","DONEPEZIL 23MG TAB  ",56.75,"12/20/2018"
"1212042","PRAMIPEXOL 0.75MG ER",62.00,"12/20/2018"
"1212061","TETRAHYDROZ.05% 15ML",9.50,"12/20/2018"
"1212086","RISPERIDONE LA 0.5MG",26.00,"12/20/2018"
"1212092","SUCCINYLCHN 20MG INJ",7.40,"12/20/2018"
"1212096","DABIGATRAN 75MG TAB ",22.25,"12/20/2018"
"1212109","DABIGATRAN 150MG TAB",22.25,"12/20/2018"
"1212114","CROTALID POLY IM 1GM",14021.25,"12/20/2018"
"1212118","ADRENL/EPINEP 0.1MG ",1.20,"12/20/2018"
"1212119","ADRENL/EPINEP 0.1MG ",0.40,"12/20/2018"
"1212120","ADRENL/EPINEP 0.1MG ",304.75,"12/20/2018"
"1212130","THERASKIN SQ CM     ",197.00,"12/20/2018"
"1212131","TOPOTECAN 0.1MG INJ ",38.25,"12/20/2018"
"1212135","PEN G BENZ INJ 100K ",36.75,"12/20/2018"
"1212136","PEN G BENZ INJ 100K ",35.00,"12/20/2018"
"1212137","PEN G BENZ INJ 100K ",32.25,"12/20/2018"
"1212162","EMOLLIENT CREAM113GM",36.75,"12/20/2018"
"1212213","CEFTAROLIN 10MG INJ ",6.30,"12/20/2018"
"1212214","CEFTAROLIN 10MG INJ ",7.40,"12/20/2018"
"1212217","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212218","INSULIN 1 UNT INJ   ",1.40,"12/20/2018"
"1212219","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212220","INSULIN 1 UNT INJ   ",2.40,"12/20/2018"
"1212221","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212223","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212224","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212226","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212227","INSULIN 1 UNT INJ   ",2.00,"12/20/2018"
"1212245","TOCILIZUMAB 1MG INJ ",22.25,"12/20/2018"
"1212247","FLUPHENAZ 2.5MG/1 IJ",88.50,"12/20/2018"
"1212257","CHLORHEXIN .12% 15ML",7.40,"12/20/2018"
"1212258","LURASIDONE 80MG TAB ",101.75,"12/20/2018"
"1212259","LURASIDONE 40MG TAB ",101.75,"12/20/2018"
"1212260","TOCILIZUMAB 1MG INJ ",16.50,"12/20/2018"
"1212270","AMIODARONE 30MG INJ ",16.75,"12/20/2018"
"1212271","AMIODARONE 30MG INJ ",148.50,"12/20/2018"
"1212280","FIDAXOMICIN 200MG TA",741.75,"12/20/2018"
"1212283","RIVAROXABAN 10MG TAB",53.50,"12/20/2018"
"1212286","ROFLUMILAS 500MCG TB",36.75,"12/20/2018"
"1212287","OSELTAMIV 6MG/ML 5ML",49.50,"12/20/2018"
"1212294","TICAGRELOR 90MG TAB ",20.50,"12/20/2018"
"1212310","ONDANSETRON ODT 4MG ",8.60,"12/20/2018"
"1212332","RIVAROXABAN 15MG TAB",53.50,"12/20/2018"
"1212333","RIVAROXABAN 20MG TAB",44.50,"12/20/2018"
"1212337","LINAGLIPTIN 5MG TAB ",42.75,"12/20/2018"
"1212349","LEVOTHYROX 100MCG IV",373.00,"12/20/2018"
"1212359","CLONAZEPAM 0.5MG ODT",7.40,"12/20/2018"
"1212361","H-COD7.5-APAP325 15M",7.40,"12/20/2018"
"1212365","EPIFIX SQ CM        ",1298.00,"12/20/2018"
"1212373","VITA D3 5000UN TAB  ",4.00,"12/20/2018"
"1212377","LEVETIRACET 10MG INJ",1.90,"12/20/2018"
"1212415","AMKCN SULF INJ 100MG",10.50,"12/20/2018"
"1212416","CEFAZOLIN 500MG INJ ",10.75,"12/20/2018"
"1212430","SEVELAM CARB 800MGTB",22.25,"12/20/2018"
"1212438","LEVETIRACET 10MG INJ",1.60,"12/20/2018"
"1212445","ARTHROFLEX SQ CM    ",12256.00,"12/20/2018"
"1212449","ESTROGEN VAG CR 30GM",1136.50,"12/20/2018"
"1212467","PHENYLEP 1MG NS 10ML",16.75,"12/20/2018"
"1212470","NEOSTIGMINE .5MG INJ",3.00,"12/20/2018"
"1212486","SOD CHLOR 23.4% 1ML ",1.40,"12/20/2018"
"1212497","ADRENL/EPINEP 0.1MG ",457.25,"12/20/2018"
"1212498","ADRENL/EPINEP 0.1MG ",3.60,"12/20/2018"
"1212504","FENT2MCG-BUP.125%100",68.00,"12/20/2018"
"1212515","ROTIGOT 1MG/24HR PTC",26.00,"12/20/2018"
"1212517","HEPATITIS B GLOB 1ML",475.00,"12/20/2018"
"1212527","PHENOBARB 120MG INJ ",53.25,"12/20/2018"
"1212534","MOME/FORM 100/5 PUF ",9.40,"12/20/2018"
"1212535","MOME/FORM 200/5 PUF ",9.40,"12/20/2018"
"1212536","IVIG (PRIVIGEN)500MG",184.50,"12/20/2018"
"1212545","PIPER/TAZOB 1G/.125G",43.75,"12/20/2018"
"1212548","ROPIVACAINE 1MG INJ ",0.50,"12/20/2018"
"1212565","ETOPOSIDE 10MG INJ  ",7.40,"12/20/2018"
"1212585","ATROPINE 0.01MG INJ ",0.30,"12/20/2018"
"1212625","HEPARIN 1000U INJ   ",6.30,"12/20/2018"
"1212629","HEPARIN NA 10U FLUSH",1.70,"12/20/2018"
"1212645","VANCOM 50MG/MLOR 5ML",13.70,"12/20/2018"
"1212647","FOSAPREPITANT 1MG IJ",10.25,"12/20/2018"
"1212657","POTASSI CHL 2MEQ INJ",3.60,"12/20/2018"
"1212660","P-EPHR/HRDFAT .25SUP",7.40,"12/20/2018"
"1212665","DOPAMIN HCL 40MG INJ",7.40,"12/20/2018"
"1212672","PENICI G POT .6MUINJ",10.00,"12/20/2018"
"1212680","DEXAME NAPHOS.1%OS5M",148.50,"12/20/2018"
"1212688","AUG BETAM.05%OIN 15G",233.00,"12/20/2018"
"1212695","TIMOLOL MAL.5%OS 5ML",31.75,"12/20/2018"
"1212698","CLOBETA .05% EM CR15",206.25,"12/20/2018"
"1212719","CYTARABINE 100 MG   ",7.40,"12/20/2018"
"1212720","MYCOPHENOL AC 180MG ",22.25,"12/20/2018"
"1212728","CYCLOSPORINE 25MG PO",15.25,"12/20/2018"
"1212742","RABIES IG IM/SC 150U",1373.75,"12/20/2018"
"1212769","GUAIF-DM 100-10MG/5M",3.60,"12/20/2018"
"1212801","LITHIUM CARB 300MGTB",7.40,"12/20/2018"
"1212812","METHYLNALTR .1MG INJ",7.40,"12/20/2018"
"1212836","EMOLLIENT OINT 454GM",31.50,"12/20/2018"
"1212839","AMOX250/CLAV62.5 75M",575.25,"12/20/2018"
"1212847","LINACLOTID 290MCG CP",36.00,"12/20/2018"
"1212855","DOCETAXEL 1MG INJ   ",40.00,"12/20/2018"
"1212863","BACITR ZN 1GM UD PKT",3.60,"12/20/2018"
"1212865","BACIT ZN 500/GM 30GM",15.00,"12/20/2018"
"1212870","METOCLOPRAM 10MG ODT",7.40,"12/20/2018"
"1212879","TOBRAMYCIN UPTO 80MG",19.00,"12/20/2018"
"1212882","MICONAZOLE 2%PWD 45G",15.25,"12/20/2018"
"1212886","NALOXONE HCL 1MG INJ",51.75,"12/20/2018"
"1212889","BARIUM SULF 2.1% 1ML",0.30,"12/20/2018"
"1212901","HYDROXOCOBAL 5GM INJ",3657.00,"12/20/2018"
"1212926","CEFEPIME 500MG INJ  ",27.75,"12/20/2018"
"1212931","AL200-MG200-SIM20/5M",1.80,"12/20/2018"
"1212966","CARBOXYME .5%OS .4ML",3.40,"12/20/2018"
"1213021","VINCRISTIN SULF 1MG ",34.25,"12/20/2018"
"1213038","APIXABAN 2.5MG TAB  ",21.50,"12/20/2018"
"1213041","LINACLOTID 145MCG CP",35.50,"12/20/2018"
"1213123","BUT50-ASP325-CAF40CP",7.40,"12/20/2018"
"1213134","MORPHINE PF 10MG INJ",11.50,"12/20/2018"
"1213136","MORPHINE PF 10MG INJ",37.00,"12/20/2018"
"1213174","CHOLECAL 400UN/ML 1M",2.30,"12/20/2018"
"1213185","LEVETIRACET 10MG INJ",1.50,"12/20/2018"
"1213186","PROPOFOL 10MG INJ   ",1.70,"12/20/2018"
"1213197","POTAS ACE100MEQ/50ML",22.25,"12/20/2018"
"1213233","DIPHE2-ZNACE.1%CR30G",14.75,"12/20/2018"
"1213272","DIP/LID/AL/MG/SI119M",97.50,"12/20/2018"
"1213275","RECT PROT/EMOL OIN57",10.50,"12/20/2018"
"1213328","RITONAVIR 100MG TAB ",43.00,"12/20/2018"
"1213339","NYST-ZN OX1:1 OIN60G",69.50,"12/20/2018"
"1213375","MEDROXYPROG 1MG INJ ",2.40,"12/20/2018"
"1213378","ARTIFIC SALIVA 60ML ",28.50,"12/20/2018"
"1213381","CALC CARB 1250MG/5ML",7.40,"12/20/2018"
"1213388","DEXMEDETO 400MCG/100",572.50,"12/20/2018"
"1213389","MESALAMIN 400MG DRCP",10.50,"12/20/2018"
"1213394","DIAZEPAM 5MG INJ    ",28.25,"12/20/2018"
"1213396","PERMETHRI 1%CRM 60ML",38.25,"12/20/2018"
"1213399","TRACE 4 MINERALS 1ML",23.50,"12/20/2018"
"1213403","PSYLLIUM 58.12%PWDPK",7.40,"12/20/2018"
"1213423","POLYV1.4-POV.6%OS.3M",3.40,"12/20/2018"
"1213429","DARUNAVIR 800MG TAB ",182.25,"12/20/2018"
"1213433","HEP B VAC PED       ",80.00,"12/20/2018"
"1213451","SORBITOL SOL 1ML    ",0.04,"12/20/2018"
"1213453","CEFIXIME 200MG CHW  ",130.50,"12/20/2018"
"1213465","NIACIN 250MG CR TAB ",2.30,"12/20/2018"
"1213477","IRON SUCROSE 1MG INJ",3.00,"12/20/2018"
"1213527","HYDROMORPH UP TO 4MG",37.00,"12/20/2018"
"1213540","TRACE 9 MINERALS 10M",70.25,"12/20/2018"
"1213544","FLU VAC QUAD 3YR-ADU",80.00,"12/20/2018"
"1213545","FLX/ALLO/MAT HD SQCM",13374.00,"12/20/2018"
"1213605","PHYTONADI 1MG/ML 1ML",22.75,"12/20/2018"
"1213610","PROTHROMB COM 1UN IX",5.70,"12/20/2018"
"1213611","LURASIDONE 20MG TAB ",118.25,"12/20/2018"
"1213614","LABETALOL 5MG/1ML 1M",1.40,"12/20/2018"
"1213624","AZITHROM 40MG/ML 5ML",12.00,"12/20/2018"
"1213656","SOD CHLOR .9% 100ML ",29.75,"12/20/2018"
"1213657","CEFAZOLIN 500MG INJ ",36.75,"12/20/2018"
"1213700","ARIPIPRAZ ER 1MG IM ",20.00,"12/20/2018"
"1213709","INTERFERON B1A 1MCG ",914.25,"12/20/2018"
"1213711","ADENOSINE 1MG INJ   ",1.40,"12/20/2018"
"1213712","CHLORPROMAZIN 5MG PO",5.90,"12/20/2018"
"1213721","CHLORPROMAZIN 25MGTB",7.40,"12/20/2018"
"1213760","K155-NA852-NA130MGTB",7.40,"12/20/2018"
"1213763","VANCO 5MG/ML 1ML INJ",22.25,"12/20/2018"
"1213822","BACITRAC 50K NS IR1L",52.75,"12/20/2018"
"1213832","BACITRA 100K NS IR1L",119.25,"12/20/2018"
"1213840","K PHOS DI 3MM/ML 1ML",5.10,"12/20/2018"
"1213858","GRAFIX PRIME SQ CM  ",859.00,"12/20/2018"
"1213859","GRAFIX CORE SQ CM   ",2004.00,"12/20/2018"
"1213873","MORPHI.4MG/1MLOR 1ML",17.25,"12/20/2018"
"1213977","VANCO 1GM EN 500ML  ",42.50,"12/20/2018"
"1213996","ADRENL/EPINEP 0.1MG ",1.20,"12/20/2018"
"1214003","ADENOSINE 1MG INJ   ",1.80,"12/20/2018"
"1214004","ADENOSINE 1MG INJ   ",12.75,"12/20/2018"
"1214009","PROPOFOL 10MG INJ   ",2.30,"12/20/2018"
"1214010","PROPOFOL 10MG INJ   ",1.50,"12/20/2018"
"1214018","KETAMINE 10MG/ML 1ML",8.70,"12/20/2018"
"1214028","IVIG (OCTAGAM) 500MG",250.00,"12/20/2018"
"1214029","IVIG (OCTAGAM) 500MG",250.00,"12/20/2018"
"1214036","DOLUTEGRAVIR 50MG TB",179.25,"12/20/2018"
"1214040","ICATIBANT 1MG INJ   ",1274.75,"12/20/2018"
"1214049","LINEZOLID 200 MG    ",63.00,"12/20/2018"
"1214112","CEFTA.5-AVIBAC.125GM",267.25,"12/20/2018"
"1214124","IVABRADINE 5MG TAB  ",31.75,"12/20/2018"
"1214151","MOMETAS 200MCG PUFF ",4.80,"12/20/2018"
"1214153","MOMETAS 100MCG PUFF ",6.70,"12/20/2018"
"1214154","SACUT24-VALSA26MG TB",30.00,"12/20/2018"
"1214180","PURAPLY SQ CM       ",1098.00,"12/20/2018"
"1214194","FLUCONAZ 40MG/ML 1ML",6.90,"12/20/2018"
"1214196","LINEZOL 100MG/5ML 5M",3549.00,"12/20/2018"
"1214244","ABA600-DOL50-LAM300T",303.50,"12/20/2018"
"1214281","TBO-FILGRASTIM 1MCG ",3.70,"12/20/2018"
"1214282","TBO-FILGRASTIM 1MCG ",3.70,"12/20/2018"
"1214284","PREDNISONE 1MG ORAL ",0.70,"12/20/2018"
"1214285","PREDNISONE 1MG ORAL ",1.40,"12/20/2018"
"1214286","PREDNISONE 1MG ORAL ",0.70,"12/20/2018"
"1214287","PREDNISONE 1MG ORAL ",1.40,"12/20/2018"
"1214294","DARATUMUMAB 10MG INJ",184.50,"12/20/2018"
"1214308","BENZ14-BUT2-TET2 20G",160.25,"12/20/2018"
"1214310","SUGAMMED 100MG/ML 5M",773.75,"12/20/2018"
"1214314","PATIROMER 8.4GM PKT ",86.75,"12/20/2018"
"1214339","MEPOLIZUMAB 1MG INJ ",100.00,"12/20/2018"
"1214375","METHYLENE BLUE.5%10M",830.00,"12/20/2018"
"1214378","NUSHIELD SQ CM      ",4812.00,"12/20/2018"
"1214394","LIDOCAINE 4% PATCH  ",5.00,"12/20/2018"
"1214397","TETRACAINE.5%OS 4ML ",43.00,"12/20/2018"
"1214398","TIROFIBAN 0.25MG INJ",49.50,"12/20/2018"
"1214405","ARGATROBAN 1MG NESRD",22.50,"12/20/2018"
"1214415","AFFINITY 1 SQ CM    ",2760.00,"12/20/2018"
"1214505","CONIVAPT HCL 1MG INJ",144.25,"12/20/2018"
"1214581","HYDROMORPH UP TO 4MG",35.00,"12/20/2018"
"1214665","KETAMINE 10MG/ML 3ML",25.00,"12/20/2018"
"1214678","RABIES IG IM/SC 150U",1490.00,"12/20/2018"
"1216928","ROTIGOT 2MG/24HR PTC",64.75,"12/20/2018"
"1216932","AMPICILLIN 500MG CAP",7.40,"12/20/2018"
"1216935","REMIFENTANIL 2MG INJ",377.25,"12/20/2018"
"1216939","ABACAVIR 300MG TAB  ",51.75,"12/20/2018"
"1216942","APAP 160MG/5ML      ",1.00,"12/20/2018"
"1216944","ACETAMINOPHEN 325MGS",1.00,"12/20/2018"
"1216945","ACETAMINOPH 500MG TB",1.00,"12/20/2018"
"1216946","ACETAMINOPHEN 120MGS",1.00,"12/20/2018"
"1216947","ACETAMINOPHEN 325MG ",1.00,"12/20/2018"
"1216948","ACETAMINOPHEN 650MGS",1.00,"12/20/2018"
"1216950","ACETAZOLAMIDE 250MG ",7.40,"12/20/2018"
"1216954","ACETYLCYS 20%INH 4ML",36.75,"12/20/2018"
"1216955","ACTIV CHARC LIQ 120M",56.50,"12/20/2018"
"1216958","ACYCLOVIR 200MG CAP ",7.40,"12/20/2018"
"1216959","ALBUTEROL 4MG TAB ER",8.90,"12/20/2018"
"1216966","ALLOPURINOL 100MG TB",7.40,"12/20/2018"
"1216967","ALLOPURINOL 300MG TB",7.40,"12/20/2018"
"1216969","ALPRAZOLAM 0.25MG TB",24.75,"12/20/2018"
"1216971","ALPRAZOLAM 0.5MG TAB",37.00,"12/20/2018"
"1216973","AMANTADINE 100MG CAP",11.75,"12/20/2018"
"1216974","AMANTADINE 50MG/5ML ",7.40,"12/20/2018"
"1216978","AMINOCAP AC 500MG TB",102.75,"12/20/2018"
"1216980","AMITRIPTYLINE 25MGTB",7.40,"12/20/2018"
"1216981","AMITRIPTYLINE 10MG T",7.40,"12/20/2018"
"1216982","AMITRIPTYLIN 50MG TB",7.40,"12/20/2018"
"1216983","AMLODIPINE 5MG TAB  ",7.40,"12/20/2018"
"1216984","AMMONIA AROMATIC INH",7.40,"12/20/2018"
"1216986","AMMON LAC12%LOT 225G",39.50,"12/20/2018"
"1216988","AMOX250/CLAV62.5 5ML",10.00,"12/20/2018"
"1216989","AMOX TR/K CLA 250 TA",54.75,"12/20/2018"
"1216990","AMOX500-KCLAV125MGTB",10.50,"12/20/2018"
"1216991","AMOX875-CLAV125MG TB",11.75,"12/20/2018"
"1216997","ANASTROZOLE 1MG TAB ",8.60,"12/20/2018"
"1217006","ASCORBIC AC 500MG TB",3.60,"12/20/2018"
"1217007","ASPIRIN 325MG DR TAB",1.00,"12/20/2018"
"1217008","ASPIRIN 300MG SUPP  ",7.60,"12/20/2018"
"1217009","ASPIRIN 325MG TAB   ",1.00,"12/20/2018"
"1217010","ASPIRIN 81MG CHEW   ",1.00,"12/20/2018"
"1217011","ASPIRIN 81MG DR TAB ",1.00,"12/20/2018"
"1217012","ASPI25-DIPYR200 SRCP",22.25,"12/20/2018"
"1217013","ATENOLOL 25MG TAB   ",7.40,"12/20/2018"
"1217014","ATENOLOL 50MG TAB   ",7.40,"12/20/2018"
"1217016","ATORVASTATIN 10MG TB",7.40,"12/20/2018"
"1217017","ATOVAQU 750MG/5ML 5M",140.25,"12/20/2018"
"1217020","ATROPINE SUL1%OS 5ML",88.75,"12/20/2018"
"1217023","AZELASTINE 137MCG/SP",154.50,"12/20/2018"
"1217026","AZITHROMYCIN 250MGTB",17.75,"12/20/2018"
"1217028","AZTREONAM 1GM SOLR  ",181.75,"12/20/2018"
"1217032","BACITRACIN 50000U IM",57.75,"12/20/2018"
"1217034","BACLOFEN 10MG TAB   ",7.40,"12/20/2018"
"1217045","BENZO CMPD TINC 60ML",26.50,"12/20/2018"
"1217046","BENZONATATE 100MG CP",7.40,"12/20/2018"
"1217048","BENZTROPINE ME 1MGTB",7.40,"12/20/2018"
"1217057","BETHANECHOL 25MG TAB",7.40,"12/20/2018"
"1217058","BICALUTAMIDE 50MG TB",74.50,"12/20/2018"
"1217059","BISACODYL 5MG DR TAB",4.50,"12/20/2018"
"1217060","BISACODYL 10MG SUPP ",5.90,"12/20/2018"
"1217061","BISOPROLOL FUM 5MGTB",7.40,"12/20/2018"
"1217063","BISOPROL/HCTZ 5/6.25",7.40,"12/20/2018"
"1217071","BUMETANIDE 1MG/4ML  ",14.50,"12/20/2018"
"1217072","BUMETANIDE 0.5MG TAB",7.40,"12/20/2018"
"1217073","BUMETANIDE 1MG TAB  ",7.40,"12/20/2018"
"1217077","BUPIVAC-MPF .5% 10ML",11.75,"12/20/2018"
"1217079","BUPIV.75/DEX8.25% 2M",13.75,"12/20/2018"
"1217084","BUPIVAC .25% MPF 10M",24.00,"12/20/2018"
"1217085","BUPROPION 100MG SRTB",7.40,"12/20/2018"
"1217087","BUPROPION 75MG TAB  ",7.40,"12/20/2018"
"1217088","BUSPIRONE 5MG TAB   ",7.40,"12/20/2018"
"1217089","BUSPIRONE 10MG TAB  ",7.40,"12/20/2018"
"1217092","CADEXOM IOD.9%GL 40G",441.25,"12/20/2018"
"1217093","CAFF/NA BENZ 500 INJ",61.75,"12/20/2018"
"1217095","CALCITRIOL .25MCG CP",7.40,"12/20/2018"
"1217096","CALCIUM ACE 667MG CP",7.40,"12/20/2018"
"1217098","TALC INTRAPLE PWD 5G",414.25,"12/20/2018"
"1217099","TAMOXIFEN 10MG TAB  ",3.40,"12/20/2018"
"1217100","TAMSULOSIN 0.4MG CAP",7.40,"12/20/2018"
"1217101","TELMISARTAN 40MG TAB",22.50,"12/20/2018"
"1217103","TEMAZEPAM 15MG CAP  ",31.00,"12/20/2018"
"1217105","TERAZOSIN 1MG CAP   ",7.40,"12/20/2018"
"1217106","TERBINAFIN 1% CR12GM",47.25,"12/20/2018"
"1217108","TERBUTALINE 2.5MG TB",8.60,"12/20/2018"
"1217109","TERCONAZ .8%CRM 20GM",221.75,"12/20/2018"
"1217113","BENZ14-BUT2-TET2 60G",7.10,"12/20/2018"
"1217116","THEOPHYLL 200MG SRCP",9.50,"12/20/2018"
"1217117","THEOPHYLL 300MG SRCP",11.50,"12/20/2018"
"1217119","THEOPHYL 80MG/15 15M",54.00,"12/20/2018"
"1217120","THIAMINE 100MG TAB  ",3.60,"12/20/2018"
"1217122","THIORIDAZINE 10MG TB",7.40,"12/20/2018"
"1217125","THIOTHIXENE 5MG CAP ",7.40,"12/20/2018"
"1217126","THIOTHIXENE 1MG     ",7.40,"12/20/2018"
"1217129","THYROID 60MG TAB    ",7.40,"12/20/2018"
"1217134","TIMOLOL .25% OS 5ML ",39.25,"12/20/2018"
"1217136","DORZ22.3-TIM6.8OS 10",247.25,"12/20/2018"
"1217138","TOBR.3-DEX.1%OS2.5ML",377.75,"12/20/2018"
"1217139","TOBR.3-DEXA.1%OIN3.5",1031.75,"12/20/2018"
"1217141","TOPIRAMATE 25MG TAB ",7.40,"12/20/2018"
"1217143","TRAMADOL 50MG TAB   ",37.00,"12/20/2018"
"1217147","TRAZODONE 50MG TAB  ",7.40,"12/20/2018"
"1217150","TRIAMCINOL.5%OIN 15G",41.25,"12/20/2018"
"1217154","GUAIFENE SR 600MG TB",7.40,"12/20/2018"
"1217155","ATEN/CHLORTHA 50/25 ",7.40,"12/20/2018"
"1217156","TRIAMT/HCTZ 37.5 TAB",7.40,"12/20/2018"
"1217157","TRIAMT/HCTZ 75-50MGT",7.40,"12/20/2018"
"1217161","TRIHEXYPHENIDY 2MGTB",7.40,"12/20/2018"
"1217166","TROPICAMID 1%OS 3ML ",74.00,"12/20/2018"
"1217168","TUBERCU 5U/.1ML .1ML",29.75,"12/20/2018"
"1217169","URSODIOL 300MG CAP  ",10.00,"12/20/2018"
"1217171","VALACYCLOVI 500MG TB",32.00,"12/20/2018"
"1217173","VALGANCICLOV 450MGTB",355.25,"12/20/2018"
"1217175","VALPROIC AC 250MG CP",7.40,"12/20/2018"
"1217179","VASOPRESSIN 20U/ML  ",555.25,"12/20/2018"
"1217180","VECURONIUM 10MG INJ ",56.50,"12/20/2018"
"1217181","VENLAFAXI 37.5MG TAB",7.40,"12/20/2018"
"1217182","VENLAFAXI 75MG SR CP",7.40,"12/20/2018"
"1217185","VENLAFAXI 37.5M SRCP",7.40,"12/20/2018"
"1217186","VERAPAMIL 120MG TAB ",7.40,"12/20/2018"
"1217187","VERAPAMIL 80MG TAB  ",7.40,"12/20/2018"
"1217192","FLUOXETINE 10MG CAP ",7.40,"12/20/2018"
"1217193","VERAPAMIL 180MG CRTB",7.40,"12/20/2018"
"1217194","B-COMPLEX/VIT C TAB ",3.60,"12/20/2018"
"1217195","VIT. E 1000U CAP    ",4.50,"12/20/2018"
"1217198","WARFARIN 1MG TAB    ",7.40,"12/20/2018"
"1217199","WARFARIN 2.5MG TAB  ",7.40,"12/20/2018"
"1217200","WARFARIN 5MG TAB    ",7.40,"12/20/2018"
"1217202","STERILE WATER 50ML  ",17.25,"12/20/2018"
"1217205","ZIDOVUDINE 100MG CAP",41.50,"12/20/2018"
"1217207","ZINC OX 20% OINT 30G",17.75,"12/20/2018"
"1217208","ZINC SULF 220MG CAP ",7.40,"12/20/2018"
"1217211","ZIPRASIDONE 20MG CAP",36.75,"12/20/2018"
"1217212","ZOLPIDEM 5MG TAB    ",37.00,"12/20/2018"
"1217214","FUROSEMIDE 40MG TAB ",7.40,"12/20/2018"
"1217215","GABAPENTIN 300MG CAP",7.40,"12/20/2018"
"1217216","GABAPENTIN 100MG CAP",7.40,"12/20/2018"
"1217217","GABAPENTIN 400MG CAP",7.40,"12/20/2018"
"1217218","GALANTAMINE 4MG TAB ",14.50,"12/20/2018"
"1217223","GEMFIBROZIL 600MG TB",7.40,"12/20/2018"
"1217224","GENTAMCYI.3%OIN 3.5G",104.00,"12/20/2018"
"1217227","GENTAMIC.1% OIN 15GM",162.25,"12/20/2018"
"1217229","GLIMEPIRIDE 2MG TAB ",7.40,"12/20/2018"
"1217232","GLIPIZIDE 5MG TAB   ",7.40,"12/20/2018"
"1217237","GLYCERIN 1.2GM SUPP ",5.90,"12/20/2018"
"1217242","GUAIF-COD 100-10/5ML",37.00,"12/20/2018"
"1217245","HALOPERIDOL 1MG TAB ",7.40,"12/20/2018"
"1217246","HALOPERIDOL 5MG TAB ",7.40,"12/20/2018"
"1217248","HC ACE/PRAM 1-1% 30G",392.50,"12/20/2018"
"1217250","HC1-PRAMOX1% FM 10GM",219.00,"12/20/2018"
"1217254","HETASTARCH 6% 500ML ",64.50,"12/20/2018"
