"Facility","Description","Price"
"Danville Regional","DIAG MAMMO W CAD RT",164
"Danville Regional","SKULL MIN  4 VIEWS",457
"Danville Regional","ARTHROGRAM KNEE RT",532
"Danville Regional","ARTHROGRAM ELBOW RT",552
"Danville Regional","THORACIC SPINE 3 VIEWS",304
"Danville Regional","MRI LOW EX JOINT W/CO RT",3723
"Danville Regional","TOE(S) MIN 2 RT",192
"Danville Regional","ULTRASND PREGNANCY LTD",297
"Danville Regional","FOREIGN BODY CHILD 1 VW",321
"Danville Regional","CT MAXILO/SINUS W/WO CON",1394
"Danville Regional","US PREGNANCY TRANSVAG",489
"Danville Regional","ULTRASOUND APPENDIX",438
"Danville Regional","KNEES STANDING BILATERAL",205
"Danville Regional","MRI RT LOW EXT NJ W/CONT",2702
"Danville Regional","ULTRASOUND SPLEEN",438
"Danville Regional","INJ MYELOGRAM LUMBAR",717
"Danville Regional","3D RECONSTRUCTION CT",944
"Danville Regional","KNEE 3 VIEWS LT",320
"Danville Regional","THORACIC SPINE 2 VIEWS",277
"Danville Regional","MRI CHEST W/W/O CONTRAST",4880
"Danville Regional","MRI C-SPINE W/O CONTRAST",3765
"Danville Regional","US RENAL",445
"Danville Regional","CT CHEST WITH CONTRAST",1984
"Danville Regional","CT ANGIO NECK W/WO CONT",3627
"Danville Regional","ANKLE MIN 3 VIEWS RT",297
"Danville Regional","CT SINUS SCRN WO CORONAL",1289
"Danville Regional","RIBS BILAT W CHEST",503
"Danville Regional","FINGER(S) MIN 2 VIEWS LT",436
"Danville Regional","CT UP EXT W/WO CON RIGHT",2006
"Danville Regional","MANDIBLE<FOUR VIEWS",255
"Danville Regional","MRI LT LOW EXT NJ W/CONT",2702
"Danville Regional","CT PELVIS WITH CONTRAST",2135
"Danville Regional","CT IAC W/W/O CONTRAST",1604
"Danville Regional","TMJ OPENED/CLOSED BILAT",292
"Danville Regional","UGI W/AIR CONTR W/O KUB",918
"Danville Regional","CT LOW EXT W/CONTRAST LT",1260
"Danville Regional","MRI LUMBAR SPINE W/O CON",3478
"Danville Regional","US EXTREMITY COMP RT",293
"Danville Regional","CT UP EXT W/O CONT RIGHT",1384
"Danville Regional","INJ WRIST ARTHROGRAM",146
"Danville Regional","US GUIDE PSEUDOANEURYSM",1102
"Danville Regional","ULTRASOUND RENAL",555
"Danville Regional","ARTHROGRAM ANKLE LT",461
"Danville Regional","CT MAXILO/SINUS W/O CONT",1352
"Danville Regional","CT PELVIS W/W/O CONTRAST",3712
"Danville Regional","HAND 2 VIEWS LT",263
"Danville Regional","MRI UP EX NON-JT W/O RT",3471
"Danville Regional","SACROILIAC JTS MIN 3 VWS",335
"Danville Regional","MRI PELVIS W/W/O CONTRST",4870
"Danville Regional","ELBOWS 2 VIEWS LT",260
"Danville Regional","ULTRASOUND ABDOMEN LTD",438
"Danville Regional","ELBOWS 2 VIEWS RT",260
"Danville Regional","RIBS UNILAT 2 VIEWS RT",276
"Danville Regional","US INFERIOR VENA CAVA",555
"Danville Regional","CLAVICLE RT",248
"Danville Regional","MRI LOW EXT JT W/O CO RT",3723
"Danville Regional","US AORTA LTD",445
"Danville Regional","ULTRASOND INFANT HIP LTD",287
"Danville Regional","MRI NECK W/O CONTRAST",2397
"Danville Regional","ULTRASOUND GALLBLADDER",438
"Danville Regional","CT LOW EXT W/O CONT RT",1119
"Danville Regional","CT LIMITED SCAN",710
"Danville Regional","STERNUM MIN 2 VIEWS",205
"Danville Regional","RIBS UNILAT PA CHESTLT",462
"Danville Regional","DUPLEX ART/VEN FLOW VAS",529
"Danville Regional","US THYROID",536
"Danville Regional","GAB BASED MR CONTRAST ML",23
"Danville Regional","ARTHROGRAM KNEE LT",532
"Danville Regional","ULTRSND SOFT TISSUE NECK",536
"Danville Regional","WRIST 3 VIEWS RT",297
"Danville Regional","MRI LOW EXT JNT W/CON LT",3723
"Danville Regional","WRIST 3 VIEWS LT",297
"Danville Regional","ANKLE MIN 3 VIEWS LT",530
"Danville Regional","BONE AGE STUDIES",171
"Danville Regional","FINGER(S) MIN 2 VIEWS RT",436
"Danville Regional","MRI FACE W/O CONTRAST",2397
"Danville Regional","SHOULDER 1 VIEW RT",374
"Danville Regional","ULTRASOUND PELVIS COMPL",504
"Danville Regional","SKULL < 4 VIEWS",272
"Danville Regional","FACIAL BONES<THREE VIEWS",419
"Danville Regional","CT NECK W/O CONTRAST",2823
"Danville Regional","ULTRASOUND BILE DUCT",438
"Danville Regional","US URINARY BLADDER",324
"Danville Regional","US RENAL TRANSPLANT",550
"Danville Regional","ESOPHAGUS",342
"Danville Regional","IVP W NEPHROTOMOGRAPHY",769
"Danville Regional","INJ TMJ",122
"Danville Regional","ELBOW MIN 3 VIEWS RT",335
"Danville Regional","KNEE 3 VIEWS RT",320
"Danville Regional","ANKLE 2 VIEWS LT",536
"Danville Regional","XR CHEST SGL VIEW",179
"Danville Regional","CT ANGIO UP EXT W/W/O RT",1882
"Danville Regional","UGI W/AIR CONTR W/O KUB",808
"Danville Regional","MRI UP EXT JNT W/W/O LT",4148
"Danville Regional","OSSEOUS SURVEY INFANT",304
"Danville Regional","INJ HIP ARTHROGRAM",204
"Danville Regional","DUP ART/VEN FLW VASC LTD",623
"Danville Regional","ABDOMEN SERIES W/CHEST",464
"Danville Regional","BONE SURVEY COMPLETE",611
"Danville Regional","MASTOIDS < THREE VIEWS",264
"Danville Regional","CT ORBITS WITH CONTRAST",1024
"Danville Regional","MRI FACE W/W/O CONTRAST",3379
"Danville Regional","MRI NECK W/W/O CONTRAST",3379
"Danville Regional","MRI UP EX NONJT W/W/O LT",3627
"Danville Regional","KNEE MIN 4 VIEWS LT",260
"Danville Regional","ELBOW MIN 3 VIEWS LT",303
"Danville Regional","HAND MIN 3 VIEWS LT",236
"Danville Regional","MRI LT LOW EXT NJ W/WO C",2362
"Danville Regional","MRI PELVIS WITH CONTRAST",2327
"Danville Regional","AAA SCREENING",366
"Danville Regional","MRI ORBITS W/O CONTRAST",2397
"Danville Regional","CT UP EXT W/CONTRAST LT",1565
"Danville Regional","ULTRASOUND PANCREAS",438
"Danville Regional","TOE(S) MIN 2 VIEWS LT",192
"Danville Regional","XR CHEST 2 VIEWS",333
"Danville Regional","UGI W/AIR CONTR AND KUB",1454
"Danville Regional","HUMERUS MIN 2 VIEWS LT",303
"Danville Regional","ARTHROGRAM TMJ BILATERAL",530
"Danville Regional","CT CHEST W/W/O CONTRAST",2782
"Danville Regional","MRI UPPER EX NONJT WO LT",3471
"Danville Regional","FLUOROSCOPY >1 HOUR",644
"Danville Regional","US SOFT TISSUE LIMITED",438
"Danville Regional","INJ ELBOW ARTHROGRAM",154
"Danville Regional","CALCANEUS MIN 2 VIEWS LT",187
"Danville Regional","SELLA TURCICA",275
"Danville Regional","APPLY RIGID LEG CAST",4561
"Danville Regional","NEG PRESS >50SQ CM",541
"Danville Regional","DEB SUBQ TISSUE 20CM <",3804
"Danville Regional","DEB MUS/FAS 20CM EA ADDL",754
"Danville Regional","HBOT FULL BODY 30M",372
"Danville Regional","STRAP UNNA BOOT BIL",4613
"Danville Regional","DEBRD SKNSUB/TIS/MUS/BON",3509
"Danville Regional","INCISION &DRAINAGE CMPLX",4561
"Danville Regional","DEB BONE 20CM EA ADDL",754
"Danville Regional","EXCISE NAIL PERM REMOVAL",4561
"Danville Regional","REMOV HYPERKERATOTIC LES",1647
"Danville Regional","BURN LG W/O ANES",2655
"Danville Regional","DEBRIDE SELECT >20CM",499
"Danville Regional","APLIGRAFT SKIN PER CM",326
"Danville Regional","REMOV HYPERKERAT LES 2-4",1647
"Danville Regional","TRIM NONDYSTROPHIC NAILS",118
"Danville Regional","BX SKIN SUBQ TISSUE ADDL",4561
"Danville Regional","REMOV HYPERKERAT LES >4",1647
"Danville Regional","BURN SM W/O ANES",4561
"Danville Regional","USE 760029",3457
"Danville Regional","INCISION & DRAINAGE",3752
"Danville Regional","POC GLUCOSE",52
"Danville Regional","DEBRIDE SELECT <20CM",402
"Danville Regional","DEBRIDEMENT NAIL 6+",4561
"Danville Regional","DEB SUBQ TISSUE 20CM EA",754
"Danville Regional","STRAP UNNA BOOT LT",3804
"Danville Regional","DERMAGRAFT",289
"Danville Regional","DEBRIDEMENT NAIL 1-5",4561
"Danville Regional","WOUND CAUTERY CHEMICAL",4561
"Danville Regional","NEG PRESS <=50 SQ CM",438
"Danville Regional","SKIN OASISMATRX SQ CM",78
"Danville Regional","STRAP UNNA BOOT RT",3804
"Danville Regional","APPL SHRT LEG CAS WALKER",4561
"Danville Regional","DEBRIDE SKIN SUB/TIS/MUS",3509
"Danville Regional","BURN MED WO ANES",4561
"Danville Regional","OT EVAL MOD 45 MIN",423
"Danville Regional","OT EVAL LOW 30 MIN",299
"Danville Regional","STRAPPING HAND/FINGER",745
"Danville Regional","ORT/PROS MGMT EA 15M",104
"Danville Regional","OT RE-EVALUATION",282
"Danville Regional","APP FOREARM SPLNT STAT",753
"Danville Regional","APPLY CAST LONG ARM",753
"Danville Regional","APPLY CAST SHORT ARM",753
"Danville Regional","OT EVAL HIGH 60 MIN",299
"Danville Regional","WORK HARD/COND ADDL 1HR",258
"Danville Regional","WORK HARD/COND 1ST 2HRS",542
"Danville Regional","APP LONG ARM SPLNT",496
"Danville Regional","APP FOREARM SPLNT DYN",1136
"Danville Regional","COGNIT SKILLS DEV",178
"Danville Regional","STRAPPING SHOULDER",745
"Danville Regional","APPLY GAUNTLET",496
"Danville Regional","TREATMENT DEVICE SIMPLE",1239
"Danville Regional","IMRT SMP",2409
"Danville Regional","RAD TX COMPLEX",1040
"Danville Regional","BASIC DOSE CALCULATION",932
"Danville Regional","GUIDE RAD TX DELV",746
"Danville Regional","USE 415030",699
"Danville Regional","USE 415026",532
"Danville Regional","PHYSICS WEEKLY",1319
"Danville Regional","USE 415207",616
"Danville Regional","RADIATION TX <=5 SIMPLE",438
"Danville Regional","IMRT CPX",2891
"Danville Regional","SBRT PER FRACTION <5",10750
"Danville Regional","RTX OFFICE CONSULT LEV5",1149
"Danville Regional","DESIGN MLC DEVICE IMRT",1857
"Danville Regional","RTX OFFICE CONSULT LEV2",478
"Danville Regional","TREATMENT DEVICE COMPLEX",1861
"Danville Regional","RAD TX INTRMD",459
"Danville Regional","RESP MOTION MGMT SIM",1202
"Danville Regional","USE 415022",438
"Danville Regional","RTX OFFICE CONSULT LEV3",614
"Danville Regional","USE 415026",517
"Danville Regional","PORT FILM",275
"Danville Regional","RTX OFFICE CONSULT LEV4",858
"Danville Regional","SPECIAL TREATMENT PROC",2728
"Danville Regional","RTX OFFICE CONSULT LEV1",306
"Danville Regional","USE 415030",699
"Danville Regional","TREATMENT DEVICE INTERMD",539
"Danville Regional","USE 415022",438
"Danville Regional","SPECIAL DOSIMETRY DOSECK",394
"Danville Regional","IODINE I-131 DIAG\MCI",9
"Danville Regional","FDG F-18\DOSE <=45MCI",1454
"Danville Regional","BOWEL IMAGING (MECKELS)",3693
"Danville Regional","THALLOUS CHORIDE PER MCI",168
"Danville Regional","TC99 CERETE\DOSE 25 MCI",2904
"Danville Regional","TC99 PERTECHNATATE\MCI",10
"Danville Regional","I-131 SOD IODID/MCI GRPA",42
"Danville Regional","ACUTE GI BLOOD LOSS",4048
"Danville Regional","TESTICULAR SCAN W/FLOW",1593
"Danville Regional","TC99 LYMPHOSEEK",1332
"Danville Regional","I-123 SODIUM IODIDE CAP",431
"Danville Regional","TC99 MAG 3\DOSE <=15MCI",1224
"Danville Regional","TC99 MAA PER\DOSE\10MCI",392
"Danville Regional","DMSA\DOSE <=10 MCI",905
"Danville Regional","LIVER SPECT W/VASC FLOW",2913
"Danville Regional","SM-153 QUADRAMET 150MCI",7990
"Danville Regional","TC99 MDP UP TO 30 MCI",162
"Danville Regional","TC99 DTPA\DOSE\25 MCI",170
"Danville Regional","UTRATAG/DOSE <=30 MCI",229
"Danville Regional","LIVER & SPLEEN W/ FLOW",2913
"Danville Regional","TC99 EXAMETAZIME\DOSE",2904
"Danville Regional","GALLIUM GA 67/MCI",285
"Danville Regional","LIVER IMAGING SPECT",3283
"Danville Regional","TC99 CHOLETE\DOSE\15 MCI",357
"Danville Regional","INDIUM 111 PENTETREO\MCI",3115
"Danville Regional","TC-99 DTPA AERO PER DOSE",590
"Danville Regional","RADIOLABELD I131 INHOUSE",3
"Danville Regional","I-111 WBC DIAGNOST\DOSE",2359
"Danville Regional","GASTRIC EMPTYING STUDY",2910
"Danville Regional","LIVER & SPLEEN STATIC",3072
"Danville Regional","IN-111 DTPA/.5MCI",2195
"Danville Regional","I-111 OXINE PER .5MCI",2359
"Danville Regional","GASTROESPHAGL REFLUX",2678
"Danville Regional","RA 223 DICHLORIDE MCI",139
"Danville Regional","TC99 SULFUR COLLOID/DOSE",748
"Danville Regional","STRAPPING SHOULDER",745
"Danville Regional","STRAPPING ANKLE/FOOT",745
"Danville Regional","STRAPPING HAND/FINGER",745
"Danville Regional","STRAPPING ELBOW/WRIST",745
"Danville Regional","PT EVAL MOD 30 MIN",436
"Danville Regional","APPLY CAST SHORT LEG",399
"Danville Regional","APPLY GAUNTLET",272
"Danville Regional","APP FOREARM SPLNT STAT",753
"Danville Regional","WORK HARD/COND ADDL 1HR",258
"Danville Regional","PT EVAL HIGH 45 MIN",436
"Danville Regional","ORT/PROS MGMT EA 15M",104
"Danville Regional","APP FOREARM SPLNT DYN",1136
"Danville Regional","APPLY CAST LONG ARM",581
"Danville Regional","STRAPPING THORAX",745
"Danville Regional","PT RE-EVALUATION",297
"Danville Regional","STRAPPING HIP",745
"Danville Regional","STRAPPING LOW BACK",745
"Danville Regional","PT RE-EVALUATION W/PROC",248
"Danville Regional","COGNIT SKILLS DEV",113
"Danville Regional","WORK HARD/COND 1ST 2HRS",542
"Danville Regional","APPLY CAST SHORT ARM",399
"Danville Regional","PT EVAL LOW 20 MIN",436
"Danville Regional","STRAPPING TOES",745
"Danville Regional","APP UNNA BOOT",914
"Danville Regional","APPLY CAST LONG LEG",792
"Danville Regional","APPLY CAST CYLINDER",501
"Danville Regional","SWALLOW TREATMENT",277
"Danville Regional","COGNIT SKILLS DEV",113
"Danville Regional","RADIOPAQUE SWALLOW STUDY",429
"Danville Regional","SWALLOW EVALUATION",301
"Danville Regional","SMOKING CESSATN 3-10MIN",130
"Danville Regional","ABG WITH MEAS O2 SAT",311
"Danville Regional","PULSE OXIMETRY CONTINU",497
"Danville Regional","CHEST PHYSIO INITIAL",187
"Danville Regional","BRONCHIAL PROVOCATION",744
"Danville Regional","LACTIC ACID",159
"Danville Regional","CPAP VENT INIT & MGMT",537
"Danville Regional","AEROSOL DEMONSTR\EVAL",186
"Danville Regional","SMOKING CESSATAN >10MIN",255
"Danville Regional","CO2 END TIDAL MONITORING",293
"Danville Regional","UNLISTED PULM PROCEDURE",351
"Danville Regional","PULSE OXIMETRY MULTIPLE",101
"Danville Regional","PST/6-MIN WALK",432
"Danville Regional","CHEST PHYSIO SUBSQ",108
"Danville Regional","CARBON MONOXIDE QN",122
"Danville Regional","SMOKING CESSATION",30
"Danville Regional","PULSE OXIMETRY CHECK",107
"Danville Regional","BIPAP VENT INIT & MGMT",548
"Danville Regional","INDIRECT CALORIMTRY",96
"Danville Regional","MDI DEMONSTRATE\EVAL",128
"Danville Regional","SPUTUM COLLECTION",49
"Danville Regional","PULMONARY FUNCTION TEST",677
"Danville Regional","VITAL CAPACITY",76
"Danville Regional","METHEMOGLOBIN QUANT",80
"Danville Regional","BG WITH CALC 02 SAT",158
"Danville Regional","ADJUST ARTERIAL PUNCTURE",33
"Danville Regional","VENTILATOR 1ST DAY",1095
"Danville Regional","BODY PLETHYS",1006
"Danville Regional","VENTILATOR SUBSQ DAY",949
"Danville Regional","ARTERIAL PUNCTURE",33
"Danville Regional","GAS DILUTION WASHOL",141
"Danville Regional","PH BODY FLUID",73
"Danville Regional","EKG",166
"Danville Regional","FLOW VOLUME LOOP",149
"Danville Regional","IPPB DEMONSTRATE\EVAL",177
"Danville Regional","RESP MUSCLE EXER 15MIN",149
"Danville Regional","ECHO W/SPEC/COLOR FLOW",1761
"Danville Regional","ECHO TRANSESOPHAGEAL",3202
"Danville Regional","HEMODIALYSIS C",334
"Danville Regional","HEMODIALYSIS A",137
"Danville Regional","HEMODIALY SING EVAL",2551
"Danville Regional","HEMODIALYSIS E",586
"Danville Regional","HEMODIALYSIS B",231
"Danville Regional","HEMODIALYSIS D",468
"Danville Regional","EMERGENCY HEMODIALYSIS",2551
"Danville Regional","EMG CRANIAL NERVE UNILAT",225
"Danville Regional","EEG W/MONITORING EA 24HR",5109
"Danville Regional","EMG INM",178
"Danville Regional","SOMATOSENSORY HEAD\TRUNK",1245
"Danville Regional","BLINK REFLEX TESTING",278
"Danville Regional","EMG 4 EXTREMITIES",1692
"Danville Regional","NERV COND 5-6 STUDY",1652
"Danville Regional","NERV COND 3-4 STUDY",1102
"Danville Regional","EEG 24 HOUR",4846
"Danville Regional","EMG 2 EXTREMITIES",940
"Danville Regional","EMG CRANIAL NERVE BILAT",444
"Danville Regional","NERV COND 11-12 STUDY",4652
"Danville Regional","EMG THORACIC PARASPINAL",210
"Danville Regional","NERV COND 1-2 STUDY",552
"Danville Regional","EMG NONPARASPINAL",126
"Danville Regional","INTRAOPERATIVE EEG",1504
"Danville Regional","EEG PORT 16 CHANNEL AMBL",2454
"Danville Regional","NERV COND 9-10 STUDY",3876
"Danville Regional","SHORT-LATENCY SOMA STUDY",1966
"Danville Regional","EMG 1 EXTREMITY",474
"Danville Regional","REPETITVE NEURO JCT TEST",336
"Danville Regional","EMG 3 EXTREMITIES",1357
"Danville Regional","NERV COND 7-8 STUDY",2209
"Danville Regional","SPHINCTER EMG",1088
"Danville Regional","CENTRAL MOTOR EVOKED",2719
"Danville Regional","NERV COND 13>STUDY",5039
"Danville Regional","SCREENING TEST PURE TONE",113
"Danville Regional","CARD EVENT RECORD REMOVE",2044
"Danville Regional","CARDIAC OUTPUT SUBSQNT",96
"Danville Regional","TRANSCATH RETRIEVAL FB",3141
"Danville Regional","CARDIOVERSION ELECTRICAL",1386
"Danville Regional","REMOVE PULSE GENERATOR",4127
"Danville Regional","REM SUBC DEFIB ELTRD",8172
"Danville Regional","REVISION SKIN POCKET",5591
"Danville Regional","INS CATH REN ART 1ST BIL",7137
"Danville Regional","IVC FILTER PLACEMENT",5402
"Danville Regional","TPA OPEN BRACH EA",25181
"Danville Regional","CATH COR ART LT HRT CATH",28320
"Danville Regional","REPOS SUBC ELTRD&GEN",8172
"Danville Regional","INTRO CATH EXTREMITY",3332
"Danville Regional","FLUOROSCOPY > 1 HR",1142
"Danville Regional","PERC TRANS ANGIO ADD",29666
"Danville Regional","CATH COR ART RT HRT CATH",15384
"Danville Regional","CATH COR ART GRFT",15384
"Danville Regional","TRANSCATH RETRIEVAL FB",3332
"Danville Regional","INTRAVASCULAR U/S ADD",4650
"Danville Regional","REPOS ENDOV VENA CAVA",5402
"Danville Regional","TPA OPEN ILIAC EA",25181
"Danville Regional","THRMBOLYS INTRACORONRY",5852
"Danville Regional","ISOVUE 370/ML",10
"Danville Regional","TPA OPEN RENAL",25181
"Danville Regional","CATH COR ART RT&LT W GRF",21826
"Danville Regional","CHEST TUBE INSERTION",2635
"Danville Regional","REPOSITN IMPL VEN ELECT",2569
"Danville Regional","RIGHT/LEFT HEART CATH",15446
"Danville Regional","INJ AORTA",3332
"Danville Regional","VENACAVAGRAM INFERIOR",2650
"Danville Regional","IABP INSERTION",8466
"Danville Regional","PERC TRANS ARTHR ADD",37246
"Danville Regional","CORONARY LV ANGIO",26576
"Danville Regional","GUIDANCE PERCUT DRAINAGE",1924
"Danville Regional","ACT CLOT TIME POC",101
"Danville Regional","DOPPLR INTRAVASCULR SUBQ",3976
"Danville Regional","INS CATH REN ART 2ND +UN",7137
"Danville Regional","CARDIOPULMNRY RESUSCITN",1752
"Danville Regional","RE/ENDOV TIB/PER EA ATHR",31671
"Danville Regional","REPLACE SING TRANS ELECT",3638
"Danville Regional","REPOSITION PACEMAKER",5591
"Danville Regional","RE/ENDOV TIBPER INT ATHR",31671
"Danville Regional","REPLACE PM ELECT DUAL",8119
"Danville Regional","INS CATH REN ART 1ST UNI",7137
"Danville Regional","VASC EMBOL VENOUS",5460
"Danville Regional","LEFT HEART CATH",15384
"Danville Regional","INTRAVASCULAR U/S IN",12717
"Danville Regional","EKG",166
"Danville Regional","CATH COR ART RT&LT HRT",32141
"Danville Regional","INS CATH REN ART 2ND +BI",7137
"Danville Regional","TRANSCATH RETRIEV FB",10818
"Danville Regional","REVISION SKIN POCKET ICD",4547
"Danville Regional","IOPAMIDOL\ML",45
"Danville Regional","INTRO CATH DIAL CIRC",1370
"Danville Regional","INJ VENOGRAM",4127
"Danville Regional","TPA OPEN AORTIC",25181
"Danville Regional","AORTOGRAM THORACIC SERIA",7152
"Danville Regional","TPA OPEN VISCERAL EA",25181
"Danville Regional","ANGIO CATHETER FOLLOW-UP",1134
"Danville Regional","REM ENDOV VENA CAVA",5099
"Danville Regional","REM PERC VAD",679
"Danville Regional","VASC EMBOL ARTERY",5460
"Danville Regional","INTRO CATH DIAL BALL",9600
"Danville Regional","INTRO CATH SUP/INFV CAVA",3567
"Danville Regional","ISOVUE 300\ML",9
"Danville Regional","PERC TRANS OCCUL ADD",29666
"Danville Regional","CATH COR ART N BYPASS GR",15384
"Danville Regional","CATH CORONARY ARTERY",15384
"Danville Regional","LEFT HEART CATH",6558
"Danville Regional","HOLTER MONITOR RECORDING",203
"Danville Regional","HOLTER MONITOR SCANNING",745
"Danville Regional","EKG",166
"Danville Regional","HOLTER MONITOR RECORDING",203
"Danville Regional","CARDIOVERSION ELECTRICAL",1385
"Danville Regional","HOLTER MONITOR SCANNING",745
"Danville Regional","STAB PHLEB >10 INCISIONS",2986
"Danville Regional","REVISION LEG VEIN",3406
"Danville Regional","STAB PHLEB >20 INCIS",3406
"Danville Regional","LIGATE/DIVIDE/EXCISE VEI",3406
"Danville Regional","STAB PHLEB 10-20 INC",3406
"Danville Regional","ENDOV ABLATN 1 VEIN",8416
"Danville Regional","LIGATE/STRIP SRT LEG VEI",3406
"Danville Regional","ENDOV ABLATN 2ND VEIN",1685
"Danville Regional","ENDOV RF VEIN ADD",1685
"Danville Regional","ENDOS LIGATE PERF VEIN S",2519
"Danville Regional","REVISE LEG VEIN",2981
"Danville Regional","LIGATION LEG VEIN OPEN",3406
"Danville Regional","ENDOVRF 1ST VEIN",8416
"Danville Regional","LIGATE/STRIP LNG LEG VEI",3406
"Danville Regional","EKG RHYTHM STRIP",75
