"PROC
#",Procedure Description,"IP
Price","OP
Price",
534,CATH DAIG DUO-DECAP 401904,"3,273","3,273",
535,CATH DAIG OCTOPOLAR 401380,346,346,
536,CATH DAIG QUAD 401211 401223,700,700,
537,CATH DELIVRY SYSTEM,"2,048","2,048",
538,CATH DIAGNOSTIC,84,84,
539,CATH DIALYSIS,"2,363","2,363",
540,CATH DIALYSIS 275,639,639,
541,CATH DIALYSIS 300,813,813,
542,CATH DIALYSIS 375,720,720,
543,CATH DIALYSIS 650,"1,981","1,981",
544,CATH DIALYSIS CANNON LNG TRM,"1,864","1,864",
545,CATH DIALYSIS DURAFLOW CHRONIC,"1,532","1,532",
546,CATH DIALYSIS HEMOSPLIT BARD,"1,969","1,969",
547,CATH DIALYSIS HEMOSPLT LNG TRM,"2,372","2,372",
548,CATH DIALYSIS SCHON XL ACUTE,563,563,
549,CATH DIALYSIS TRIALYSIS,"1,207","1,207",
550,CATH DILATATION BLLN PTA,"1,313","1,313",
551,CATH DILATATION PERIP .018,"1,523","1,523",
552,CATH DILATATION PTA ATLAS,"2,337","2,337",
553,CATH DILATATN CORONARY,657,657,
554,CATH DILATION RENAL 600,"1,715","1,715",
555,CATH DILATION STRLNG,"1,470","1,470",
556,CATH DILATOR URETERAL 50,143,143,
557,CATH DIRECTNL ATHERCTMY HAWKONE,"8,532","8,532",
558,CATH DIREXION STRAIGHT,"3,190","3,190",
559,CATH DRAINAGE,482,482,
560,CATH DRAINAGE 60,116,116,
561,CATH DRAINAGE APD,"1,063","1,063",
562,CATH DRUG ADMIN/HEMODYNMIC MEAS,447,447,
563,CATH DUAL LUMEN PIG 6F,942,942,
564,CATH DUODECA 401932 SJ,"4,651","4,651",
565,CATH ECHELON 14 MICRO STRAIGHT,"3,707","3,707",
566,CATH EKOS,"9,084","9,084",
567,CATH ELITE BI CAVAL,"7,638","7,638",
568,CATH EN SNARE,"1,890","1,890",
569,CATH ENVOY 5F MPD,"2,122","2,122",
570,CATH ENVOY/PROGREAT,"1,785","1,785",
571,CATH EPT BLAZER II EXP 4500THK,"4,771","4,771",
572,CATH EPT BLAZER II EXP 4790THK,"3,919","3,919",
573,CATH EPT OCTOPOLAR 2028,"3,670","3,670",
574,CATH EVD BACTISEAL,"3,576","3,576",
575,CATH EXT VENT DRAIN ADULT,703,703,
576,CATH FLEX,"4,229","4,229",
577,CATH FLUSH STRAIGHT,93,93,
578,CATH FOGARTY,564,564,
579,CATH FOLEY 1.5CC 6FR,110,110,
580,CATH FOLEY 150,217,217,
581,CATH FOLEY 3W FOR IRRIG 24FR,85,85,
582,CATH FOLEY 50,101,101,
583,CATH FOLEY 60,84,84,
584,CATH FOLEY 80,359,359,
585,CATH FREEZOR MAX 5,"6,175","6,175",
586,CATH GLIDECATH,405,405,
587,CATH GUARD TWIST LOCK,79,79,
588,CATH GUIDE CORONRY LAUNCHR,312,312,
589,CATH GUIDE FEMORAL RUNWAY,348,348,
590,CATH GUIDE LINER,"2,074","2,074",
591,CATH GUIDING,663,663,
592,CATH GUIDING MERCI,"3,690","3,690",
593,CATH GUIDING MICRO,"3,932","3,932",
594,CATH HEMODLYS,"2,363","2,363",
595,CATH HEMODLYS LEONRD LNG TRM,"1,340","1,340",
596,CATH HEMOSPLIT LONG TERM,"1,969","1,969",
597,CATH HERMETIC LUMBAR DRAIN,579,579,
598,CATH HICKMAN 9.6FR SGL BARD,"1,138","1,138",
599,CATH HICKMAN 9FR DUAL BARD,"1,382","1,382",
600,CATH HICKMAN BARD,759,759,
601,CATH IMPRESS,101,101,
602,CATH INDIGO,"6,192","6,192",
603,CATH INFUSION BROVIAC,"1,255","1,255",
604,CATH INQUIRY STEERABLE,"3,287","3,287",
605,CATH INTEGRA HERMETIC LUMBAR DRAIN,962,962,
606,CATH INTRATHECAL ASCENDA,"3,825","3,825",
607,CATH INTRAUTERINE PRESSURE,146,146,
608,CATH INTRAVASCLR ULTRASND,"9,100","9,100",
609,CATH INTRODUCER 125,379,379,
610,CATH INTRODUCER 150,435,435,
611,CATH INTRODUCER 225,508,508,
612,CATH IRRIGATION 60,149,149,
613,CATH IVUS,"3,072","3,072",
614,CATH JACKY RADIAL,363,363,
615,CATH JB2 BEACON TIP NORCON NB,99,99,
616,CATH LASER,"9,425","9,425",
617,CATH LASSO VARIABLE CIRC MAP,"6,205","6,205",
618,CATH LUMBAR DRAIN,969,969,
619,CATH MACH 1 PERIPHERAL,116,116,
620,CATH MALECOTT 20,177,177,
621,CATH MALECOTT 40,74,74,
622,CATH MAPPING,"5,200","5,200",
623,CATH MARKSMAN,"3,650","3,650",
624,CATH MEDT CRYO 2AF284,348,348,
625,CATH MEDTR ACHIEVE OCTO,"4,229","4,229",
626,CATH MEDTR ATTAIN 6238TEL,"1,188","1,188",
627,CATH MEDTR CRYO 2AF234,"15,600","15,600",
628,CATH MICRO CANTATA,"1,470","1,470",
629,CATH MICRO DUO HEADWAY,"3,953","3,953",
630,CATH MICRO EXCELSIOR SL,"3,255","3,255",
631,CATH MICRO EXCELSIOR XT,"3,719","3,719",
632,CATH MICRO HEADWAY,515,515,
633,CATH MICRO MAESTRO,"1,969","1,969",
634,CATH MICRO RENEGADE HI FLOW,"3,145","3,145",
635,CATH MICRO SWIFTNINJA,"7,800","7,800",
636,CATH MICROCATH ECHELON,515,515,
637,CATH MIK,81,81,
638,CATH MPA,101,101,
639,CATH MPA BRAIDED,179,179,
640,CATH MUSTANG BALLOON,"1,000","1,000",
641,CATH NAVIEN INTERCRANIAL SUPPORT,"4,726","4,726",
642,CATH NEPH MALECOT RE-ENTRY,535,535,
643,CATH NEPHROURETHERAL,719,719,
644,CATH NEURON MAX,"2,079","2,079",
645,CATH NEURON SELECT,782,782,
646,CATH NEXIVA,33,33,
647,CATH OCT DRAGONFLY,"3,675","3,675",
648,CATH OMNI-FLUSH,104,104,
649,CATH ONE STEP CENTESIS,138,138,
650,CATH ON-Q SYSTEM PM025,"1,094","1,094",
651,CATH PALINDROME,"1,812","1,812",
652,CATH PASSER 325,613,613,
653,CATH PASSER 82-1516 LODMAN,498,498,
654,CATH PENUMBRA VELOCITY DELIVERY,"3,953","3,953",
655,CATH PERCUTANEOUS CECOSTOMY,698,698,
656,CATH PERIPHERAL,167,167,
657,CATH PERIPHERAL 6FR MACH1,663,663,
658,CATH PERITONEAL BACTISEAL,"2,394","2,394",
659,CATH PHENOM PLUS,"3,650","3,650",
660,CATH PICC LINE SINGLE LUMEN,563,563,
661,CATH PICC MIDLINE DL,980,980,
662,CATH PIGTAIL,87,87,
663,CATH PIGTAIL DRAINAGE,344,344,
664,CATH PIGTAIL FLUSH,644,644,
665,CATH PIGTAIL/JACKY,80,80,
666,CATH POLARIS BS 7003D,"3,045","3,045",
667,CATH POWERHICKMAN,"1,470","1,470",
668,CATH PROGREAT,"2,940","2,940",
669,CATH PROWLER PLUS MICRO,"3,399","3,399",
670,CATH PTA ARMADA 35,625,625,
671,CATH PTA BALLON  DILATATION,"1,375","1,375",
672,CATH PTCA,719,719,
673,CATH PULMONARY WEDGE,617,617,
674,CATH PV DIAG UNSPECIFIED,277,277,
675,CATH PV FLUSH/SELECT,129,129,
676,CATH PV INTERVENTIONAL SIZING,"1,817","1,817",
677,CATH QUICK CROSS,"1,044","1,044",
678,CATH QUICK CROSS SPECTRANETICS,"1,066","1,066",
679,CATH R AND L HEART W LV GRAFTS,"23,550","23,550",
680,CATH R AND L HEART W/LV,"20,238","20,238",
681,CATH REBOA BALLOON OCCLUSION,"6,484","6,484",
682,CATH REFLEXION SPIRAL SJ,"5,857","5,857",
683,CATH REPERFUSION PENUMBRA,"3,543","3,543",
684,CATH REPERFUSION PENUMBRA 5MAX,"8,385","8,385",
685,CATH RIGHT HEART,"14,616","14,616",
686,CATH RT AND LT HEART RETRO,"18,439","18,439",
687,CATH SABER BALLOON,"1,500","1,500",
688,CATH SABER PTA BALLOON DILATION,"1,500","1,500",
689,CATH SAFECROSS,"1,046","1,046",
690,CATH SAFE-T CENTESIS DRAIN SYS,510,510,
691,CATH SCEPTER XC BALLOON,"5,525","5,525",
692,CATH SIDEWINDER,185,185,
693,CATH SIM,80,80,
694,CATH SIMMONS 2 5F 100CM,109,109,
695,CATH SJ TACTICATH,"8,775","8,775",
696,CATH SMART TOUCH,"10,205","10,205",
697,CATH SNARE,"1,890","1,890",
698,CATH SOFT VU,103,103,
699,CATH SOLITAIRE REVAS DEVICE,"21,207","21,207",
700,CATH SOS OMNI,95,95,
701,CATH STEERABLE,"3,583","3,583",
702,CATH STERLING BALLOON,"1,523","1,523",
703,CATH STRAIGHT,107,107,
704,CATH SUCTION PEDS W/ADAPTER,306,306,
705,CATH SUPPORT/XCHANGER SPECTR,"1,046","1,046",
706,CATH SUPRAPUBIC,242,242,
707,CATH SUPRAPUBIC 250,422,422,
708,CATH SWAN GANZ,563,563,
709,CATH SWAN GANZ 5FR,434,434,
710,CATH SWAN GANZ COMBIE (CCO),"1,344","1,344",
711,CATH SWAN GANZ PACEPORT 7.5FR,719,719,
712,CATH SWAN GANZ THERMODILUT,"1,255","1,255",
713,CATH SWAN GANZ VIP 7.5FR,421,421,
714,CATH SYS MEDTR ATTAIN COMMAND,"2,310","2,310",
715,CATH THORACIC 30,92,92,
716,CATH THORACIC 40,77,77,
717,CATH THORACIC 50,110,110,
718,CATH THORACIC RT ANGLE 28FR,416,416,
719,CATH THORACIC STRAIGHT 28FR,279,279,
720,CATH THROMBECT/EMBOLECT,490,490,
721,CATH THROMBECT/EMBOLECT 125,290,290,
722,CATH THROMBECT/EMBOLECT 175,401,401,
723,CATH THROMBECT/EMBOLECT 2-7,267,267,
724,CATH THROMBECTOMY,"4,515","4,515",
725,CATH THROMBECTOMY 900,"1,654","1,654",
726,CATH THROMBECTOMY ANGIOJET,"8,125","8,125",
727,CATH THROMBECTOMY PRONTO,"2,709","2,709",
728,CATH TRANSFORM SUPER COMPLIANT,"4,859","4,859",
729,CATH TREVO XP PROVUE SYSTEM,"3,599","3,599",
730,CATH UMBILICAL ALL SIZES,82,82,
731,CATH UNIFUSE,782,782,
732,CATH URETERAL 100,205,205,
733,CATH URETERAL 125,485,485,
734,CATH URETERAL 30,75,75,
735,CATH URETERAL 60,205,205,
736,CATH URETERL,506,506,
737,CATH URETERL PERCUFLX CONTOUR,846,846,
738,CATH VASCULAR,782,782,
739,CATH VASCULAR 175,346,346,
740,CATH VEIN SELECTOR WORLEY,750,750,
741,CATH VENT 18FR MALLEABLE,131,131,
742,CATH VENTRICULAR BACTISEAL,"2,861","2,861",
743,CATH VENTRICULAR DRAIN 9 FR,"1,656","1,656",
744,CATH VERT CURVE,100,100,
745,CATH VISIONS PV .035,"3,783","3,783",
746,CATH VISIONS PV 0.018/0.035,"3,413","3,413",
747,CATH WEDGE PRESSURE,414,414,
748,CATH YUEH CENTESIS,138,138,
749,CATH-ADVISOR  MAPPING,"6,750","6,750",
750,CATHETER CLOSED SUCTION TRACH,109,109,
751,CAULK DENTSPLY PRISMA,77,77,
752,CAUT CHEM TISSUE GRANULATION,307,307,
753,CAUTERY ELECTRODE LEEP 75,132,132,
754,CAUTERY ELECTRODE LOOP 225,663,663,
755,CAUTERY ELECTRODE LOOP 24FR,455,455,
756,CAUTERY HIGH TEMP ACU DISPO,92,92,
757,CAUTERY NEEDLE TIP COLORADO,163,163,
758,CAUTERY PENCIL HANDTROL 10,81,81,
759,CAUTERY SUCTION COAG 40,102,102,
760,CBC W/AUTO DIFF OTHER,126,72,
761,CBC WITHOUT DIFFERENTIAL,90,51,
762,CEBPA GENE ANALYSIS,"2,914","1,665",
763,CELL COUNT MISC FLUID,61,35,
764,CELL COUNT MISC FLUID W/DIF,101,58,
765,CELLSAVER ANTICOAG ASSEM 40,116,116,
766,CELLSAVER BOWL 200,861,861,
767,CELLSAVER PACK,501,501,
768,CELLSAVER PACK 250,484,484,
769,CELLSAVER PACK 300,"1,616","1,616",
770,CELLSAVER RESERVOIR 80,94,94,
771,CEMENT BONE,"1,247","1,247",
772,CEMENT BONE 225,"1,169","1,169",
773,CEMENT BONE 300,461,461,
774,CEMENT BONE ZIMMER,"1,563","1,563",
775,CEMENT CARTRIDGE 10CC CORTOSS,"3,825","3,825",
776,CEMENT CARTRIDGE 5CC CORTOSS,"3,094","3,094",
777,CEMENT CURETTE 65,120,120,
778,CEMENT DENTAL,913,913,
779,CEMENT NOZZLE,134,134,
780,CEMENT NOZZLE SMALL BIOMET,464,464,
781,CEMENT RESTRICTOR,604,604,
782,CEMENT RESTRICTOR 5-8MM,944,944,
783,CEMENT RESTRICTOR 8-15MM,"1,302","1,302",
784,CEMENT SPACER MOLD,"10,131","10,131",
785,CEMENT SPACER MOLD BIO,"3,462","3,462",
786,CEMENT SPACER MOLD BIOMET,"6,175","6,175",
787,CEMENT STRYKER AND MIXER,"5,038","5,038",
788,CENTRALIZER DISTL/PROXIML VERSYS,296,296,
789,CERULOPLASMIN,212,121,
790,CF AFO,979,979,
791,CF EO STATIC,160,160,
792,CF EWHO STATIC,174,174,
793,CF HFO DYNAMIC,120,120,
794,CF HFO STATIC,105,105,
795,CF HO STATIC,87,87,
796,CF KAFO,"2,969","2,969",
797,CF WHFO DYNAMIC,200,200,
798,CF WHFO STATIC,145,145,
799,CF WHO STATIC,109,109,
800,CHARGER KIT GENERATR NEUROSTIM,"5,483","5,483",
801,CHEMILUMINESCENT ASSAY,274,157,
802,CHEMO ADMIN INTO CNS PER VISIT,"1,051","1,051",
803,CHEMO ADMIN SUBQ/IM HORMONAL,206,206,
804,CHEMO ADMIN SUBQ/IM NONHORMON,397,397,
805,CHEMODENERV 1 EXTREM LEG 1-4,982,982,
806,CHEMODENERVATION EA ADDL EXT 1-4 MUSC,345,345,
807,CHEST PHYSIO SUBSEQUENT,152,152,
808,CHIP BONE CANCELLOUS 15CC,"1,219","1,219",
809,CHIP BONE CANCELLOUS 30CC,"1,761","1,761",
810,CHIP BONE CANCELLOUS 5CC,667,667,
811,CHLAMYDIA,145,83,
812,CHLAMYDIA IGM,155,89,
813,CHLAMYDIA TRACH AMP PROBE T,398,228,
814,CHLORIDE ISTAT,57,33,
815,CHLORIDE OTHER SOURCE,108,62,
816,CHLORIDE RANDOM URINE,68,39,
817,CHOLESTEROL HDL,158,90,
818,CHOLESTEROL SERUM,87,50,
819,CHOLINESTERASE SERUM,97,55,
820,CHROMIUM SO,246,141,
821,CHROMOSOME ANAL 15 20 CELLS 1,"2,026","1,158",
822,CHROMOSOME ANALY 20 TO 25 CELL,"2,036","1,164",
823,CHROMOSOME ANALY ADDL STUDY Q2,576,329,
824,CKMB,141,81,
825,CLAMP ADJ MED OPEN,"1,651","1,651",
826,CLAMP BEAR SGL MED 30 GRAMS,415,415,
827,CLAMP INSERT,124,124,
828,CLAMP MED/LRG COMBINTN,"2,301","2,301",
829,CLAMP MUSCLE BX RAYPORT,273,273,
830,CLAMP VESSEL,374,374,
831,CLINAC IX IMRT COMPLEX,"4,725","4,725",
832,CLINAC IX IMRT SIMPLE,"2,529","2,529",
833,CLINAC IX SIMPLE >1MEV,553,553,
834,CLINAC IX-2 COMPLEX >1MEV,973,973,
835,CLINAC IX-2 INTERMED >1MEV,608,608,
836,CLIP ANEURYSM MIZUHO,"1,885","1,885",
837,CLIP APPLIER MULTIPLE LIGAMAX5,"1,001","1,001",
838,CLIP APPLIER UNIVERSAL EPIX,570,570,
839,CLIP CLOSED TUBE,692,692,
840,CLIP ENDO USSC 176620,"2,298","2,298",
841,CLIP GUN 225,481,481,
842,CLIP HEMOCLIP,930,930,
843,CLIP HEMOCLIP 20,74,74,
844,CLIP HEMOSTATIC,75,75,
845,CLIP LIGACLIP,233,233,
846,CLIP LIGACLIP 60,233,233,
847,CLIP LOCKING,338,338,
848,CLIP NASAL BRIDLE REPLACEMENT,169,169,
849,CLIP RESOLUTION,"1,596","1,596",
850,CLIP SPRING 40,109,109,
851,CLIP SPRING 60,124,124,
852,CLIP SPRING 70,166,166,
853,CLOSTRIDIUM DIFFICILE TOXINGENES,398,228,
854,CLOTTING MAT COSEAL 934071 4ML,"2,319","2,319",
855,CLOTTING MAT COSEAL 934072 8ML,"3,352","3,352",
856,CLOZAPINE,224,128,
857,COAGULATION FIBRINOLYSIS ASSAY,408,233,
858,COAGULATION TIME ACTIVE (AC,72,41,
859,COCCIDIODIES,140,80,
860,COIL AXIUM 3D,"3,562","3,562",
861,COIL AXIUM DETACHER,356,356,
862,COIL AXIUM HELICAL,"3,405","3,405",
863,COIL EMBO FRAMING OR DETACHABLE AZUR,"3,819","3,819",
864,COIL EMBO HYDROGEL AZUR,"3,895","3,895",
865,COIL EMBOLIZATION,512,512,
866,COIL EMBOLIZATION VORTX 18,"2,411","2,411",
867,COIL HYDRO,"3,465","3,465",
868,COIL HYDROSOFT 10,"5,265","5,265",
869,COIL INTERLOCK FIBERED SYSTEM,"2,405","2,405",
870,COIL INZONE DETACHER,"1,277","1,277",
871,COIL MICRO HELICAL HYPER SOFT,"3,917","3,917",
872,COIL NESTER,510,510,
873,COIL ONE TIE COMPRESSN LEAD EXT,"1,250","1,250",
874,COIL POD PENUMBRA,"5,493","5,493",
875,COIL PUSHABLE BOSTON SCI,519,519,
876,COIL PUSHER 16 BOSTON SCI,"1,157","1,157",
877,COIL RETRACTA DETACHABLE,"2,704","2,704",
878,COIL RUBY SOFT PENUMBRA,"4,160","4,160",
879,COIL RUBY STD PENUMBRA,"4,160","4,160",
880,COIL TARGET 360 DETACH NON SOFT,"6,777","6,777",
881,COIL TARGET 360 DETACH SOFT,"8,629","8,629",
882,COIL TARGET 360 NANO STRYKER,"6,370","6,370",
883,COIL TARGET DETACH HELICAL,"3,900","3,900",
884,COIL TARGET DETACH SOFT,"5,525","5,525",
885,COIL TARGET DETACH STANDARD,"5,525","5,525",
886,COIL TARGET DETACH ULTRA,"5,850","5,850",
887,COIL TORNADO,475,475,
888,COIL TORNADO COMPATIBLE,938,938,
889,COLD AGGLUTININ QUAN,192,110,
890,COLLAR ASPEN VISTA ALL SZS,149,149,
891,COLLAR CERV EXTRICATION OTS,179,179,
892,COLLECT BLOOD CTRL/PERPH CATH,174,100,
893,COLLECT BLOOD PORT/ACCESS DVC,195,112,
894,COLONOSCOPY FLEX DX,"3,208","3,208",
895,COLONOSCOPY FLEX W/ENDO US,"4,022","4,022",
896,COLONOSCOPY FLEX W/INJ SUBMUC,"3,145","3,145",
897,COLONOSCOPY FLEX W/PLACE STENT,"5,030","5,030",
898,COLONOSCOPY FLEX W/TRANS US,"5,277","5,277",
899,COLONOSCOPY SCRN PT NOT HI RISK,"2,026","2,026",
900,COLONOSCOPY THRU STOMA,"1,730","1,730",
901,COLONOSCOPY THRU STOMA CTL BLD,"2,539","2,539",
902,COLONOSCOPY THRU STOMA W/BIOP,"1,903","1,903",
903,COLONOSCOPY THRU STOMA W/INJ SUBMUC,"1,911","1,911",
904,COLONOSCOPY THRU STOMA W/SNARE,"2,497","2,497",
905,COLONOSCOPY VIA STOMA W/HT FCP,"2,197","2,197",
906,COLONOSCOPY W BAND LIGATION,"4,069","4,069",
907,COLONOSCOPY W DECOMPRESSION,"4,381","4,381",
908,COLONOSCOPY W/ABLATION,"3,536","3,536",
909,COLONOSCOPY W/BIOPSY,"4,915","4,915",
910,COLONOSCOPY W/CONTROL BLEEDING,"3,313","3,313",
911,COLONOSCOPY W/HOT FORCEP,"3,696","3,696",
912,COLONOSCOPY W/REMOVE BY SNARE,"4,411","4,411",
913,COLONOSCOPY W/REMOVE FB,"3,072","3,072",
914,COLONOSCOPY W/RESECTION,"3,362","3,362",
915,COLONSCOPY W/RESECTION,"3,972","3,972",
916,COMP EP EVAL W/LV RECORDING,"1,685","1,685",
917,COMP TEST ANTIGLOBULIN,913,522,
918,COMPATIBILITY INCUBATION TECH,913,522,
919,COMPATIBILITY TEST-ELECTRONIC,913,522,
920,COMPLEMENT C1Q QUAN,269,154,
921,COMPLEMENT C4,146,84,
922,COMPLEMENT TOTAL CH 50,212,121,
923,COMPREHENSIVE METABOLIC PAN,421,241,
924,COMPRESSION SYS RADIAL,309,309,
925,CONCENTRATION INFECTIOUS AG,72,41,
926,CONNECTOR CATH DIALYSIS,320,320,
927,CONNECTOR CATH URETERAL,174,174,
928,CONNECTOR CROSSOVER EXPEDIUM,"3,599","3,599",
929,CONNECTOR INTERSEPT 10,76,76,
930,CONNECTOR PARALLEL,"1,339","1,339",
931,CONNECTOR SLEEVE SJ,750,750,
932,CONNECTOR SPINAL/CLAMP,"3,324","3,324",
933,CONNECTOR STRAIGHT 20,76,76,
934,CONSULT REPORT REFERRED SLIDES,895,511,
935,CONT RENAL REPLMNT TX PER DAY,801,801,
936,CONTROL VALVE TUOHUS,114,114,
937,CONV G-TUBE TO G-J PERC,"1,665","1,665",
938,COPPER,198,113,
939,COR ANGIO ART/GRAFT RIGHT HEART,"20,739","20,739",
940,COR ANGIO RIGHT HEART,"18,266","18,266",
941,COR ANGIO W/O LEFT HEART,"14,599","14,599",
942,COR ART/GRFT ANGIO S AND I,"17,107","17,107",
943,COR KNOT QUICK LOAD,348,348,
944,CORD STABILIZER DYNESYS,"6,764","6,764",
945,CORTISOL FREE 24 HOUR URINE,203,116,
946,CORTISOL TOTAL,212,121,
947,COUNTERSINK,192,192,
948,COUNTERSINK 1.5-4.0 SYNTHES,606,606,
949,COUNTERSINK 2.0/2.4MM SYNTHES,522,522,
950,COUNTERSINK 3.5/4.5/6.5 STRYKR,987,987,
951,COUNTERSINK 4.0 GOLD ORTHO,"1,038","1,038",
952,COUNTERSINK 4.0 ORTHOHELIX,"1,038","1,038",
953,COUNTERSINK 7.0 ORTHOHELIX,517,517,
954,COUNTERSINK ANKLE FUSN SYS,"1,288","1,288",
955,COUNTERSINK CANN 2.4-5.0MM,982,982,
956,COUNTERSINK DS,"1,416","1,416",
957,COUNTERSINK MICRO ASNIS 2.8MM,"1,500","1,500",
958,COUNTERSINK MUC WRIGHT MED,"1,560","1,560",
959,COUNTERSINK QC 3.5/4.0 SCREW,679,679,
960,COUNTERSINK STRYKR,"1,794","1,794",
961,COUPLER GEM 1.0 TO 4.0MM,"1,558","1,558",
962,COVERLET MICROCLIMATE SKIN IQ,"1,291","1,291",
963,CPAP/BIPAP SUBSEQUENT DAILY,477,477,
964,C-PEPTIDE,279,160,
965,CPR,975,975,
966,C-REACTIVE PROTEIN,167,95,
967,C-REACTIVE PROTEIN ULTRA,250,143,
968,CREATINE,92,53,
969,CREATINE KINASE (CPK) TOTAL,87,50,
970,CREATININE BLOOD,77,44,
971,CREATININE CLEARANCE 24HR U,119,68,
972,CREATININE URINE,76,44,
973,CREATION PERICARD WNDW OR RESEC FOR DRNG,"5,605","5,605",
974,CRITICAL CARE >74 PER 30 MIN,791,791,
975,CRITICAL CARE 30-74 ADDL SVC,"2,903","2,903",
976,CROSSMATCH,913,522,
977,CROWN ANTERIOR,138,138,
978,CRYOGLOBULIN QUAL SEMI QUAN Q,77,44,
979,CRYOPRECIPITATE EA UNIT,525,525,
980,CRYOPRECIPITATE PROC,75,75,
981,CRYSTAL ID LIGHT MICRO,88,50,
982,CSF SHUNT REPROGRAM,624,624,
983,CT 3D RECONSTRUCTION INDEP,944,540,
984,CT 3D RECONSTRUCTION NOT IN,783,447,
985,CT ABDOMEN AND PELVIS W AND W/O CONT,"6,264","3,580",
986,CT ABDOMEN AND PELVIS W CONT,"5,060","2,891",
987,CT ABDOMEN AND PELVIS W/O CONT,"4,276","2,443",
988,CT ABDOMEN W AND W/O CONTRAST,"3,693","2,110",
989,CT ABDOMEN W/CONTRAST,"3,127","1,787",
990,CT ABDOMEN W/O CONTRAST,"2,190","1,252",
991,CT CEREBRAL PERFUSION,"12,138","12,138",
992,CT CHEST W AND W/O CONTRAST,"3,267","1,867",
993,CT CHEST W/CONTRAST,"2,876","1,643",
994,CT CHEST W/O CONTRAST,"2,184","1,248",
995,CT COLONOGRAPHY SCREENING,"1,035",592,
996,CT C-SPINE W AND W/O CONTRAST,"4,492","2,567",
997,CT C-SPINE W/CONTRAST,"3,197","1,827",
998,CT C-SPINE W/O CONTRAST,"2,557","1,461",
999,CT FOLLOWUP/LIMITED,"1,329",760,
1000,CT GUIDANCE NEEDLE PLACEMEN,"2,678","1,530",
1001,CT GUIDE PARENCHYMAL TIS ABLAT,"2,884","1,648",
1002,CT GUIDED THERAPY PLACEMENT,"1,233",705,
1003,CT HEAD/BRAIN W/CONTRAST,"2,506","1,432",
1004,CT HEAD/BRAIN W/O CONTRAST,"1,748",999,
1005,CT HEADBRAIN W AND WO CONTRAST,"3,051","1,744",
1006,CT HEART (CALCIUM SCORING),965,551,
1007,CT HEART (PRE-ABLATION),"2,178","1,245",
1008,CT LOW EXT W/CONTRAST LT,"2,607","1,490",
1009,CT LOW EXT W/O CONTRAST RT,"2,015","1,152",
1010,CT LOWEXT W AND WO CONTRAST RT,"2,997","1,713",
1011,CT L-SPINE W AND W/O CONTRAST,"4,682","2,676",
1012,CT L-SPINE W/CONTRAST,"3,197","1,827",
1013,CT L-SPINE W/O CONTRAST,"2,797","1,598",
1014,CT LUNG CANCER ANNUAL SCREEN,"2,059","1,177",
1015,CT MAXILLOFACIAL W AND WO CONT,"4,045","2,312",
1016,CT MAXILLOFACIAL W/CONTRAST,"2,211","1,263",
1017,CT MAXILLOFACIAL W/O CONTRA,"1,995","1,140",
1018,CT NECK W AND W/O CONTRAST,"3,413","1,950",
1019,CT NECK W/CONTRAST,"2,373","1,356",
1020,CT NECK W/O CONTRAST,"1,749","1,000",
1021,CT ORBIT/SELLA/FOSSA/EAR W/CON,"2,327","1,330",
1022,CT ORBIT/SELLA/FOSSA/EAR W/O CON,"2,166","1,238",
1023,CT ORBITSELLAFOSSAEAR W AND WO,"3,072","1,755",
1024,CT PELVIS W AND W/O CONTRAST,"4,102","2,344",
1025,CT PELVIS W/CONTRAST,"2,819","1,611",
1026,CT PELVIS W/O CONTRAST,"2,186","1,249",
1027,CT T-SPINE W AND W/O CONTRAST,"4,359","2,491",
1028,CT T-SPINE W/CONTRAST,"3,012","1,721",
1029,CT T-SPINE W/O CONTRAST,"2,797","1,598",
1030,CT UP EXT W AND WO CONTRAST RT,"4,216","2,409",
1031,CT UP EXT W/CONTRAST LT,"3,197","1,827",
1032,CT UP EXT W/O CONTRAST RT,"2,015","1,152",
1033,CTA ABDOMEN AND PELVIS W AND W/O CONTRAST,"5,535","3,163",
1034,CTA ABDOMEN W AND W/O CONTRAST,"3,378","1,930",
1035,CTA ABDOMINAL AORTA W/RUNOF,"4,274","2,442",
1036,CTA CHEST W AND W/O CONT,"3,573","2,042",
1037,CTA HEAD W AND W/O CONT,"3,915","2,237",
1038,CTA HEART,"3,921","2,241",
1039,CTA LOW EXT W AND W/O CONT LT,"3,339","1,908",
1040,CTA NECK W AND W/O CONT,"2,594","1,482",
1041,CTA PELVIS W AND W/O CONTRAST,"3,179","1,817",
1042,CTA UPEXT W AND WO CONTRAST LT,"3,338","1,907",
1043,CUFF CYRO W/COOLER 250,249,249,
1044,CUFF CYRO W/COOLER 275,563,563,
1045,CULT BACTERIA BLOOD,147,84,
1046,CULT BACTERIA QUANT AEROBIC,154,88,
1047,CULT BACTERIA QUANT ANAEROB,688,393,
1048,CULT FUNGI,232,133,
1049,CULT FUNGI BLOOD,118,68,
1050,CULT MYCOPLASMA ANY SOURCE Q,391,223,
1051,CULT SCREEN EACH ORGANISM,133,76,
1052,CULT STOOL ADDITIONAL PATHO,44,25,
1053,CULT STOOL SALMONELLA SHIGE,65,37,
1054,CULT TYPE ID BY NUCLEIC ACI,277,158,
1055,CULTURE AFB,145,83,
1056,CULTURE ANAEROBIC,250,143,
1057,CULTURE BACTERIA AEROBIC,118,68,
