"Description","Price"
"43598-0331-11 ZOLEDR ACID-MANNTL5MG/100ML-1MG",182
"43598-0348-37 DACOGEN: Decitabine  50MG vial",39
"44206-0436-05 IMMUNE GLO (HUMAN IGG)10GM 100ML",85
"44206-0437-10 IMMUNE GLO (HUMAN IGG)10GM 100ML",74
"44206-0438-20 IMMUNE GLO(HUMAN IGG) 20GM 200ML",62
"44206-0439-40 IMMUNE GLO(HUMAN IGG) 40GM 400ML",62
"44567-0509-01 CISPLATIN 1MG/ML  50ML VIAL",15
"45963-0613-59 TAXOL: PACLitaxel",27
"46028-0208-01 menveo meningococcal oligo conj vac",325
"47335-0049-40 DOXORUBICIN HCL 2MG/ML 10ML VIAL",1030
"47335-0050-40 DOXORUBICIN 2MG/ML  25ML VIAL",755
"47335-0153-40 GEMCITABINE 200 MG VIAL",76
"47335-0154-40 GENICITABINE 1GM VIAL",26
"47335-0176-40 OXALIPLATIN 100MG 20ML VIAL",3
"47335-0178-40 Eloxatin: Oxaliplatin 100 MG Vial",2
"47335-0361-41 dacogen: decitabine 50mg",22
"48818-0001-01 PRALATREXATE 20MG 1ML VIAL",362
"48818-0001-02 PRALATREXATE 40MG 2ML VIAL",362
"49281-0286-10 DAPTACEL (Diphth pertuss tetanus vacc) 0.5ML SDPF",134
"49281-0286-58 DAPTACEL VACCINE .5ML VIAL 10PK",134
"49281-0397-65 Fluzone/Fluarix: Influenza virus vaccine",167
"49281-0399-65 Fluzone High-Dose adult 65 years and older",189
"49281-0400-10 adacel diphth pertuss tetanus vac 0.5ml",170
"49281-0400-15 ADACEL: Diphth pertuss tetanus vacc",159
"49281-0545-05 ACTHIB: Haemoph B polysac conj tetanus tox",139
"49281-0589-05 Menactra: Meningococcal Vaccine",340
"49281-0621-15 INFLUENZA VACC 2014-15 5ML MDVIAL",47
"49281-0623-15 Fluzone/Fluarix: Influenza virus vaccine",11
"49281-0625-15 Fluzone Quadrivalent adult less than 65",102
"49281-0860-10 IPOL VACCINE 10DOSE MDV 5ML",139
"49502-0500-02 EPINEPHRINE 0.3MG/0.3ML INJECTOR",181
"50 cc Invivo Hemolysis Check",80
"50242-0041-64 ALTEPLASE 2MG/2ML VIAL",198
"50242-0051-21 RITUXIMAB 100MG 10ML VIAL",1723
"50242-0053-06 RITUXIMAB 100MG 10ML VIAL",1723
"50242-0060-01 BEVACIZUMAB 100MG 4ML VIAL",158
"50242-0061-01 BEVACIZUMAB 400MG 16ML VIAL",133
"50242-0070-01 OBINUTUZUMAB 10 MG VIAL",97
"50242-0087-01 ADO TRASTUZUMAB EMT 160MG VIAL",52
"50242-0088-01 ADA-TRASTUZUMAB EMT 100MG VIAL",52
"50242-0132-01 HERCEPTIN: Trastuzumab 150 MG vial",302
"50242-0134-68 TRASTUZUMAB 440MG 20ML VIAL",148
"50242-0145-01 PERTUZUMAB 420MG 14ML VIAL",19
"50242-0917-01 Tecentriq Atezolizumab 1200 mg",16106
"51144-0050-01 BRENTUXIMAB VENDOTIN 50 MG VIAL",203
"52544-0931-02 IRON DEXTRAN 50MG/ML 2ML VIAL",61
"54505-0102-02 Epipen 0.3MG/0.3ML PNIJ",181
"54643-5649-01 INFUVITE ADULT MULTIVITAMIN 10ML",29
"5511-0685-07 ZOLEDRONIC ACID 4MG/5ML 5ML VIAL",95
"55111-0556-10 DECITABINE 50MG VIAL",64
"55111-0685-07 ZOLEDRONIC ACID 4MG/5ML 5ML VIAL",95
"55111-0688-52 ZOLEDRONIC ACID 5MG/100ML",189
"55150-0126-20 Zofran: Ondansetron HCI",1
"55292-0811-55 DACTINOMYCIN 0.5 MG VIAL",1729
"55390-0077-10 PROCHLORPER EDISY 5MG/ML 2ML VIAL",38
"55513-0003-04 ARANESP: Darbepoetin alfa/polysorbate",17
"55513-0005-04 Darbepoetin alfa/polysorbate 100 MCG/1 ML Vial",14
"55513-0021-04 DABEPOETIN ALFA 40MCG/0.4ML SYRG",33
"55513-0023-04 DARBEPOETINE ALFA 60MCG/0.3SYRG",32
"55513-0025-04 DARBEPOETIN ALFA 100MCG/0.5ML SYR",27
"55513-0028-01 DARBEPOETIN ALFA 200MCG/0.4ML SYR",10
"55513-0032-01 DARBEPOETIN ALFA 500MCG/1ML SYRG",7
"55513-0111-01 DARBEPOETIN ALFA 300MCG/0.6ML SYR",7
"55513-0190-01 PEGFILGRASTIM 6MG/0.6ML SYRG",8023
"55513-0192-01 Neulasta delivery kit   ",7833
"55513-0209-10 FILGRASTIM 480MCG 0.8ML SYRG",3
"55513-0209-91 neupogen filgrastim 480 mcg",3
"55513-0221-01 ROMIPLOSTIM 250MCG VIAL",101
"55513-0222-01 ROMIPLOSTIM 500MCG VIAL",101
"55513-0530-01 Neupogen: Filgrastim 300mcg",3
"55513-0530-10 Neupogen: Filgrastim 300mcg",3
"55513-0546-10 FILGRASTIM 480MCG 0.8ML SYRG",3
"55513-0710-01 DENOSUMAB 60MG 1ML SYRG",35
"55513-0730-01 DENOSUMAB 120MG/1.7ML VIAL",30
"55513-0924-10 FILGRASTIM 300MCG 0.5ML SYRG",3
"55513-0924-91 FILGRASTIM 300 MCG/0.5 ML SYRG",3
"55513-0954-01 PANITUMUMAB 100MG 5ML VIAL",205
"55513-0956-01 PANITUMUMAB 400MG 20ML VIAL",172
"55566-5030-01 DESMOPRESSIN 4MCG/ML 1ML AMP",31
"55566-8303-01 FIRMAGON: Degarelix acetate",15
"55566-8401-02 DEGARELIX 240MG KIT",15
"55566-8403-01 DEGARELIX 240MG KIT",15
"57894-0030-01 Remicade: infliximab 100mg",189
"57894-0502-05 Darzalex: Daratumumab 100mg",116
"57894-0502-20 Darzalex: Daratumumab 400 mg",85
"58160-0821-52 HEPATITIS B VAC RECOMBINANT (Engerix-B)",242
"58468-0357-03 ALEMTUZUMAB 30MG/ML 1ML VIAL",1067
"59338-0775-01 FERUMOXYTOL 510MG/17ML VIAL",3
"59572-0102-01 AZACITIDINE 1MG VIAL",14
"59572-0983-01 ISTODAX 10MG VIAL",515
"59676-0960-01 DOXORUBICIN HCL 2MG/ML 10ML VIAL",1030
"59676-0960-02 DOXIL: DOXOrubicin HCI liposomal",1042
"59762-4537-01 DOXORUBICIN 2MG/ML  25ML VIAL",755
"59762-4537-01 MEDROXYPROGESTERO 150MG/ML 1ML VL",2
"59923-0702-02 CAMPTOSAR: Irinotecan HCI",4
"60505-6110-00 Zometa zoledronic",205
"60505-6132-07 Eloxatin: Oxaliplatin",2
"61314-0304-01 Filgrastim-sndz 300MCG/0.5ML (Zarxio)",2
"61314-0312-10 Filgrastim-sndz 480MCG/0.8ML (Zarxio)",2
"61703-0303-46 CYTARABINE 2GM/20ML VIAL",7
"61703-0304-36 CYTARABINE 500MG 25ML VIAL",15
"61703-0305-38 CYTARABINE 100MG 5ML INJ 5PK",49
"61703-0309-06 VINCRISTINE 1MG/ML 1ML VIAL",36
"61703-0309-16  VINCRISTINE sulfate 1MG/ML 2ML Vial (Oncovin)",32
"61703-0309-25 VINCRISTINE 2MG/2ML 2ML VIAL",32
"61703-0309-26 VINCRISTINE 1MG/ML 1ML VIAL",36
"61703-0319-22 cytarabine  (cytosar-u)",6
"61703-0323-22 BLENOXANE: Bleomycin sulfate 30 Unit vial",166
"61703-0324-18 Aredia - pamidronate disodium 30MG/10ML",80
"61703-0326-18 PAMIDRONATE 90MG 10ML VIAL",62
"61703-0327-22 DARCARBAZINE 200MG 20ML VIAL",111
"61703-0332-18 BLENOXANE: Bleomycin sulfate 15 Unit vial",213
"61703-0339-56 PARAPLTIN: CARBOplatin 600mg",23
"61703-0341-09 Navelbine Vinorelbine tartrate",44
"61703-0342-50 PACLitaxel 300mg",24
"61703-0343-65 MITOXANTRONE 25MG 12.5ML VIAL",102
"61703-0344-18 FLUDARABINE 50MG 2ML VIAL",309
"61703-0349-09 CAMPTOSAR: Irinotecan 100 mg",11
"61703-0350-38 METHOTREXATE SODIUM 50MG 2ML VIAL",20
"61703-0356-18 PAMIDRONATE 90MG 10ML VIAL",62
"61703-0363-18 OXALIPLATIN 50MG 10ML VIAL",6
"61703-0363-22 OXALIPLATIN 100MG 20ML VIAL",3
"61703-0408-41 METHOTREXATE NA(PF) 1GM 40ML VIAL",7
"62037-0839-20 ENOXAPARIN 30MG/0.3 ML SYRG",24
"62756-0349-44 octreotide acetate",7
"62856-0389-01 ERIBULIN 1MG 2ML VIAL",213
"62856-0600-01 DECITABINE 50MG VIAL",64
"62856-0797-01 PALONOSETRON 0.25MG/5ML 5ML VIAL",62
"63020-0049-01 BORTEZOMIB 3.5MG VIAL",85
"63323-0013-09 THIAMINE 100MG ML 2ML VIAL 25PK",26
"63323-0044-01 CYANOCOB(VITB-12)1000MCG/ML 1MLVL",39
"63323-0064-02 MAGNESIUM SULFATE 4MEQ/ML 20ML VL",4
"63323-0064-09 MAGNESIUM SULFATE 4MEQ/ML 2ML VL",5
"63323-0064-10 MAGNESIUM SULFATE 4MEQ/ML 10ML VL",2
"63323-0064-20 MAGNESIUM SULFATE 50% 20ML VIAL",4
"63323-0103-51 CISPLATIN 1MG/ML  50ML VIAL",15
"63323-0103-64 Cisplatin 200 mg/200ml vial",10
"63323-0103-65 CISPLATIN 100ML VIAL",12
"63323-0117-20 FLUOROURACIL 1GM 20ML VIAL",22
"63323-0117-51 FLUROURACIL 2.5GM 50ML VIAL",14
"63323-0117-61 FLUOROURACIL 5GM 100ML VIAL",11
"63323-0117-69 FLUOROURACIL 5GM 100ML VIAL",11
"63323-0120-20 CYTARABINE 2GM/20ML VIAL",7
"63323-0122-59 Methotrexate sodium",9
"63323-0123-10 METHOTREXATE SOD 250MG/10ML",26
"63323-0126-00 gemzar gemcitabine hco 2000 mg",19
"63323-0127-10 DACARBAZINE 100MG VIAL",358
"63323-0128-20 DARCARBAZINE 200MG 20ML VIAL",77
"63323-0132-15 MITOXANTRONE 30MG 15ML VIAL",120
"63323-0136-10 BLEOMYCIN 15 UNIT VIAL",113
"63323-0137-20 BLEOMYCIN 30 UNIT VIAL",101
"63323-0140-10 CLADRIBINE 10MG 10ML VIAL",108
"63323-0142-10 IFOSFAMIDE 1GM VIAL",149
"63323-0142-12  ifosfamide 1 GM",149
"63323-0165-30 DEXAMETHASONE 4MG/ML 30ML VIAL",1
"63323-0172-60 CARBOPLATIN 600MG 60 ML VIAL",17
"63323-0184-10 FOLIC ACID 5MG ML 10ML VIAL MDV",107
"63323-0192-02 FLUDARABINE 50MG 2ML VIAL",216
"63323-0193-05 IRINOTECAN 20MG/ML 5ML VIAL",35
"63323-0278-10 VINBLASTINE 10MG 10ML VIAL",13
"63323-0311-10 CALCIUM GLUCONATE 100MG/ML 10MLVL",24
"63323-0311-19 Calcium gluconate 1gm",24
"63323-0506-01 Dexamethasone sod phos",2
"63323-0516-10 DEXAMETHASONE 10MG/ML 10ML VIAL",1
"63323-0540-01 HEPARIN 1000UNIT/ML 1ML VIAL",15
"63323-0545-05 HEPARIN L FLUSH 100UNIT/ML 5ML VL",23
"63323-0569-90 lovenox enoxaparin 120 mg",7
"63323-0664-01 DIPHENHYDRAMINE HCL 50MG/ML 1MLVL",8
"63323-0710-50 LEUCOVORIN CALCIUM 50MG VIAL",26
"63323-0710-59 LEUCOVORIN CALCIUM 200MG VIAL",31
"63323-0711-00 LEUCOVORIN CALCIUM 500MG VIAL",5
"63323-0733-10 MESNA 100MG/ML 10ML VIAL",51
"63323-0734-10 PAMIDRONATE 30MG 10ML VIAL",62
"63323-0738-20 FAMOTIDINE10MG/ML 20ML VIAL",7
"63323-0763-50 PACLITAXEL 6MG/ML 50ML VIAL",21
"63323-0763-52 PACLITAXEL 6MG/ML 50ML VIAL",21
"63323-0965-05 Potassium Chloride 2MEQ/ML 5ML VIAL",3
"63323-0965-10 POTASSIUM CHLORIDE 2MEQ/ML 10MLVL",1
"63323-0965-20 POTASSIUM CHLORIDE 2MEQ/ML 10MLVL",1
"63459-0348-04 BENDEKA: Bendamustine HCI 100mg",41
"63459-0390-08 BENDAMUSTINE 25MG VIAL",48
"63459-0391-20 BENDAMUSTINE 100MG 20ML VIAL",39
"63459-0395-02 TREANDA 45MG .5ML SDV",42
"63459-0396-02 TREANDA 180MG 2 ML SDV",42
"63459-0600-10 ARSENIC TRIOXIDE 10MG/10ML  AMP",141
"63459-0912-15 TBO-FILGRASTIM 480MCG 0.8ML SYRG",71
"64370-0532-01 VINORELBINE 10MG/ML 1ML VIAL",177
"64370-0532-02 VINORELBINE TART 10MG/ML 5ML VIAL",109
"64679-0983-02 Rocephin ceftriaxone sodium  1GM/VIAL",3
"65649-0551-07 Relistor Methylnaltrexone bromide",4
"66733-0948-23 CETUXIMAB 100MG 50ML VIAL",113
"66733-0958-23 CETUXIMAB 200MG/100ML VIAL",113
"66758-0036-01 GRANISETRON HCL 100MCG/ML 4ML VL",3
"66758-0050-03 DOCETAXEL 160MG/16ML VIAL",13
"66758-0950-04 TAXOTERE: DOCEtaxel",6
"67457-0118-50 ASCORBIC ACID 500MG ML 50ML VIAL",78
"67457-0254-30 Vidaza: AzaCITIDine 100 MG Vial",5
"67457-0420-10 DEXAMETHASONE 10MG/ML 10ML VIAL",1
"67457-0421-30 DEXAMETHASONE 4MG/ML 30ML VIAL",1
"67457-0422-54 DEXAMETHASONE 4MG/ML 30ML VIAL",1
"67457-0430-10 AREDIA: Pamidronate disodium",78
"67457-0441-20 ZOFRAN: Ondansetron HCI",1
"67457-0442-20 OXALIPLATIN 100MG 20ML VIAL",3
"67457-0446-10 PAMIDRONATE 90MG 10ML VIAL",62
"67457-0450-10 CLADRIBINE 10MG 10ML VIAL",108
"67457-0452-20 CYTARABINE 2GM/20ML VIAL",7
"67457-0467-99 METHOTREXATE SODIUM 50MG 2ML VIAL",39
"67457-0479-53 VINORELBINE TART 10MG/ML 5ML VIAL",109
"67457-0612-20 Vancocin: Vancomycin HCI 500 mg",8
"67919-0011-01 CUBICIN 500MG VIAL 10PK",3
"68152-0108-09 BELEODAQ: Belinostat 500 MG vial",71
"68180-0633-10 Rocephin ceftriaxone sodium  1GM/VIAL",12
"68817-0134-50 PACLITAXEL 100MG VIAL",20
"69171-0398-01 ONIVYDE: irinotecan liposome",3027
"70069-0005-10 CYANOCOB(VITB-12)1000MCG/ML 1MLVL",45
"75820 Vein X-Ray, Arm/Leg",3454
"76075-0101-01 CARFILZOMIB 60 MG VIAL",53
"76075-0102-01 KYPROLIS: Carfilzomib 30MG vial",74
"AAI VVI GEN REPLACEMENT",31196
"ABD PARACENTESIS",1806
"ABD PARACENTESIS W IMAGING",1806
"ABDAOPPARACENTESIS",1806
"ABDAOPPARACENTESISAOPWAOPIMAGING",1806
"ABDOM ANEURYSM ENDOVAS RPR Cardiac Cath",1856
"ABDOMINAL BINDER ALL SIZES",57
"Abdominal paracentesis w/ imaging guidance",1806
"ABL 1 GENE",574
"ABLATE ARRHYTHMIA ADD ON Cardiac Cath",24659
"ABLATION",10861
"ABORTION",4553
"ACCESS AV DIAL GRFT FOR EVAL Cardiac Cath",1728
"ACCESS AV DIAL GRFT FOR PROC",713
"ACCESS AV DIAL GRFT FOR PROC Cardiac Cath",749
"Actigraphy",422
"ACTIVITY THERAPY PER 15 MIN (Autism)",1
"ADAPTOR MICROCLAVE MALE PLUG (NEW)",8
"ADAPTOR PRN IV",12
"Adaptor PRN IV",12
"ADRENAL BILATERAL",12018
"ADRENAL UNILATERAL",12018
"ADTAOP2NDAOP3RDAOPORDERAOPABD",2541
"ADTL 2ND 3RD ORDER ABDOMEN",424
"ADULT OXYGEN MASK",15
"AERONEB",293
"Aerosol Bottle with Caps",17
"Aerosol Bottle without Caps",9
"Aerosol Mask",3
"AICD GEN REMOVAL",6002
"AICD LEAD REMOVAL TRANSVENVOUS",7927
"AICD LEAD TEST AT IMPLANT",2447
"AICD LEAD TEST W CARD GEN",2447
"AIR INJ ABDOMEN",577
"AIRWAYAOPSURGICALAOPPROCEDURE",2643
"ALBUTEROL SULFATE 0.083% (Nebs)",2
"Alcohol Draw-POLICE/DUI",251
"Allergy injection; single 95115",86
"Allergy Injections; 2 or more ",111
"Aloe Vera Gel",40
"ALOE VERA GEL 6 OZ",40
"AMB Admin Charge (Acetaminophen) -> Intravenous",549
"AMB Admin Charge (Adenosine) ->  IM/SC Injection",180
"AMB Admin Charge (Adenosine) ->  Intravenous",549
"AMB Admin Charge (Albuterol) ->  Nebulizer Treatment",329
"AMB Admin Charge (Alfa-2b) ->  IM/SC Injection",180
"AMB Admin Charge (Bacitracin Inj) ->  IM/SC Injection",180
"Amb Admin Charge (Baclofen) ->  IM/SC Injection",180
"AMB Admin Charge (Bupivacaine) ->  Asp/Inj Joint Med",861
"AMB Admin Charge (Bupivacaine) ->  Asp/Inj Joint Small",836
"AMB Admin Charge (Bupivacaine) ->  IM/SC Injection",180
"AMB Admin Charge (Bupivacaine) ->  Trigger Point Inj 1 to 2 Muscles",843
"AMB Admin Charge (Bupivacaine) ->  Trigger Point Inj 3 Muscles",843
"AMB Admin Charge (Bupivacaine) ->Asp/Inj Joint Large",955
"AMB Admin Charge (Butorphanol) -> IM/SC Injection",180
"AMB Admin Charge (Cefotaxime) ->  IM/SC Injection",180
"AMB Admin Charge (Ceftriaxone) ->  IM/SC Injection",180
"AMB Admin Charge (Chlorpromazine) ->  IM/SC Injection",180
"AMB Admin Charge (Cyanocobalamin) ->  IM/SC Injection",180
"AMB Admin Charge (Degarelix) -> IM/SC Injection",180
"AMB Admin Charge (Denosumab) ->  Chemo Hormon Antineopl SQ/IM",290
"AMB Admin Charge (Denosumab) ->  IM/SC Injection",180
"AMB Admin Charge (Dexamethasone) ->  IM/SC Injection",180
"AMB Admin Charge (Dextrose 5% in LR) ->  Intravenous",549
"AMB Admin Charge (Digoxin) ->  IM/SC Injection",180
"AMB Admin Charge (Dipyridamole) ->  IM/SC Injection",180
"AMB Admin Charge (Enoxaparin) -> IM/SC Injection",180
"AMB Admin Charge (Ephedrine) ->  Intravenous",549
"AMB Admin Charge (Epinephrine) ->  IM/SC Injection",180
"AMB Admin Charge (Esmolol) ->  Intravenous",549
"AMB Admin Charge (Fentanyl) ->  Intravenous",549
"AMB Admin Charge (Filgrastim) ->  IM/SC Injection",180
"AMB Admin Charge (Flumazenil) ->Intravenous",549
"AMB Admin Charge (Furosemide) ->  IM/SC Injection",180
"AMB Admin Charge (Furosemide) ->  Intravenous",549
"AMB Admin Charge (Gentamicin) ->  IM/SC Injection",180
"AMB Admin Charge (Gentamicin) ->  Intravenous",549
"AMB Admin Charge (Glucagon) -> IM/SC Injection",180
"AMB Admin Charge (Glycopyrrolate) -> Intravenous",549
"AMB Admin Charge (Granisetron) ->  IM/SC Injection",180
"AMB Admin Charge (Haloperidol) ->  Intravenous",549
"AMB Admin Charge (Haloperidol) -> IM/SC Injection",180
"AMB Admin Charge (Hep A) ->   Immunnization Admin",72
"AMB Admin Charge (Hep A) ->  Immunization Admin each add",50
"AMB Admin Charge (Hep A-Hep B Vaccine) ->   Immunnization Admin",72
"AMB Admin Charge (Hep A-Hep B Vaccine) ->  Immunization Admin each add",50
"AMB Admin Charge (Hep B) ->   Immunnization Admin",72
"AMB Admin Charge (Hep B) -> Immunization Admin each add",50
"AMB Admin Charge (Heparin Loc Flush) ->  Intravenous",549
"AMB Admin Charge (Heparin) ->  IM/SC Injection",180
"AMB Admin Charge (Heparin) ->  Intravesical",868
"AMB Admin Charge (Histrelin) ->  Insert N-Biodgrad Drug Del Implant",415
"AMB Admin Charge (Histrelin) ->  Remove N-Biodgrad Drug Del Implant",415
"AMB Admin Charge (Histrelin) ->  Rmv/Re-insrt N-Biodgrad Drug Implant",415
"AMB Admin Charge (Humira Pen) -> IM/SC Injection",180
"AMB Admin Charge (Hydrocortisone) -> IM/SC Injection",180
"AMB Admin Charge (Hydromorphone) ->  Intravenous",549
"AMB Admin Charge (Hydroxyprogesterone) ->  IM/SC Injection",180
"AMB Admin Charge (Hydroxyzine) ->  IM/SC Injection",180
"AMB Admin Charge (Hyoscyamine) -> IM/SC Injection",180
"AMB Admin Charge (Immunizations) ->  Immunization Admin",72
"AMB Admin Charge (Immunizations) -> Immunization Admin each add",50
"AMB Admin Charge (Influenza) ->   Immunnization Admin",72
"AMB Admin Charge (Injection) ->  Asp/Inj Joint Large",955
"AMB Admin Charge (Injection) ->  Asp/Inj Joint Small",836
"AMB Admin Charge (Injection) ->  Chemo Hormon Antineopl SQ/IM",290
"AMB Admin Charge (Injection) ->  IM/SC Injection",180
"AMB Admin Charge (Injection) ->  Trigger Point Injection of 3 Muscles",843
"AMB Admin Charge (Injection) -> Asp/Inj Joint Med",861
"AMB Admin Charge (Injection) -> Trigger Point Injection of 1 to 2 Muscles",843
"AMB Admin Charge (Interferon beta-1a) -> IM/SC Injection",180
"AMB Admin Charge (Intralipid) ->  Intravenous",549
"AMB Admin Charge (Intravenous) ->  Intravenous",549
"AMB Admin Charge (Intravenous) -> Ther/Proph/Diag IV Inf Init",765
"AMB Admin Charge (Ketorolac) ->  IM/SC Injection",180
"AMB Admin Charge (Labetalol) ->  Intravenous",549
"AMB Admin Charge (Lactated Ringers Inj) -> Intravenous",549
"AMB Admin Charge (Leuprolide) ->  Chemo Hormon Antineopl SQ/IM",290
"AMB Admin Charge (Leuprolide) ->  IM/SC Injection",180
"AMB Admin Charge (Lidocaine Inj) ->  Asp/Inj Joint Large",955
"AMB Admin Charge (Lidocaine Inj) ->  Asp/Inj Joint Small",836
"AMB Admin Charge (Lidocaine Inj) ->  IM/SC Injection",180
"AMB Admin Charge (Lidocaine Inj) ->  Intravenous",549
"AMB Admin Charge (Lidocaine Inj) ->  Trigger Point Injection of 3 Muscles",843
"AMB Admin Charge (Lidocaine Inj) -> Trigger Point Injection of 1 to 2 Muscles",843
"AMB Admin Charge (Lidocaine Inj) ->Asp/Inj Joint Med",861
"AMB Admin Charge (Medroxyprogesterone) -> IM/SC Injection",180
"AMB Admin Charge (Meperidine) ->  IM/SC Injection",180
"AMB Admin Charge (Meperidine) ->  Intravenous",549
"AMB Admin Charge (Methotrexate) ->  IM/SC Injection",180
"AMB Admin Charge (Methylprednisolone) ->  Asp/Inj Joint Small",836
"AMB Admin Charge (Methylprednisolone) ->  Trigger Point Injection of 1 to 2 Muscles",843
"AMB Admin Charge (Methylprednisolone) -> Trigger Point Injection of 3 Muscles",843
"AMB Admin Charge (Metoclopramide) ->  Intravenous",549
"AMB Admin Charge (Neostigmine) ->  Intravenous",549
"AMB Admin Charge (Phytonadione) ->  IM/SC Injection",180
"AMB Admin Charge (Pneumococcal) ->  Admin of Pneumococcal vaccine (Medicare Admin)",86
"AMB Admin Charge (Pneumococcal) ->  Immunization Admin",72
"AMB Admin Charge (Pneumococcal) ->  Immunization Admin each add",50
"AMB Admin Charge (Polidocanol) ->  Intravenous",549
"AMB Admin Charge (Progesterone) ->  IM/SC Injection",180
"AMB Admin Charge (Promethazine) ->  IM/SC Injection",180
"AMB Admin Charge (Propofol) ->  Intravenous",549
"AMB Admin Charge (RHo (D) immune globulin) ->  IM/SC Injection",180
"AMB Admin Charge (Rocuronium) ->  Intravenous",549
"AMB Admin Charge (Sodium Bicarb) -> Intravenous",549
"AMB Admin Charge (Sodium Tetradecyl) ->  Intravenous",549
"AMB Admin Charge (Subq Implant) -> Subq Implant",415
"AMB Admin Charge (Succinylcholine) ->  Intravenous",549
"AMB Admin Charge (Synvisc) -> Asp/Inj Joint Large",955
"AMB Admin Charge (Terbutaline) ->  IM/SC Injection",180
"AMB Admin Charge (Testosterone) ->  IM/SC Injection",180
"AMB Admin Charge (Triamcinolone) ->  Asp/Inj Joint Large",955
"AMB Admin Charge (Triamcinolone) ->  Asp/Inj Joint Small",836
"AMB Admin Charge (Triamcinolone) -> Asp/Inj Joint Med",861
"AMB Admin Charge (Triamcinolone) -> Trigger Point Injection of 1 to 2 Muscles",843
"AMB Admin Charge (Triamcinolone) -> Trigger Point Injection of 3 Muscles",843
"AMB Admin Charge (Tubersol) ->  IM/SC Injection",180
"AMB Admin Charge (Tumescence Ablation) -> Intravenous",549
"AMB Admin Charge (Valrubicin) -> Intravesical",868
"AMB Admin Charge (Vasopressin) -> Intravenous",549
"AMB Admin Charge (Vecuronium) ->  Intravenous",549
"AMB Admin Charge (Verapamil) ->  Intravenous",549
"AMB Admin Charge (Zoledronic Acid) -> Intravenous",549
"AMINOCAPROIC ACD 250MG/ML 20ML VL",24
"AMNIOCENTESIS",970
"AMPLATZ 75CM WIRE",269
"AMPLATZ ARTERIAL CATH NEEDLE",42
"AMPUTATIONAOPOFAOPFINGERAOPWAOPCLOSURE",4512
"AMPUTATIONAOPOFAOPFINGERAOPWAOPLOCAL",4512
"AMPUTATIONAOPOFAOPTOE",6165
"ANALAOPURINARYAOPMUSCLEAOPSTUDY",868
"ANESTHESIA GENERAL PER MINUTE",63
"ANEURYSM PRESS SENSOR ADD ON",6977
"ANGIO EXTREMIITY UNILATERAL",7128
"ANGIO EXTREMITY BILATERAL",7128
"ANGIO PULMONARY BILATERAL",7128
"ANGIO PULMONARY UNILATERAL",7128
"ANGIO VAC THROMB OF IVC RT ATRIUM",1488
"ANGIOGRAPHY PEROPHERAL ARTE",9671
"ANGIOGRAPHY SPINAL SELECTIVE",6393
"ANGIOJET",6039
"ANGIOPLASTY ADD VISC ARTERY",7954
"ANGIOPLASTY DD PEROPHERAL AR",7954
"ANGIOPLASTY VENOUS",9980
"ANGIOPLASTY VISCERRAL ARTERY",12346
"Anorectal Manometry -> Yes",408
"ANOSCOPY",155
"ANOSCOPYAOPCONTROLAOPBLEEDING",1746
"ANTEPARTUMAOPMANIPULATION",4851
"Anus Procedure",4216
"ANUSAOPSURGERYAOPPROCEDURE",4216
"AORTIC CIRCULATION ASSIST",3934
"AORTIC THORACIC SERIALOGRAPH",8643
"Aorto Iliac Duplex Complete 93978",1217
"Aorto Iliac Duplex Ltd 93979",808
"AORTOGRAM ABD AND ILEO",7128
"AORTOGRAM ABDOMINAL",7128
"APPAOPSURFACEAOPNEUROSTIMULATOR",1128
"APPLICATIONAOPFOREARMAOPSPLINT",694
"APPLICATIONAOPLOWERAOPLEGAOPSPLINT",436
"APPLICATIONAOPOFAOPFINGERAOPSPLINT",694
"APPLICATIONAOPOFAOPFOREARMAOPCAST",694
"APPLICATIONAOPOFAOPHIPAOPCAST",694
"APPLICATIONAOPOFAOPLEGAOPCAST",694
"APPLICATIONAOPOFAOPLONGAOPARMAOPCAST",694
"APPLICATIONAOPOFAOPLONGAOPLEGAOPCAST",694
"APPLICATIONAOPOFAOPPASTEAOPBOOT",590
"APPLICATIONAOPOFAOPPASTEAOPUNNAAOPBOOT",436
"APPLICATIONAOPSHORTAOPLEGAOPCAST",694
"APPLICATOR EVICEL FLEXIBLE TIP 45CM",151
"APPLY MULTILAY COMPRS LWR LEG",421
"APPLYAOPBONEAOPFIXATIONAOPDEVICE",8422
"APPLYAOPFINGERAOPCAST",436
"APPLYAOPFINGERAOPSPLINT",694
"APPLYAOPFOREARMAOPSPLINT",694
"APPLYAOPHALOAOPCRANIAL",4931
"APPLYAOPHIPAOPSPICAAOPCASTAOPONEAOPLEG",694
"APPLYAOPLONGAOPARMAOPSPLINT",694
"APPLYAOPSHORTAOPLEGAOPCAST",694
"ARGON COAXIAL INTRODUCER NEEDLE  17x11.8",132
"ARGON COAXIAL INTRODUCER NEEDLE  17x16.8",133
"ARM LEG VEIN",3454
"ARMBOARD ADULT",29
"ARTERIAL CATHERIZATION",193
"Arterial Catheterization or cannulation for sampling, monitoring, or transfusion",193
"ARTERIALAOPCATHERIZATION",193
"ARTERIOGRAM BRACHIAL RETROGR",7128
"ARTERIOGRAM EXTREMITY UNI",6271
"ARTERIOGRAM PELVIS",8643
"ARTERIOGRAM PULMONARY NONSEL",6445
