Medication,Package Size,Package Unit,UOM charge 
ASENAPINE 5 MG SUBLINGUAL TAB,1,Each,37.219
ASPIRIN 300 MG RECTAL SUPPOSITORY,12,Each,5.1
ASPIRIN 325 MG TAB,500,Each,0.205
"ASPIRIN 325 MG TAB, DELAYED RELEASE",750,Each,0.201
ASPIRIN 600 MG RECTAL SUPPOSITORY,12,Each,5.275
ASPIRIN 81 MG CHEWABLE TAB,36,Each,0.083
ASPIRIN 81 MG CHEWABLE TAB,90,Each,0.07
ASPIRIN 81 MG CHEWABLE TAB,500,Each,0.219
ASPIRIN 81 MG CHEWABLE TAB,750,Each,0.214
"ASPIRIN 81 MG TAB, DELAYED RELEASE",100,Each,0.166
"ASPIRIN 81 MG TAB, DELAYED RELEASE",300,Each,0.061
"ASPIRIN 81 MG TAB, DELAYED RELEASE",750,Each,0.214
ASPIRIN-ACETAMINOPHEN-CAFFEINE 250 MG-250 MG-65 MG TAB,100,Each,0.101
ASPIRIN-ACETAMINOPHEN-CAFFEINE 250 MG-250 MG-65 MG TAB,100,Each,0.144
ATAZANAVIR 150 MG CAP,60,Each,45.362
ATAZANAVIR 200 MG CAP,60,Each,45.362
ATENOLOL 25 MG TAB,1000,Each,0.149
ATENOLOL 25 MG TAB,100,Each,0.454
ATENOLOL 25 MG TAB,1,Each,0.761
ATENOLOL 50 MG TAB,100,Each,0.398
ATENOLOL 50 MG TAB,1,Each,0.398
ATOMOXETINE 10 MG CAP,30,Each,41.781
ATOMOXETINE 40 MG CAP,30,Each,27.632
ATOMOXETINE 40 MG CAP,1,Each,27.632
ATOMOXETINE 40 MG CAP,30,Each,45.394
ATOMOXETINE 60 MG CAP,30,Each,28.13
ATOMOXETINE 60 MG CAP,30,Each,45.394
ATORVASTATIN 10 MG TAB,100,Each,1.075
ATORVASTATIN 10 MG TAB,100,Each,1.35
ATORVASTATIN 10 MG TAB,1,Each,1.351
ATORVASTATIN 10 MG TAB,1,Each,1.617
ATORVASTATIN 40 MG TAB,1,Each,1.967
ATORVASTATIN 40 MG TAB,100,Each,2.146
ATORVASTATIN 40 MG TAB,1,Each,2.146
ATORVASTATIN 40 MG TAB,90,Each,45.131
ATOVAQUONE 750 MG/5 ML ORAL SUSP,5,mL,144.888
ATROPINE 0.05 MG/ML SYRINGE,5,mL,35.997
ATROPINE 0.1 MG/ML SYRINGE,10,mL,25.56
ATROPINE 0.1 MG/ML SYRINGE,10,mL,26.27
ATROPINE 0.4 MG/ML IJ SOLN,1,mL,19.88
ATROPINE 0.4 MG/ML IJ SOLN,20,mL,99.684
ATROPINE 0.4 MG/ML IJ SOLN,20,mL,99.684
ATROPINE 1 % EYE DROPS,5,mL,58.821
ATROPINE 1 % EYE DROPS,5,mL,68.172
ATROPINE 1 % EYE DROPS,2,mL,85.717
ATROPINE 1 % EYE DROPS,5,mL,162.685
ATROPINE 1 % EYE OINTMENT,3.5,g,76.521
ATROPINE 1 MG/ML IJ SOLN,1,mL,34.87
AURANOFIN 3 MG CAP,60,Each,40.715
AZACITIDINE 100 MG SOLUTION,1,Each,578.981
AZACITIDINE 100 MG SOLUTION,1,Each,578.981
AZACITIDINE 100 MG SOLUTION,1,Each,578.981
AZACITIDINE 100 MG SOLUTION,1,Each,744
AZACITIDINE 100 MG SOLUTION,1,Each,744
AZACITIDINE 100 MG SOLUTION,1,Each,1088.547
AZATHIOPRINE 50 MG TAB,100,Each,1.967
AZATHIOPRINE 50 MG TAB,50,Each,2.399
AZATHIOPRINE 50 MG TAB,100,Each,2.954
AZATHIOPRINE 50 MG TAB,1,Each,2.955
AZELASTINE 0.05 % EYE DROPS,6,mL,218.492
AZELASTINE 137 MCG NASAL SPRAY AEROSOL,30,mL,190.095
AZILSARTAN MEDOXOMIL 40 MG TABLET,30,Each,25.713
AZITHROMYCIN 1 % EYE DROPS,2.5,mL,348.992
AZITHROMYCIN 1 GRAM ORAL PACKET,3,Each,45.148
AZITHROMYCIN 1 GRAM ORAL PACKET,10,Each,45.152
AZITHROMYCIN 100 MG/5 ML ORAL SUSP,15,mL,114.32
AZITHROMYCIN 200 MG/5 ML ORAL SUSP,15,mL,114.32
AZITHROMYCIN 250 MG TAB,50,Each,7.381
AZITHROMYCIN 250 MG TAB,1,Each,7.381
AZITHROMYCIN 250 MG TAB,100,Each,7.591
AZITHROMYCIN 250 MG TAB,1,Each,7.591
AZITHROMYCIN 250 MG TAB,1,Each,7.591
AZITHROMYCIN 250 MG TAB,1,Each,7.591
AZITHROMYCIN 250 MG TAB,50,Each,14.858
AZITHROMYCIN 500 MG IV SOLUTION,1,Each,8.52
AZITHROMYCIN 500 MG IV SOLUTION,1,Each,28.003
AZITHROMYCIN 600 MG TAB,30,Each,16.532
AZITHROMYCIN 600 MG TAB,1,Each,16.532
AZITHROMYCIN 600 MG TAB,30,Each,20.124
AZITHROMYCIN 600 MG TAB,1,Each,21.794
AZTREONAM 1 GRAM SOLUTION FOR INJECTION,1,Each,50.797
AZTREONAM 1 GRAM SOLUTION FOR INJECTION,1,Each,53.94
AZTREONAM 1 GRAM SOLUTION FOR INJECTION,1,Each,61.287
AZTREONAM 2 GRAM SOLUTION FOR INJECTION,1,Each,101.594
AZTREONAM 2 GRAM SOLUTION FOR INJECTION,1,Each,107.88
AZTREONAM 2 GRAM SOLUTION FOR INJECTION,1,Each,124.527
B COMPLEX-VITAMIN C-FOLIC ACID 1 MG CAP,100,Each,0.612
B COMPLEX-VITAMIN C-FOLIC ACID 1 MG CAP,100,Each,3.959
B COMPLEX-VITAMIN C-FOLIC ACID 1 MG CAP,1,Each,3.96
B COMPLEX-VITAMIN C-FOLIC ACID 1 MG CAP,1,Each,3.96
B COMPLEX-VITAMIN C-FOLIC ACID 5 MG TAB,90,Each,1.857
B1 0.5 MG-B2 0.6 MG-B3 7 MG-B6 0.7 MG-B12-DEXPAN-ZINC-MANG ORAL ELIXIR,473,mL,95.083
"BACITRACIN 50,000 UNIT IM",1,Each,35.156
BACITRACIN 500 UNIT/G EYE OINTMENT,1,g,58.28
BACITRACIN 500 UNIT/G EYE OINTMENT,3.5,g,183.582
BACITRACIN 500 UNIT/G OINTMENT,14,g,7.403
BACITRACIN ZINC 500 UNIT/G OINTMENT,15,g,7.08
BACITRACIN ZINC 500 UNIT/G OINTMENT,28.4,g,10.426
BACITRACIN ZINC 500 UNIT/G OINTMENT,14.17,g,12.942
BACITRACIN ZINC 500 UNIT/G OINTMENT,28.35,g,19.327
"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/G EYE OINTMENT",3.5,g,60.737
"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/G EYE OINTMENT",3.5,g,95.135
"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/G EYE OINTMENT",3.5,g,100.167
"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/G OINTMENT",14.2,g,17.189
"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/G OINTMENT",14.17,g,26.194
BACITRACIN-POLYMYXIN-NEOSP HC 1 % OINTMENT,15,g,503.84
BACLOFEN 10 MG TAB,100,Each,1.307
BACLOFEN 10 MG TAB,100,Each,1.844
BACLOFEN 10 MG TAB,100,Each,2.023
BACLOFEN 10 MG TAB,100,Each,2.495
BACLOFEN 10 MG TAB,1,Each,2.496
"BACLOFEN 2,000 MCG/ML INTRATHECAL KIT",40,mL,3515.921
BACTERIOSTATIC SALINE 0.9 % IJ SOLN,30,mL,3.153
BACTERIOSTATIC SALINE 0.9 % IJ SOLN,30,mL,3.153
BACTERIOSTATIC SALINE 0.9 % IJ SOLN,30,mL,5.879
BACTERIOSTATIC WATER FOR INJECTION,30,mL,5.113
BACTERIOSTATIC WATER FOR INJECTION,30,mL,5.113
BALANCED SALT IRRIG SOLN COMB1 INTRAOCULAR,250,mL,149.81
BALANCED SALT IRRIG SOLN COMB1 INTRAOCULAR,515,mL,175.747
BALANCED SALT IRRIG SOLN COMB1 INTRAOCULAR,500,mL,218.68
BALANCED SALT IRRIG SOLN COMB1 INTRAOCULAR,500,mL,1253.86
BALANCED SALT IRRIG SOLN COMB2 INTRAOCULAR,15,mL,36.119
BALSALAZIDE 750 MG CAP,280,Each,3.12
BALSALAZIDE 750 MG CAP,280,Each,3.295
"BARIUM SULFATE 105 % (W/V), 58 % (W/W) SUSP",1900,mL,157.757
BARIUM SULFATE 2 % ORAL SUSP,450,mL,17.699
BARIUM SULFATE 2 % ORAL SUSP,450,mL,17.699
BARIUM SULFATE 2 % ORAL SUSP,450,mL,17.699
BARIUM SULFATE 40 % (W/V) ORAL POWDER,148,g,24.577
"BARIUM SULFATE 40 % (W/V), 29% (W/W) ORAL SUSP",250,mL,239.258
"BARIUM SULFATE 40 % (W/V), 30 % (W/W) ORAL SUSP",240,mL,60.831
"BARIUM SULFATE 40 % (W/V), 30% (W/W) ORAL PASTE",230,mL,220.117
"BARIUM SULFATE 40 % (W/V), 30% (W/W) ORAL PASTE",230,mL,220.117
BARIUM SULFATE 60 % ORAL CREAM,454,g,184.511
BARIUM SULFATE 700 MG TAB,100,Each,10.108
"BARIUM SULFATE 96 % (W/W) ORAL SUSP, RECON",176,g,399.943
"BARIUM SULFATE 96 % (W/W) ORAL SUSP, RECON",1200,g,723.672
BARIUM SULFATE 96 % ENEMA,397,g,39.903
"BARIUM SULFATE 98 % ORAL SUSP, RECON",135,mL,588.771
BARIUM-METHYLCELLULOSE 24 % ORAL LIQUID,600,mL,138.966
B-COMPLEX WITH VITAMIN C TAB,130,Each,0.101
BECLOMETHASONE DIPROP 40 MCG/ACTUATION HFA BREATH ACTIVATED AEROSOL,10.6,g,536.624
BECLOMETHASONE DIPROP MONOHYD 42 MCG/SPRAY NASAL SPRAY AEROSOL,25,g,929.92
BECLOMETHASONE DIPROPIONATE 40 MCG/ACTUATION AEROSOL INHALER,8.7,g,536.605
BELIMUMAB 120 MG INTRAVENOUS SOLUTION,1,Each,612.66
BELIMUMAB 400 MG INTRAVENOUS SOLUTION,1,Each,2042.136
BELLADONNA ALKALOIDS-OPIUM 16.2 MG-60 MG RECTAL SUPPOSITORY,12,Each,32.114
BENAZEPRIL 10 MG TAB,100,Each,3.033
BENAZEPRIL 10 MG TAB,1,Each,3.033
BENAZEPRIL 5 MG TAB,100,Each,0.306
BENAZEPRIL 5 MG TAB,100,Each,0.708
BENAZEPRIL 5 MG TAB,100,Each,0.708
BENAZEPRIL 5 MG TAB,50,Each,2.74
BENDAMUSTINE 180 MG/2 ML INTRAVENOUS SOLUTION,2,mL,7902.359
BENDAMUSTINE 25 MG/ML INTRAVENOUS SOLUTION,4,mL,4601.268
BENDAMUSTINE 45 MG/0.5 ML INTRAVENOUS SOLUTION,0.5,mL,1975.599
BENZOCAINE 10 % MUCOSAL GEL,9,g,17.463
BENZOCAINE 20 % MUCOSAL AEROSOL SPRAY,57,g,168.385
BENZOCAINE 20 % TOPICAL AEROSOL,57,g,16.939
BENZOCAINE 7.5 % MUCOSAL GEL,10,g,15.252
BENZOCAINE-MENTHOL 15 MG-3.6 MG LOZENGES,18,Each,0.389
BENZOCAINE-MENTHOL 6 MG-10 MG LOZENGES,18,Each,0.581
BENZOCAINE-MENTHOL 6 MG-10 MG LOZENGES,18,Each,0.581
BENZOIN TOPICAL SPRAY,120,mL,30.416
BENZONATATE 100 MG CAP,100,Each,1.311
BENZONATATE 100 MG CAP,100,Each,1.311
BENZONATATE 100 MG CAP,100,Each,2.028
BENZONATATE 100 MG CAP,1,Each,2.028
BENZONATATE 100 MG CAP,1,Each,2.028
BENZTROPINE 1 MG TAB,100,Each,0.699
BENZTROPINE 1 MG TAB,100,Each,0.699
BENZTROPINE 1 MG TAB,100,Each,1.827
BENZTROPINE 1 MG TAB,100,Each,1.827
BENZTROPINE 1 MG TAB,100,Each,2.141
BENZTROPINE 1 MG TAB,1,Each,2.142
BENZTROPINE 1 MG/ML IJ SOLN,2,mL,87.42
BENZTROPINE 1 MG/ML IJ SOLN,2,mL,111.6
BENZTROPINE 1 MG/ML IJ SOLN,2,mL,274.626
BENZTROPINE 2 MG TAB,100,Each,2.932
BERACTANT (IN SALINE) 25 MG/ML INTRATRACHEAL SUSP,4,mL,712.38
BERACTANT (IN SALINE) 25 MG/ML INTRATRACHEAL SUSP,8,mL,1260.857
BETAMETHASONE ACET & SOD PHOS 6 MG/ML SUSP FOR INJECTION,5,mL,106.216
BETAMETHASONE ACET & SOD PHOS 6 MG/ML SUSP FOR INJECTION,5,mL,140.41
"BETAMETHASONE, AUGMENTED 0.05 % TOPICAL CREAM",15,g,16.847
"BETAMETHASONE, AUGMENTED 0.05 % TOPICAL CREAM",15,g,92.819
"BETAMETHASONE, AUGMENTED 0.05 % TOPICAL CREAM",15,g,292.55
"BETAMETHASONE, AUGMENTED 0.05 % TOPICAL GEL",15,g,214.939
"BETAXOLOL 0.25 % EYE DROPS, SUSP",10,mL,577.586
BETHANECHOL CHLORIDE 10 MG TAB,50,Each,1.416
BETHANECHOL CHLORIDE 10 MG TAB,100,Each,1.914
BETHANECHOL CHLORIDE 25 MG TAB,1,Each,3.977
BETHANECHOL CHLORIDE 25 MG TAB,100,Each,4.06
BETHANECHOL CHLORIDE 25 MG TAB,1,Each,4.06
BEVACIZUMAB 25 MG/ML IV SOLN,4,mL,1482.309
BEVACIZUMAB 25 MG/ML IV SOLN,16,mL,5929.234
BICALUTAMIDE 50 MG TAB,30,Each,1.259
BICALUTAMIDE 50 MG TAB,1,Each,5.974
BIMATOPROST 0.01 % EYE DROPS,2.5,mL,334.577
BISACODYL 10 MG RECTAL SUPPOSITORY,1,Each,0.455
BISACODYL 10 MG RECTAL SUPPOSITORY,12,Each,0.774
BISACODYL 10 MG RECTAL SUPPOSITORY,50,Each,0.572
BISACODYL 10 MG RECTAL SUPPOSITORY,100,Each,0.454
"BISACODYL 5 MG TAB, DELAYED RELEASE",100,Each,0.061
"BISACODYL 5 MG TAB, DELAYED RELEASE",100,Each,0.118
BISMUTH SUBSALICYLATE 262 MG CHEWABLE TAB,30,Each,0.302
BISMUTH SUBSALICYLATE 262 MG CHEWABLE TAB,12,Each,1.267
BISMUTH SUBSALICYLATE 262 MG CHEWABLE TAB,12,Each,1.267
BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSP,236,mL,6.188
BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSP,237,mL,7.25
BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSP,237,mL,7.25
BISOPROLOL FUMARATE 5 MG TAB,100,Each,3.964
BISOPROLOL FUMARATE 5 MG TAB,30,Each,4.969
BISOPROLOL FUMARATE 5 MG TAB,30,Each,4.969
BISOPROLOL-HYDROCHLOROTHIAZIDE 10 MG-6.25 MG TAB,100,Each,0.9
BISOPROLOL-HYDROCHLOROTHIAZIDE 10 MG-6.25 MG TAB,100,Each,2.32
BISOPROLOL-HYDROCHLOROTHIAZIDE 2.5 MG-6.25 MG TAB,100,Each,2.32
BISOPROLOL-HYDROCHLOROTHIAZIDE 2.5 MG-6.25 MG TAB,30,Each,2.644
BISOPROLOL-HYDROCHLOROTHIAZIDE 5 MG-6.25 MG TAB,100,Each,2.32
BISOPROLOL-HYDROCHLOROTHIAZIDE 5 MG-6.25 MG TAB,30,Each,2.644
BIVALIRUDIN 250 MG SOLUTION,1,Each,744
BIVALIRUDIN 250 MG SOLUTION,1,Each,944.88
BIVALIRUDIN 250 MG SOLUTION,1,Each,976.5
BIVALIRUDIN 250 MG SOLUTION,1,Each,1023
BIVALIRUDIN 250 MG SOLUTION,1,Each,1023
BIVALIRUDIN 250 MG SOLUTION,1,Each,1813.5
BLEOMYCIN 15 UNIT SOLUTION FOR INJECTION,1,Each,106.392
BLEOMYCIN 30 UNIT SOLUTION FOR INJECTION,1,Each,136.208
BLEOMYCIN 30 UNIT SOLUTION FOR INJECTION,1,Each,171.548
BORTEZOMIB 3.5 MG IV SOLUTION,1,Each,2981.58
BRIMONIDINE 0.1 % EYE DROPS,5,mL,271.709
BRIMONIDINE 0.15 % EYE DROPS,5,mL,238.099
BRIMONIDINE 0.2 % EYE DROPS,5,mL,63.365
BRIMONIDINE 0.2 % EYE DROPS,5,mL,64.239
BRIMONIDINE 0.2 % EYE DROPS,5,mL,65.55
BRIMONIDINE-TIMOLOL 0.2 %-0.5 % EYE DROPS,5,mL,299.516
"BRINZOLAMIDE 1 % EYE DROPS, SUSP",10,mL,531.105
BROMFENAC 0.09 % EYE DROPS,2.5,mL,215.072
BROMFENAC 0.09 % EYE DROPS,1.7,mL,301.377
BROMOCRIPTINE 0.8 MG TAB,200,Each,17.288
BROMOCRIPTINE 2.5 MG TAB,30,Each,14.465
BROMOCRIPTINE 2.5 MG TAB,30,Each,21.422
BROMOCRIPTINE 2.5 MG TAB,1,Each,21.422
BUDESONIDE 0.25 MG/2 ML NEB SUSPENSION,2,mL,32.915
BUDESONIDE 0.25 MG/2 ML NEB SUSPENSION,2,mL,32.915
BUDESONIDE 0.25 MG/2 ML NEB SUSPENSION,2,mL,34.55
BUDESONIDE 0.5 MG/2 ML NEB SUSPENSION,2,mL,38.736
BUDESONIDE 0.5 MG/2 ML NEB SUSPENSION,2,mL,38.736
BUDESONIDE 0.5 MG/2 ML NEB SUSPENSION,2,mL,38.736
BUDESONIDE 0.5 MG/2 ML NEB SUSPENSION,2,mL,40.659
BUDESONIDE 32 MCG/ACTUATION NASAL SPRAY,5,mL,48.595
BUDESONIDE 32 MCG/ACTUATION NASAL SPRAY,8.6,g,471.197
BUDESONIDE 90 MCG/INHALATION BREATH ACTIVATED POWDER AEROSOL,1,Each,318.786
BUDESONIDE SR 3 MG 24 HR CAP,100,Each,43.4
BUDESONIDE SR 3 MG 24 HR CAP,100,Each,43.4
BUDESONIDE SR 3 MG 24 HR CAP,100,Each,44.253
BUDESONIDE-FORMOTEROL HFA 160 MCG-4.5 MCG/ACTUATION AEROSOL INHALER,6,g,413.557
BUDESONIDE-FORMOTEROL HFA 80 MCG-4.5 MCG/ACTUATION AEROSOL INHALER,6.9,g,359.507
BUMETANIDE 0.25 MG/ML IJ SOLN,4,mL,5.964
BUMETANIDE 0.25 MG/ML IJ SOLN,4,mL,7.1
BUMETANIDE 0.25 MG/ML IJ SOLN,10,mL,8.946
BUMETANIDE 0.5 MG TAB,100,Each,3.028
BUMETANIDE 0.5 MG TAB,100,Each,3.583
BUMETANIDE 1 MG TAB,100,Each,3.05
BUMETANIDE 1 MG TAB,100,Each,3.815
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,10,mL,4.573
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,10,mL,4.573
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,30,mL,4.686
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,30,mL,4.686
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,10,mL,4.914
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,30,mL,5.027
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,10,mL,9.316
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,30,mL,17.04
BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) IJ SOLN,30,mL,19.596
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,5.198
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,5.198
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,10,mL,5.34
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,10,mL,5.34
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,5.538
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,10,mL,5.652
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,11.417
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,11.417
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,10,mL,12.951
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,17.892
BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN,30,mL,21.045
BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN,30,mL,9.969
BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN,30,mL,17.637
BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN,30,mL,17.637
BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) IJ SOLN,30,mL,18.574
BUPIVACAINE 0.25 % (2.5 MG/ML) IJ SOLN,50,mL,8.236
BUPIVACAINE 0.25 % (2.5 MG/ML) IJ SOLN,50,mL,16.614
BUPIVACAINE 0.25 % (2.5 MG/ML) IJ SOLN,50,mL,28.542
BUPIVACAINE 0.5 % (5 MG/ML) IJ SOLN,50,mL,6.816
BUPIVACAINE 0.5 % (5 MG/ML) IJ SOLN,50,mL,6.816
BUPIVACAINE 0.5 % (5 MG/ML) IJ SOLN,50,mL,14.342
BUPIVACAINE 0.5 % (5 MG/ML) IJ SOLN,50,mL,31.808
"BUPIVACAINE LIPOSOME (PF) 266 MG/20 ML (13.3 MG/ML) SUSP, INFILTRATION",20,mL,998.55
BUPIVACAINE-DEXTROSE-WATER(PF) 7.5 MG/ML (0.75 %) IJ SOLN,2,mL,6.589
BUPIVACAINE-DEXTROSE-WATER(PF) 7.5 MG/ML (0.75 %) IJ SOLN,2,mL,12.684
BUPIVACAINE-DEXTROSE-WATER(PF) 7.5 MG/ML (0.75 %) IJ SOLN,2,mL,13.916
BUPIVACAINE-DEXTROSE-WATER(PF) 7.5 MG/ML (0.75 %) IJ SOLN,2,mL,13.916
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 IJ SOLN",30,mL,8.094
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 IJ SOLN",30,mL,8.094
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 IJ SOLN",30,mL,21.897
"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 IJ SOLN",30,mL,25.646
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 IJ SOLN",30,mL,6.902
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 IJ SOLN",30,mL,6.902
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 IJ SOLN",30,mL,13.121
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 IJ SOLN",30,mL,13.121
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 IJ SOLN",30,mL,23.43
"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 IJ SOLN",30,mL,23.516
"BUPIVACAINE-EPINEPHRINE (PF) 0.75 %-1:200,000 INJECTION",30,mL,26.412
BUPRENORPHINE 0.3 MG/ML INJECTION,1,mL,20.783
BUPRENORPHINE 10 MCG/HOUR WEEKLY TRANSDERMAL PATCH,4,Each,149.795
BUPRENORPHINE 10 MCG/HOUR WEEKLY TRANSDERMAL PATCH,4,Each,187.246
BUPRENORPHINE-NALOXONE 2 MG-0.5 MG SUBLINGUAL TAB,30,Each,12.714
BUPRENORPHINE-NALOXONE 2 MG-0.5 MG SUBLINGUAL TAB,30,Each,12.714
BUPRENORPHINE-NALOXONE 8 MG-2 MG SUBLINGUAL TAB,30,Each,18.474
BUPRENORPHINE-NALOXONE 8 MG-2 MG SUBLINGUAL TAB,30,Each,22.785
BUPRENORPHINE-NALOXONE 8 MG-2 MG SUBLINGUAL TAB,30,Each,22.785
BUPROPION 100 MG TAB,100,Each,7.154
BUPROPION 100 MG TAB,1,Each,7.154
BUPROPION 75 MG TAB,1,Each,5.367
BUPROPION SR 100 MG TAB,100,Each,2.827
BUPROPION SR 100 MG TAB,1,Each,3.361
BUPROPION SR 150 MG TAB,60,Each,2.329
BUPROPION SR 150 MG TAB,100,Each,2.561
BUPROPION SR 150 MG TAB,1,Each,2.675
BUPROPION SR 150 MG TAB,1,Each,3.715
BUPROPION XL 150 MG 24 HR TAB,100,Each,8.089
BUPROPION XL 150 MG 24 HR TAB,1,Each,8.089
BUPROPION XL 150 MG 24 HR TAB,100,Each,13.827
BUPROPION XL 150 MG 24 HR TAB,1,Each,13.827
BUPROPION XL 300 MG 24 HR TAB,1,Each,8.915
BUPROPION XL 300 MG 24 HR TAB,30,Each,11.061
BUPROPION XL 300 MG 24 HR TAB,30,Each,11.061
BUSPIRONE 10 MG TAB,100,Each,0.328
BUSPIRONE 10 MG TAB,1,Each,0.604
BUSPIRONE 5 MG TAB,100,Each,0.223
BUSPIRONE 5 MG TAB,100,Each,0.227
BUSPIRONE 5 MG TAB,1,Each,0.442
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TAB,100,Each,2.919
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TAB,100,Each,4.908
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TAB,50,Each,7.106
BUTALBITAL-ACETAMINOPHEN-CAFFEINE 50 MG-325 MG-40 MG TAB,1,Each,7.106
BUTALBITAL-ASPIRIN-CAFFEINE 50 MG-325 MG-40 MG CAP,100,Each,4.785
BUTALBITAL-ASPIRIN-CAFFEINE 50 MG-325 MG-40 MG CAP,1,Each,10.864
BUTENAFINE 1 % TOPICAL CREAM,12,g,31.15
BUTORPHANOL TARTRATE 1MG/SPRAY NASAL SPRAY AEROSOL,2.5,mL,67.68
BUTORPHANOL TARTRATE 1MG/SPRAY NASAL SPRAY AEROSOL,2.5,mL,67.68
BUTORPHANOL TARTRATE 2 MG/ML IJ SOLN,1,mL,13.323
CABAZITAXEL 10 MG/ML (FINAL CONC.) IV,6,mL,18939.413
CABERGOLINE 0.5 MG TABLET,8,Each,51.513
CADEXOMER IODINE 0.9 % TOPICAL GEL,10,g,48.901
CADEXOMER IODINE 0.9 % TOPICAL GEL,40,g,499.229
CADEXOMER IODINE 0.9 % TOPICAL PADS,5,Each,50.885
CAFFEINE CITRATE 20 MG/ML IV SOLN,3,mL,23.115
CAFFEINE CITRATE 20 MG/ML IV SOLN,3,mL,48.283
CAFFEINE CITRATE 20 MG/ML IV SOLN,3,mL,80.745
CAFFEINE-SODIUM BENZOATE 250 MG/ML IJ SOLN,2,mL,49.7
CALAMINE 8 %-ZINC OXIDE 8 % LOTION,177,mL,6.188
CALCIPOTRIENE 0.005 % TOPICAL CREAM,60,g,917.963
CALCIPOTRIENE 0.005 % TOPICAL CREAM,60,g,1544.621
CALCITONIN (SALMON) 200 UNIT/ACTUATION NASAL SPRAY AEROSOL,3.7,mL,139.258
CALCITONIN (SALMON) 200 UNITS/ML IJ SOLN,2,mL,3696.509
CALCITONIN (SALMON) 200 UNITS/ML IJ SOLN,2,mL,4247.292
CALCITONIN (SALMON) 200 UNITS/ML IJ SOLN,2,mL,5027.711
CALCITRIOL 0.25 MCG CAP,100,Each,4.134
CALCITRIOL 0.25 MCG CAP,100,Each,4.178
CALCITRIOL 0.25 MCG CAP,100,Each,4.23
CALCITRIOL 0.25 MCG CAP,1,Each,5.013
CALCITRIOL 1 MCG/ML IV SOLN,1,mL,21.303
CALCIUM ACETATE 667 MG CAP,200,Each,2.487
CALCIUM ACETATE 667 MG CAP,100,Each,5.397
CALCIUM ACETATE 667 MG CAP,1,Each,5.397
CALCIUM ACETATE 667 MG/5 ML ORAL SOLUTION,473,mL,615.969
