Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME,
73800000073,ECHO 2D W/SPEC/COLOR COMPL,1307.96,,PX COMPLETION [109]
77030008952,ATTCH ENDO METRX MEDT -F,3186,,Supplies [3]
77030008975,BN CANC CHP LIFV -E,1080.45,,Supplies [3]
77030008978,BN CANC CHP MUSC -H,2617.34,,Supplies [3]
73610000001,AEROSOL RX PENTAMIDINE,412.48,,PROCEDURES [101]
73610000011,SURFACTANT ADMIN VIA ET T,224.2,,PROCEDURES [101]
73610000029,RESP STRNGTH TX 15MIN IND,95.68,,PROCEDURES [101]
73610000041,SPUTUM INDUCTION INITIAL,176.64,,PROCEDURES [101]
73620000009,PULMONARY STRESS TEST COMPLEX,1219.58,,PROCEDURES [101]
73620000012,VITAL CAPACITY TOTAL,165.6,,PROCEDURES [101]
73410000016,PT INFRARED THERAPY,57.04,,PROCEDURES [101]
73410000027,PT MASSAGE THERAPY 15 MIN,118.68,,PROCEDURES [101]
73410000040,PT WOUND CARE NON SELECTIVE,0,,PROCEDURES [101]
73410000042,NEG PRESSURE WOUND TX < 50 UTILIZING DME,1395.87,,PROCEDURES [101]
73410000043,PT NEG PRESS WND TX <= 50 CM UTILIZING DME,214.45,,PROCEDURES [101]
73410000058,CANALITH REPOSITIONING PER DAY,204.7,,PROCEDURES [101]
77030009092,CNTRL FEM STEM ZIMM -C,352.8,,Supplies [3]
73420000007,OT HOT OR COLD PACKS,0.01,,PROCEDURES [101]
73420000012,OT INFRARED THERAPY,52.44,,PROCEDURES [101]
73420000034,OT DEBRIDEMENT OPEN WND 1ST 20 CM,214.45,,PROCEDURES [101]
73420000035,OT DEBRIDEMENT OPEN WND ADDL 20 CM,280.14,,PROCEDURES [101]
73420000041,OT PROSTHETIC TRAINING 15 MIN INT ENCOUNTER,101.2,,PROCEDURES [101]
73430000000,APHASIA ASSESSMENT PER HR,602.15,,PROCEDURES [101]
73430000019,COGNITIVE PERFORMANCE TESTING,440.29,,PROCEDURES [101]
74720000003,AUDITORY EVOKE POTENT COMPR,928.57,,PROCEDURES [101]
74720000004,HEARING SCREENING TEST,696.73,,PROCEDURES [101]
74690000001,ESTAB PT LEVEL I W/PROC,123,,PROCEDURES [101]
77030009142,COM FEM DST J&J -G,2346.12,,Supplies [3]
74690000037,ESTAB PT LEVEL II W PROC,173,,PROCEDURES [101]
74690000039,ESTAB PT LEVEL III W PROC,221,,PROCEDURES [101]
65270000029,RM PRIVATE,555.35,,ROOM AND BED [102]
65270000039,RM PRIVATE HOSPICE,158.03,,ROOM AND BED [102]
77030009158,COM FEM NP J&J -K1,11789.03,,Supplies [3]
65270000019,RM NURSERY WELL BABY LEV I,555.35,,ROOM AND BED [102]
65270000020,RM NURSERY CONTINUOUS LEV II,749.49,,ROOM AND BED [102]
65270000021,RM NURSERY SICK BABY INT LEV III,959.44,,ROOM AND BED [102]
65610000006,RM INTENSIVE CARE,1593.8,,ROOM AND BED [102]
65660000001,RM ICU INTERMED STEPDOWN,979.76,,ROOM AND BED [102]
65660000000,RM STEPDOWN/TELEMETRY,728.04,,ROOM AND BED [102]
74510000000,EEG 24HR W/O VIDEO UNATTENDED,1375.58,,PX COMPLETION [109]
77030009170,COM FEM PFC J&J -I1,5495.96,,Supplies [3]
74510000001,CEREBRAL DEATH EVALUATION,687.07,,PX COMPLETION [109]
74510000002,EEG DIGITAL ANALYSIS,262.03,,PX COMPLETION [109]
74510000004,EEG EPILEPSY MONITOR > 16,2837.63,,PX COMPLETION [109]
74510000005,LIMITED SLEEP STUDY,2272.52,,PROCEDURES [101]
74510000006,EEG EXTND MONITOR 41 TO 60MIN,966,,PX COMPLETION [109]
74510000008,EMG UNILATERAL CRANIAL,285.46,,PROCEDURES [101]
74510000010,MULTI SLEEP LATENCY TEST,2247.16,,PROCEDURES [101]
74510000011,MAINTENANCE OF WAKE TEST,2247.16,,PROCEDURES [101]
74510000012,SLEEP STUDY < 6HR,3733.59,,PROCEDURES [101]
74510000014,EEG EXTENDED >1HR,1056.56,,PX COMPLETION [109]
74510000015,EEG AWAKE DROWSY,732.95,,PX COMPLETION [109]
65390000000,RM OBSERVATION,0,,ROOM AND BED [102]
75810000240,CRITICAL CARE VISIT,0,,PROCEDURES [101]
75810000242,ER INSERT BLDDR CATH STRAIGHT,99.36,,PROCEDURES [101]
74630000010,CHEMO PROLONG INFUSE W PUMP,1445.38,,PROCEDURES [101]
74630000012,CHEMO INTO CNS,1305.31,,PROCEDURES [101]
74630000014,ADMIN PNEUMOCOCCAL VACCINE,55.2,,PROCEDURES [101]
74630000017,ADMIN INFLUENZA VIRUS VAC,55.2,,PROCEDURES [101]
74630000083,CHEMO IA PUSH TECHNIQUE,333.27,,PROCEDURES [101]
74630000086,SC THER INFUSION UP TO 1HR,707.11,,PROCEDURES [101]
74630000087,SC THER INFUSION ADDL HR,70.84,,PROCEDURES [101]
77030009304,COM PAT NXGEN ZIMM -G,1319.69,,Supplies [3]
74750000027,INJ THERA/PROPH/DX IART,181.24,,PROCEDURES [101]
74750000030,SMOKING CESSATN 10/MORE MINS SYMPTOMATIC PT,236.67,,PROCEDURES [101]
74750000031,SMOKING CESSATN 3 TO 10 MINS SYMPTOMATIC PT,142.6,,PROCEDURES [101]
74750000038,SPINE PUMP REFILL,266.62,,PROCEDURES [101]
74750000064,SLEEP STUDY,3733.59,,PROCEDURES [101]
74750000065,SLEEP STUDY W CPAP,4115.16,,PROCEDURES [101]
74750000088,OPTH VISUAL FIELD EXAM,322.4,,PROCEDURES [101]
77030009330,COM PAT S&N -F,2070.5,,Supplies [3]
73210000000,FLUOROSCOPY UP TO 1HR,421.18,,PROCEDURES [101]
73210000001,XR ERCP BILRY/PANC SI,1880.08,,PROCEDURES [101]
73210000006,XR LUMBAR DISCOGRAM,5124.45,,PROCEDURES [101]
73210000008,XR VENO EXT BILAT SI,932.88,,PROCEDURES [101]
73210000009,XR VENO IVC W SERIAL SI,2589.85,,PROCEDURES [101]
73210000010,XR VENO SUPERIOR VC SI,1560.09,,PROCEDURES [101]
73210000012,XR VENO RENL BILAT SEL SI,2636.21,,PROCEDURES [101]
73210000013,XR VENO ADRENAL UNI SEL SI,2589.85,,PROCEDURES [101]
73210000014,XR VENO ADRENAL BILAT SEL SI,4146.04,,PROCEDURES [101]
73210000015,XR VENO JUGULAR SI,2589.85,,PROCEDURES [101]
73210000016,TXCATH THER EMBLIZ SI,4490.69,,PROCEDURES [101]
73210000018,ANGIO F/U EXIST CATHR,892.58,,PROCEDURES [101]
73210000019,RMVL MECH CVAD LUMEN SI,783.43,,PROCEDURES [101]
73210000032,CHG DRN CATHR W CONT SI,468.51,,PROCEDURES [101]
73210000036,FLUOROSCOPY>=1 HR,1266.43,,PROCEDURES [101]
73210000037,XR FISTULAGRAM,419,,PROCEDURES [101]
73210000038,XR FLUORO GUID PLC CVAD,653.02,,PROCEDURES [101]
73210000039,XR FLUORO GUID PLC NDL,1390.07,,PROCEDURES [101]
73210000042,XR CYSTERNOGRAPHY,880.27,,PROCEDURES [101]
73210000044,XR EYE DETCT FB BILAT,327.23,,PROCEDURES [101]
73210000046,XR MANDIBLE<4V,322.37,,PROCEDURES [101]
73210000047,XR MANDIBLE COMPLT>=4V,667.43,,PROCEDURES [101]
73210000050,XR MID EAR COMPLT,982.63,,PROCEDURES [101]
73210000051,XR FACE BN<3V,580.27,,PROCEDURES [101]
73210000052,XR FACE BN>=3V,697.28,,PROCEDURES [101]
73210000053,XR NSAL BN>=3V,507.43,,PROCEDURES [101]
73210000055,XR ORBIT>=4V,608.92,,PROCEDURES [101]
73210000056,XR SINUS<=2V,310.43,,PROCEDURES [101]
73210000057,XR SINUS>=3V,512.21,,PROCEDURES [101]
73210000058,XR SELLA TURCICA,175.11,,PROCEDURES [101]
73210000059,XR SKULL<=3V,665.04,,PROCEDURES [101]
73210000060,XR SKULL>=4V,795.18,,PROCEDURES [101]
73210000063,XR TMJ UNI OPN CLSD,563.55,,PROCEDURES [101]
73210000064,XR TMJ BILAT OPN CLSD,548.03,,PROCEDURES [101]
73210000066,XR ORTHOPANTOGRAM PANOREX,253.12,,PROCEDURES [101]
73210000067,XR NK SOFT TIS,441.95,,PROCEDURES [101]
73210000068,XR NK SOFT TIS W FLUORO,400.89,,PROCEDURES [101]
73210000070,XR SALIVARY GLAND CALC,205.85,,PROCEDURES [101]
73210000081,XR RIB UNI 2V,538.48,,PROCEDURES [101]
73210000082,XR RIB UNI W/PA >=3V,700.86,,PROCEDURES [101]
73210000083,XR RIB BILAT 3V,632.8,,PROCEDURES [101]
73210000084,XR RIB BILAT W/PA >=4V,704.44,,PROCEDURES [101]
73210000085,XR STERNUM>=2V,483.56,,PROCEDURES [101]
73210000086,XR STERNCLAV JT>=3V,274.61,,PROCEDURES [101]
73210000088,XR SPNE 1V,474,,PROCEDURES [101]
73210000089,XR SPNE CERV 2 TO 3V,606.53,,PROCEDURES [101]
77030009372,CVR ACET CUP S&N -B,156.45,,Supplies [3]
73210000090,XR SPNE CERV>=4V,789.21,,PROCEDURES [101]
73210000091,XR NECK SPINE 6/>VWS,789.21,,PROCEDURES [101]
73210000093,XR SPNE THORAC 2V,624.44,,PROCEDURES [101]
73210000094,XR SPNE THORAC 3V,672.2,,PROCEDURES [101]
73210000095,XR SPNE THORAC>=4V,708.02,,PROCEDURES [101]
73210000096,XR SPNE THORLUM 2V,802.34,,PROCEDURES [101]
73210000098,XR SPNE LUMB 2 TO 3V,704.44,,PROCEDURES [101]
73210000099,XR SPNE LUMB>=4V,857.27,,PROCEDURES [101]
73210000100,XR SPNE LUMB/SAC COMPLT W/BEND>= 6 V,881.15,,PROCEDURES [101]
73210000101,XR SPNE LUMB/SAC BEND 2 OR 3 V,822.64,,PROCEDURES [101]
73210000102,XR PELV 1 TO 2V,374.9,,PROCEDURES [101]
73210000103,XR PELV COMPLT>=3V,371.32,,PROCEDURES [101]
73210000104,XR SACROILIAC JT<3V,274.61,,PROCEDURES [101]
73210000105,XR SACROILIAC JT>=3V,371.32,,PROCEDURES [101]
73210000106,XR SACRUM COCCYX>=2V,530.12,,PROCEDURES [101]
73210000107,XR MYELOGRAPHY CERV SI,1193.98,,PROCEDURES [101]
73210000108,XR MYELOGRAPHY THOR SI,708.08,,PROCEDURES [101]
73210000109,XR MYELOGRAPHY LUMB/SAC SI,1008.5,,PROCEDURES [101]
73210000110,XR MYELOGRAPHY>=2 REGION SI,971.8,,PROCEDURES [101]
73210000115,XR CLAV COMPLT LT,546.84,,PROCEDURES [101]
73210000116,XR CLAV COMPLT RT,546.84,,PROCEDURES [101]
73210000118,XR SCAPULA COMPLT LT,253.12,,PROCEDURES [101]
73210000119,XR SCAPULA COMPLT RT,253.12,,PROCEDURES [101]
73210000121,XR SHLDR 1V LT,238.79,,PROCEDURES [101]
73210000122,XR SHLDR 1V RT,238.79,,PROCEDURES [101]
73210000124,XR SHLDR COMPLT>=2V LT,459.68,,PROCEDURES [101]
73210000125,XR SHLDR COMPLT>=2V RT,459.68,,PROCEDURES [101]
73210000126,XR AC JT BILAT,343.86,,PROCEDURES [101]
73210000128,XR HUM>=2V LT,335.5,,PROCEDURES [101]
73210000129,XR HUM>=2V RT,335.5,,PROCEDURES [101]
73210000131,XR ELB 2V LT,431.02,,PROCEDURES [101]
73210000132,XR ELB 2V RT,431.02,,PROCEDURES [101]
73210000134,XR ELB COMPLT>=3V LT,509.82,,PROCEDURES [101]
73210000135,XR ELB COMPLT>=3V RT,509.82,,PROCEDURES [101]
73210000137,XR FOREARM 2V LT,513.4,,PROCEDURES [101]
73210000138,XR FOREARM 2V RT,513.4,,PROCEDURES [101]
73210000140,XR UP EXT INFANT>=2V LT,318.79,,PROCEDURES [101]
73210000141,XR UP EXT INFANT>=2V RT,318.79,,PROCEDURES [101]
73210000143,XR WRST 2V LT,442.96,,PROCEDURES [101]
73210000144,XR WRST 2V RT,442.96,,PROCEDURES [101]
73210000146,XR WRST>=3V LT,537.28,,PROCEDURES [101]
73210000147,XR WRST>=3V RT,537.28,,PROCEDURES [101]
73210000149,XR HAND 2V LT,426.25,,PROCEDURES [101]
73210000150,XR HAND 2V RT,426.25,,PROCEDURES [101]
73210000152,XR HAND>=3V LT,472.81,,PROCEDURES [101]
73210000153,XR HAND>=3V RT,472.81,,PROCEDURES [101]
73210000164,XR KNEE 1 TO 2V LT,493.11,,PROCEDURES [101]
73210000165,XR KNEE 1 TO 2V RT,493.11,,PROCEDURES [101]
73210000167,XR KNEE 3V LT,511.02,,PROCEDURES [101]
73210000170,XR KNEE COMPLT>=4V LT,626.83,,PROCEDURES [101]
73210000171,XR KNEE COMPLT>=4V RT,626.83,,PROCEDURES [101]
73210000172,XRKNEE BOTH STANDING,372.52,,PROCEDURES [101]
73210000174,XR TIBIA FIBULA 2V LT,592.21,,PROCEDURES [101]
73210000175,XR TIBIA FIBULA 2V RT,592.21,,PROCEDURES [101]
73210000177,XR LW EXT INFANT>=2V LT,483.56,,PROCEDURES [101]
73210000178,XR LW EXT INFANT>=2V RT,483.56,,PROCEDURES [101]
73210000180,XR ANKL 2V LT,520.57,,PROCEDURES [101]
73210000181,XR ANKL 2V RT,520.57,,PROCEDURES [101]
73210000183,XR ANKL COMPLT>=3V LT,557.58,,PROCEDURES [101]
73210000184,XR ANKL COMPLT>=3V RT,557.58,,PROCEDURES [101]
73210000186,XR FOOT 2V LT,511.02,,PROCEDURES [101]
73210000187,XR FOOT 2V RT,511.02,,PROCEDURES [101]
73210000189,XR FOOT COMPLT>=3V LT,549.22,,PROCEDURES [101]
73210000190,XR FOOT COMPLT>=3V RT,549.22,,PROCEDURES [101]
73210000192,XR HEEL>=2V LT,410.72,,PROCEDURES [101]
73210000193,XR HEEL>=2V RT,410.72,,PROCEDURES [101]
73210000197,XR ABD COMPLT,586.85,,PROCEDURES [101]
73210000198,XR PERITONEOGRAM SI,811.44,,PROCEDURES [101]
73210000200,XR ESOPH W CONT,829.55,,PROCEDURES [101]
73210000201,XR THROAT ESOPH W VIDEO,364.67,,PROCEDURES [101]
73210000202,XR UP GI WO KUB,463.68,,PROCEDURES [101]
73210000203,XR UP GI W KUB,486.62,,PROCEDURES [101]
73210000204,XR UP GI W SMALL BOWEL,624.28,,PROCEDURES [101]
73210000205,XR UP GI W AIR WO KUB,1060.19,,PROCEDURES [101]
73210000206,XR UP GI W AIR W KUB,1316.18,,PROCEDURES [101]
73210000207,XR UP GI W AIR W SMALL BOWEL,1835.4,,PROCEDURES [101]
73210000208,XR SMALL BOWEL,997.4,,PROCEDURES [101]
73210000209,XR SMALL BOWEL ENTEROCLYSIS,520.43,,PROCEDURES [101]
73210000211,XR COLON,941.85,,PROCEDURES [101]
73210000212,XR COLON W AIR,1083.13,,PROCEDURES [101]
73210000216,XR CHOLANG OPERATIVE,577.19,,PROCEDURES [101]
73210000217,XR CHOLANG OPERATIVE ADD,155.25,,PROCEDURES [101]
73210000221,XR ERCP BILRY SI,759.52,,PROCEDURES [101]
73210000222,XR ERCP PANC SI,2035.85,,PROCEDURES [101]
73210000223,XR INTRO LONG G TUB SI,483,,PROCEDURES [101]
73210000225,XR DIL ESOPH STRIC SI,591.68,,PROCEDURES [101]
73210000226,XR DIL BILRY W/WO STNT SI,2370.32,,PROCEDURES [101]
73210000227,XR IVP W/WO TOMO,658.09,,PROCEDURES [101]
73210000229,XR IV UROGRAM BOLUS W TOMO,2078.11,,PROCEDURES [101]
73210000230,XR UROGRAM RETRO W/WO KUB,1030,,PROCEDURES [101]
73210000231,XR ANTEGRADE UROGRAM SI,456.44,,PROCEDURES [101]
73210000232,XR CYSTOGRAPHY>=3V,752.27,,PROCEDURES [101]
73210000235,XR UCG RETRO SI,550.62,,PROCEDURES [101]
73210000236,XR UCG VOIDING,1671.18,,PROCEDURES [101]
73210000237,XR RENL CYST STDY TRANSLUM SI,1884.91,,PROCEDURES [101]
77030009434,FIX MIS ARW BII -C,398,,Supplies [3]
73210000240,XR DIL URET(S) URETHRA SI,3856.76,,PROCEDURES [101]
73210000241,XR HSG SI,1479.19,,PROCEDURES [101]
73210000242,XR FALLOPIAN TUB SI,793.33,,PROCEDURES [101]
73210000245,XR LYMPHANG PELV/ABD UNI SI,907.07,,PROCEDURES [101]
73210000246,XR LYMPHANG PELV/ABD BILAT SI,2589.85,,PROCEDURES [101]
73210000249,XR VENO EXT UNI SI,690.69,,PROCEDURES [101]
73210000250,XR VENO RENL UNI SEL SI,2589.85,,PROCEDURES [101]
73210000254,XR PORTO W HEMODYN EVAL SI,2589.85,,PROCEDURES [101]
73210000256,XR VENO W HEMODYN EVAL SI,2589.85,,PROCEDURES [101]
73210000257,XR VENO WO HEMODYN EVAL SI,2589.85,,PROCEDURES [101]
73210000258,XR VEN SAMPLING VIA CATHR SI,4049.84,,PROCEDURES [101]
73210000260,RMVL MECH CVAD SEP VAD SI,783.43,,PROCEDURES [101]
73210000265,BX TXCATH SI,2122.79,,PROCEDURES [101]
73210000267,DRN ABSC W PLC CATHR SI,1876.46,,PROCEDURES [101]
73210000270,XR NOSE TO RECTUM CHILD,228.22,,PROCEDURES [101]
73210000271,XR BRST SPECIMEN,630.32,,PROCEDURES [101]
73210000272,XR TOMO,481.79,,PROCEDURES [101]
73210000273,CINE/VIDEO XR,268.07,,PROCEDURES [101]
73210000275,PROC XR FLUORO UNLISTD,224.11,,PROCEDURES [101]
73210000276,PROC XR UNLISTD,0,,PROCEDURES [101]
73210000277,XR FLUORO GUID SPNE INJ,196.1,,PROCEDURES [101]
73210000280,MAMMO DUCTOGRAM MULT SI,1109.69,,PROCEDURES [101]
73210000282,XR BN AGE STDY,336.7,,PROCEDURES [101]
73210000283,XR BN LENGTH STDY,343.86,,PROCEDURES [101]
73210000284,XR BN SURVEY LTD,522.96,,PROCEDURES [101]
73210000285,XR BN SURVEY COMPLT,1339.63,,PROCEDURES [101]
73210000286,XR BN SURVEY INFANT,411.92,,PROCEDURES [101]
73210000288,XR DEXA BN AXIAL,1148.59,,PROCEDURES [101]
73210000289,XR DEXA BN APPEND,533.7,,PROCEDURES [101]
73210000291,XR DACRYOCYSTOGRAPHY SI,531.3,,PROCEDURES [101]
73210000292,XR SIALOGRAM SI,809.03,,PROCEDURES [101]
73210000293,XR FINGER>=2V LT,303.27,,PROCEDURES [101]
73210000294,XR FINGER>=2V RT,303.27,,PROCEDURES [101]
73210000296,XR TOES>=2V LT,310.43,,PROCEDURES [101]
73210000297,XR TOES>=2V RT,310.43,,PROCEDURES [101]
73210000304,MAMMO DUCTOGRAM SNGL SI,1072.26,,PROCEDURES [101]
73210000307,XR MASTOID<3V PER SIDE,271.03,,PROCEDURES [101]
73210000309,XR MASTOID COMPLT>=3V/SID,431.02,,PROCEDURES [101]
73210000313,XR ARTHRO TMJ LT,1075.76,,PROCEDURES [101]
73210000314,XR ARTHRO TMJ RT,1075.76,,PROCEDURES [101]
73210000334,XR TIBIA FIBULA 1V LT,592.21,,PROCEDURES [101]
73210000335,XR TIBIA FIBULA 1V RT,592.21,,PROCEDURES [101]
73220000001,CAD BRST MRI,0,,PROCEDURES [101]
73220000002,MRI TMJ,3000.64,,PROCEDURES [101]
73220000003,MRI ORBIT/FACE/NK WO CONT,1806.42,,PROCEDURES [101]
73220000004,MRI ORBIT/FACE/NK W CONT,1954.22,,PROCEDURES [101]
73220000005,MRI ORBIT/FACE/NK WO/W CONT,3102.79,,PROCEDURES [101]
73220000006,MRA HEAD WO CONT,2464.27,,PROCEDURES [101]
73220000007,MRA HEAD W CONT,2870.95,,PROCEDURES [101]
73220000008,MRA HEAD WO/W CONT,3352.02,,PROCEDURES [101]
73220000009,MRA NK WO CONT,2464.27,,PROCEDURES [101]
73220000010,MRA NK W CONT,2870.95,,PROCEDURES [101]
73220000011,MRA NK WO/W CONT,3352.02,,PROCEDURES [101]
73220000012,MRI BRAIN WO CONT,1764.88,,PROCEDURES [101]
73220000013,MRI BRAIN W CONT,2033.43,,PROCEDURES [101]
73220000014,MRI BRAIN WO/W CONT,4576.91,,PROCEDURES [101]
73220000015,MRI CHEST WO CONT,2527.3,,PROCEDURES [101]
73220000016,MRI BRACH PLEX WO/W CONT,4604.2,,PROCEDURES [101]
73220000017,MRI CERV SPNE WO CONT,2487.45,,PROCEDURES [101]
73220000018,MRI CERV SPNE W CONT,2029.57,,PROCEDURES [101]
73220000019,MRI THORAC SPNE WO CONT,3507.79,,PROCEDURES [101]
73220000020,MRI THORAC SPNE W CONT,2819.51,,PROCEDURES [101]
73220000021,MRI LUMB SPNE WO CONT,3441.38,,PROCEDURES [101]
73220000022,MRI LUMB SPNE W CONT,3242.14,,PROCEDURES [101]
73220000023,MRI CERV SPNE WO/W CONT,5507.17,,PROCEDURES [101]
73220000024,MRI THORAC SPNE WO/W CONT,4845.7,,PROCEDURES [101]
73220000025,MRI LUMB SPNE WO/W CONT,6883.96,,PROCEDURES [101]
73220000026,MRA SPNE CNL W/WO CONT,2827.97,,PROCEDURES [101]
73220000027,MRI PELV WO CONT,2103.47,,PROCEDURES [101]
73220000028,MRI PELV W CONT,2801.4,,PROCEDURES [101]
73220000029,MRI PELV WO/W CONT,4815.51,,PROCEDURES [101]
73220000031,MRI UP EXT WO CONT LT,2975.28,,PROCEDURES [101]
73220000032,MRI UP EXT WO CONT RT,2975.28,,PROCEDURES [101]
73220000034,MRI UP EXT W CONT LT,3699.78,,PROCEDURES [101]
73220000035,MRI UP EXT W CONT RT,3699.78,,PROCEDURES [101]
73220000037,MRI UP EXT WO/W CONT LT,4630.76,,PROCEDURES [101]
73220000038,MRI UP EXT WO/W CONT RT,4630.76,,PROCEDURES [101]
73220000040,MRI UP EXT JT WO CONT LT,3353.23,,PROCEDURES [101]
73220000041,MRI UP EXT JT WO CONT RT,3353.23,,PROCEDURES [101]
73220000043,MRI UP EXT JT W CONT LT,3216.78,,PROCEDURES [101]
73220000044,MRI UP EXT JT W CONT RT,3216.78,,PROCEDURES [101]
73220000046,MRI UP EXT JT WO/W CONT LT,4808.27,,PROCEDURES [101]
73220000047,MRI UP EXT JT WO/W CONT RT,4808.27,,PROCEDURES [101]
73220000050,MRI LW EXT WO CONT LT,2975.28,,PROCEDURES [101]
73220000051,MRI LW EXT WO CONT RT,2975.28,,PROCEDURES [101]
73220000053,MRI LW EXT W CONT LT,3219.2,,PROCEDURES [101]
73220000054,MRI LW EXT W CONT RT,3219.2,,PROCEDURES [101]
73220000056,MRI LW EXT WO/W CONT LT,4808.27,,PROCEDURES [101]
73220000057,MRI LW EXT WO/W CONT RT,4808.27,,PROCEDURES [101]
73220000059,MRI LW EXT JT WO CONT LT,3384.62,,PROCEDURES [101]
73220000060,MRI LW EXT JT WO CONT RT,3384.62,,PROCEDURES [101]
73220000062,MRI LW EXT JT W CONT LT,3216.78,,PROCEDURES [101]
73220000063,MRI LW EXT JT W CONT RT,3216.78,,PROCEDURES [101]
73220000065,MRI LW EXT JT WO/W CONT LT,4808.27,,PROCEDURES [101]
73220000066,MRI LW EXT JT WO/W CONT RT,4808.27,,PROCEDURES [101]
73220000067,MRI ABD WO CONT,2997.02,,PROCEDURES [101]
73220000068,MRI ABD W CONT,2817.1,,PROCEDURES [101]
73220000069,MRI ABD WO/W CONT,4842.08,,PROCEDURES [101]
73220000070,MRI SPECTROSCOPY,369.5,,PROCEDURES [101]
73220000071,PROC MRI UNLISTD,1477.98,,PROCEDURES [101]
73220000072,MRI IMAGING GUID NDL PLC,2349.8,,PROCEDURES [101]
73220000073,MRA ABD W CONT,3525.9,,PROCEDURES [101]
73220000074,MRA ABD WO CONT,3361.68,,PROCEDURES [101]
73220000075,MRA ABD WO/W CONT,3161.24,,PROCEDURES [101]
73220000076,MRI BRST UNI W CONT,4002.86,,PROCEDURES [101]
73220000077,MRI BRST UNI WO CONT,4002.86,,PROCEDURES [101]
73220000078,MRI BRST UNI WO/W CONT,4002.86,,PROCEDURES [101]
73220000079,MRI BRST BILAT W CONT,5050.97,,PROCEDURES [101]
73220000080,MRI BRST BILAT WO CONT,5050.97,,PROCEDURES [101]
73220000081,MRI BRST BILAT WO/W CONT,5050.97,,PROCEDURES [101]
73220000082,MRA CHST W CONT,3161.24,,PROCEDURES [101]
73220000083,MRA CHST WO CONT,3161.24,,PROCEDURES [101]
73220000084,MRA CHST WO/W CONT,3161.24,,PROCEDURES [101]
73220000088,MRA LW EXT WO CONT LT,3333.91,,PROCEDURES [101]
73220000089,MRA LW EXT WO CONT RT,3333.91,,PROCEDURES [101]
73220000090,MRA LW EXT WO/W CONT LT,2861.78,,PROCEDURES [101]
73220000091,MRA LW EXT WO/W CONT RT,3046.52,,PROCEDURES [101]
73220000092,MRA PELV W CONT,2908.87,,PROCEDURES [101]
73220000096,MRI CHST W CONT,2654.09,,PROCEDURES [101]
73220000105,MRI CARDIAC FOR MORPH W/O CON,2977.7,,PROCEDURES [101]
73220000110,MRI CARDIAC FOR MORPH W/ & W/O CONT,2946.3,,PROCEDURES [101]
73220000111,MRI BONE MARROW BLOOD SUPPLY,2599.75,,PROCEDURES [101]
73230000001,AORTO THORAC WO SERIAL SI,2589.85,,PROCEDURES [101]
73230000002,AORTO THORAC W SERIAL SI,4049.84,,PROCEDURES [101]
73230000003,AORTO ABD W SERIAL SI,2589.85,,PROCEDURES [101]
73230000004,AORTO ABD EXT W SERIAL SI,2589.85,,PROCEDURES [101]
77030009532,GRFT ACHL FRZN LIFV -H,3531.31,,Supplies [3]
73230000016,ANGIO SPNE SEL SI,3769.33,,PROCEDURES [101]
73230000017,ANGIO EXTREMITY UNI SI,2589.85,,PROCEDURES [101]
73230000018,ANGIO EXTREMITY BILAT SI,2589.85,,PROCEDURES [101]
73230000021,ANGIO VISCERAL SI,3769.33,,PROCEDURES [101]
73230000022,ANGIO PELVIC SI,4049.84,,PROCEDURES [101]
73230000023,ANGIO PULM UNI SI,2589.85,,PROCEDURES [101]
73230000024,ANGIO PULM BILAT SI,2589.85,,PROCEDURES [101]
73230000025,ANGIO PULM CATHR/INJ SI,2589.85,,PROCEDURES [101]
73230000026,ANGIO INTRNL MAMMARY SI,2589.85,,PROCEDURES [101]
73230000027,ANGIO SEL EA ADD VESSL SI,1561.06,,PROCEDURES [101]
73230000031,XR ARTHRO SHLDR SI LT,469.48,,PROCEDURES [101]
73230000032,XR ARTHRO SHLDR SI RT,469.48,,PROCEDURES [101]
73230000034,XR ARTHRO ELB SI LT,397.99,,PROCEDURES [101]
73230000035,XR ARTHRO ELB SI RT,397.99,,PROCEDURES [101]
73230000037,XR ARTHRO WRST SI LT,295.6,,PROCEDURES [101]
73230000038,XR ARTHRO WRST SI RT,295.6,,PROCEDURES [101]
73230000040,XR ARTHRO HIP W CONT SI LT,433.32,,PROCEDURES [101]
73230000041,XR ARTHRO HIP W CONT SI RT,433.32,,PROCEDURES [101]
73230000044,XR ARTHRO KNEE W CONT SI LT,996.91,,PROCEDURES [101]
73230000045,XR ARTHRO KNEE W CONT SI RT,996.91,,PROCEDURES [101]
73230000047,XR ANKL ARTHRO SI LT,804.68,,PROCEDURES [101]
73230000048,XR ANKL ARTHRO SI RT,804.68,,PROCEDURES [101]
73230000049,ANGIO ADRENAL UNI SI,2589.85,,PROCEDURES [101]
73230000050,ANGIO ADRENAL BILAT SI,2589.85,,PROCEDURES [101]
73250000000,DPLR FETL MID CRBRAL ARTY,218.32,,PROCEDURES [101]
73250000001,DPLR FETL UMBILICAL ARTY,218.32,,PROCEDURES [101]
73250000005,US ABD COMPLT,924.82,,PROCEDURES [101]
73250000006,US ABD LTD,454.1,,PROCEDURES [101]
73250000008,US BPP WO NSTRS,515.02,,PROCEDURES [101]
77030009566,HD HUM BPLR ZIMM -H,2657.03,,Supplies [3]
