Description,Price
">or=5 y/o, procedure by different physician",69
">or=5 y/o, procedure by same physician",69
00002-7623-01 PEMETREXED 500 MG VIAL,159
00002-7640-01 PEMETREXED 100MG VIAL,193
00002-7669-01 RAMUCIRUMAB 100MG 10ML VIAL,96
00002-7678-01 RAMUCIRUMAB 500MG 50ML VIAL,96
00002-8215-01 INSULIN(HUM R)IVDRIP1UNIT/ML100ML,1
00002-8215-17 Humulin insulin Reg Human Recomb,1
00002-8926-01 Olaratumab (Lartruvo) 500 MG/50 ML,126
00003-2291-11 EMPLICITI: Elotuzumab 300mg,12
00003-2327-11 ipilmumab 50 mg vial,29
00003-2328-22 IPILIMUMAB 200MG 40ML VIAL,8
00003-3772-11 NIVOLUMAB SOLN 40MG/4ML,54
00003-3774-12 NIVOLUMAB SOLN 100MG/10ML,45
00003-4522-11 EMPLICITI: Elotuzumab 400mg,12
00004-0350-09 PEGINTFER ALFA2A 180MCG 1ML VIAL,1772
00005-1971-05 PREVNAR 13 0.5ML PREFIL SYRINGE,729
00006-3026-02 Pembrolizumab (Keytruda) 100MG/4ML,123
00006-3026-05 PEMBROLIZUMAB 25MG/4ML 100MG VIAL,81
00006-3029-02 KEYTRUDA 50MG/15ML SDV,81
00006-3061-00 EMEND: Fosaprepitant 150 MG,6
00006-3843-71 ERTAPENEM 1GM VIAL,168
00006-3941-32 FOSAPREPITANT 150MG 10ML VIAL,5
00006-4739-00 Pneumoccocal 25mcg .5ml vial,297
00006-4837-03 Pneumovax23: Pneumococcal 23 val psac vacc,297
00006-4943-01 Pneumovax 23 25mcg,297
00006-4995-00 ENGERIX-B: Hep B Vaccine,258
00006-4995-01 HEPATITIS B VACCINE .5ML 10X.5ML,104
00007-4401-06 ARRANON: Nelarabine 250 mg,1551
00008-1179-01 TEMSIROLIMUS 25 MG KIT,87
00009-0011-03 HYDROCORTISONE 100MG 2ML VIAL,50
00009-0039-30 METHYLPREDINSOLONE SUCC 40MG/1ML VL,36
00009-0039-32 METHYLPREDINSOLONE SUCC 40MG/1ML VL,36
00009-0047-22 METHYLPREDNISOL SUCC 125MG/2ML VL,48
00009-0347-02 testerone cypionate (Depo-Testoserone 100 MG/1 ML 10 mL vial,1
00009-0626-01 MEDROXYPROGESTERO 400MG/ML 2.5ML VL,16
00009-0758-01 METHYLPREDNISOLO 500MG/4ML 4ML VL,29
00009-0825-01 HYDROCORTISONE 100MG 2ML VIAL,37
00009-1111-01 IRINOTECAN 40MG/2ML VIAL,4
00009-1111-02 IRINOTECAN 20MG/ML 5ML VIAL,22
00009-5093-01 EPIRUBICIN 200MG/100ML VIAL,5
00009-7224-02 ATGAM: Lymphocyte immune globulin,5304
00009-7529-03 IRINOTECAN HCL SOLN 20MG/ML 5ML VIAL,22
00009-7529-04 IRINOTECAN HCL SOLN 40MG/2ML 2ML VIAL,6
00009-7529-05 CAMPTOSAR: Irinotecan HCI 300 MG/15 ML vial,19
00013-8727-89 DEXRAZOXANE 500MG 1ML VIAL,323
00015-1910-12 IXABEPILONE 15MG KIT,125
00015-1911-13 IXABEPILONE 45MG,125
00024-2792-10 FERRLECIT Sodium ferric gluc cplx,36
00024-5150-10 RASBURICASE 1.5MG,1287
00024-5151-75 RASBURICASE 7.5MG VIAL,429
00024-5824-11 CABAZITAXEL 60MG/1.5ML KIT,261
00024-5840-01 ZIV-AFLIBERCEPT 100MG 4ML VIAL,18
00024-5841-01 ZIV-AFLIBERCEPT 200MG 8ML VIAL,15
00069-0103-03 VINORELBINE TARTRATE 10MG/ML 5ML VIAL,45
00069-0105-03 FLUMAZENIL 0.1MG/ML 5ML VIAL,52
00069-0177-02 DEXAMETHASONE 10MG/ML 10ML VIAL,1
00069-0186-01 PAMIDRONATE 30MG 10ML VIAL,71
00069-0205-50 VINORELBINE TARTRATE 10MG/ML 5ML VIAL,45
00069-3034-20 DOXORUBICIN 10ML INJECTION,13
00069-4034-01 DOXORUBICIN 10ML INJECTION,13
00071-0418-13 NITROGLYCERIN SUBL 0.4MG TABLET,2
00074-3346-03 LEUPROLIDE (3MONTH) 22.5MG SYRG,1567
00074-3473-03 LEUPROLIDE 45 MG KIT,310
00074-3641-03 Lupron: Leuprolide acetate,1566
00074-3642-03 LEUPROLIDE 7.5MG SYRG,1866
00074-3663-03 Lupron (3 month)3.75 mg,1721
00074-3683-03 LEUPROLIDE (4MONTH) 30 MG SYRG,1567
00075-2451-01 DESMOPRESSIN 4MCG/ML 1ML AMP,31
00075-2915-01 ENOXAPARIN 150MG/ML 1ML SYRG,15
00078-0181-01 SandoSTATIN: Octreotide acetate 100mcg ampule,31
00078-0340-61 OCTREOTIDE ACETATE 10MG SYRG,379
00078-0341-61 OCTREOTIDE ACETATE 20MG SYRG,249
00078-0342-61 OCTREOTIDE ACETATE 30MG SYRG,248
00078-0435-61 ZOLEDR ACID-MANNTL5MG/100ML-1MG,391
00078-0495-61 ALDESLEUKIN 22 MILLION UNIT VIAL,1551
00078-0590-61 ZOLEDRONIC ACID-MANNITOL-WATER (Zometa) 100ML BAG,29
00078-0646-81 SandoSTATIN LAR: Octreotide acetate,418
00078-0647-81 SandoSTATIN LAR: Octreotide acetate 20 mg,291
00078-0648-81 SandoSTATIN LAR: Octreotide acetate 30MG,248
00078-0669-13 ARZERRA: Ofatumumab,288
00078-0690-61 ARZERRA: Ofatumumab 1000mg,13
00085-0539-01 ITERF ALFA-2B 50MILLION UNIT VIAL,35
00085-0571-02 INTERFER ALFA-2B 10MILLION UNITVL,59
00085-1110-01 INTFER ALFA2B 18MILLION UNIT VL,50
00085-1133-01 INTFER ALFA2B 25MILLUNIT 3.2ML VL,592
00085-1168-01 Intron-A: interferon alfa,53
00085-1287-02 PEGINFER ALFA2B 444MCG VIAL,3320
00085-1304-01 PEGINTEF ALFA2B 120MCG/0.5ML KIT,1780
00085-1388-01 PEGINTF ALFA2B 296MCG VIAL,2214
00085-4350-01 Intron-A: interferon alfa,53
00085-4351-01 INTFER ALFA2B 18MILLION UNIT VL,52
00143-9552-01 Leucovorin calcium,47
00143-9681-10 FLUMAZENIL 0.1MG/ML 5ML VIAL,4
00143-9684-10 FLUMAZENIL 0.1MG/ML 5ML VIAL,30
00143-9701-01 Camptosar:Irinotecan HCI,4
00143-9702-01 CAMPTOSAR: Irinotecan CHI,4
00143-9872-01 PROPRANOLOL 1MG/ML 1ML VIAL,18
00143-9890-01 ONDANSETRON HCL 2MG/ML 20ML VIAL,1
00173-0821-33 OFATUMUMAB (Arzerra),288
00264-7510-10 D5W (EXCEL) 500ML IV BAG,35
00264-7510-20 D5W (EXCEL) 250ML IV BAG,35
00264-7800-00 SODIUM CHLORIDE .9% 1000ML 12CS,35
00264-7800-10 NS EXCEL BAG 500ML,35
00264-7800-20 DEXTROSE 5% IN WATER D5W,27
00310-0720-10 FULVESTRANT 250MG/5ML SYRG,193
00310-0950-36 GOSERELIN 3.6MG SYRG,913
00310-0951-30 GOSERELIN 10.8MG SYRG,664
00310-4500-12 durvalumab 120 mg/2.4 mL (Imfinzi),223
00310-4611-50 durvalumab 500 mg/10 mL (Imfinzi),223
00338-1305-01 MESNEX:Mesna 100 MG/10 ML Vial,12
00338-5197-41 Pepcid: Famotidine,34
00409-0181-01 Gemzar Gemcitabine HCI 200mg,232
00409-0181-25 Gemcitabine (gemzar),43
00409-0182-01 Gemzar: Gemcitabine HCI200MG,232
00409-0182-25 GEMCITABINE 2GM VIAL,38
00409-0183-01 Gemcitabine (gemzar),64
00409-0183-25 GEMZAR: Gemcitabine HCI,69
00409-0185-01 GEMCITABINE 200MG VIAL,70
00409-0186-01 GEMCITABINE 1GM VIAL,47
00409-0187-01 GEMCITABINE 2GM VIAL,38
00409-0201-20 DOCETAXEL 160MG/16ML VIAL,13
00409-0302-01 TOPOTECAN 4MG 4ML VIAL,10
00409-0302-25 TOPOTECAN 4MG 4ML VIAL,10
00409-1176-30 MEPERIDINE 25MG/ML 1ML CARPJ,45
00409-1178-30 Demerol (meperidine),40
00409-1215-01 NALOXONE 0.4MG/ML 1ML VIAL,230
00409-1215-25 NALOXONE 0.4MG/ML 1ML VIAL,296
00409-1219-01 NALOXONE 0.4MG/ML 1ML VIAL,57
00409-1253-01 MEPERIDINE 50MG/ML 1ML AMP,5
00409-1273-32 DIAZEPAM 10MG/2ML 2ML SYRG,53
00409-1323-05 LIDOCAINE HCL 100MG/5ML(2%)5MLSYR,19
00409-1412-04 BUMETANIDE 0.25MG/ML 4ML VIAL,9
00409-1890-01 MORPHINE SULFATE 2MG/1ML,75
00409-2168-02 MAGNESIUM SULFATE 4MEQ/ML 20ML VL,4
00409-2336-10 DEFEROXAMINE 500MG VIAL,51
00409-4031-01 OSMITROL: Mannitol 12.5 GM/50 ML vial,11
00409-4092-01 copper chloride 1.07 mg/mL Sol,160
00409-4910-34 ATROPINE 0.5ML/5ML SYRG,5
00409-4911-34 ATROPEN: Atropine sulfate 1mg (.01 mg vial),5
00409-4921-34 EPINEPHRINE 0.1MG/ML 10ML ABBOJECT,3
00409-5921-01 AMINOPHYLLINE 250MG/10ML VIAL,78
00409-6102-02 FUROSEMIDE INJ 10MG/ML 2ML VIAL,23
00409-6102-04 FUROSEMIDE INJ 10MG/ML 4ML VIAL,18
00409-6102-25 FUROSEMIDE INJ 10MG/ML 2ML VIAL,23
00409-6533-01 VANCOMYCIN 1GM VIAL,16
00409-6533-49 VANCOMYCIN 1GM VIAL,16
00409-6625-02 SODIUM BICARBONATE 8.4% 50ML VIAL,56
00409-6635-01 potassium chloride 10meq,6
00409-6648-02 DEXTROSE 50% IN WATER 50ML VIAL,23
00409-6651-06 POTASSIUM CHLORIDE 2MEQ/ML 10MLVL,3
00409-6653-05 POTASSIUM CHLORIDE 2MEQ/ML 20MLVL,2
00409-6729-23 Magnesium Sulfate 4GM/100 ML STERILE WATER,6
00409-6729-24 Magnesium Sulfate 2 GM/50 ML Sterile Water Bag,22
00409-6780-02 ATIVAN: LORazepam,6
00409-7241-01 EPINEPHRINE 1MG/ML 1ML AMPULE,2
00409-7332-01 CEFTRIAXONE 1 GM VIAL,3
00409-7337-01 CEFTRIAXONE 250 MG VIAL,7
00409-7517-16 DEXTROSE 25GM/50M L ANSYR SYRG,18
00409-7923-36 DEXTROSE 5%IN WATER (D5W),16
00409-9157-01 PHYTONADIONE 1MG/0.5ML AMP,33
00409-9158-01 PHYTONADIONE 10MG/ML 1ML AMP,7
00517-0401-25 atropen sulfate 0.4 mg,1
00517-0650-01 FERRIC CARBOX IRON 750MG 15ML VL,7
00517-1010-25 ATROPINE 1MG/ML 1ML VIAL,2
00517-2310-05 IRON SUCROSE 200MG 10ML VIAL,4
00591-0149-87 ferrlecit sodium ferric gluc cplx 62.5mg,18
00591-2508-87 SODFER GLUCO-SUCRO 62.5MG/5ML VL,18
00641-0367-25 DEXAMETHASONE 10MG/ML 1ML VIAL,1
00641-0376-25 DIPHENHYDRAMINE HCL 50MG/ML 1MLVL,8
00641-0928-25 PROMETHAZINE 25MG/ML 1ML VIAL,14
00641-0955-25 PROMETHAZINE 25MG/ML 1ML VIAL,14
00641-1410-35 DIGOXIN 0.25MG/ML 2ML AMPULE,30
00641-6006-10 ATROPINE 0.4MG/ML 20ML VIAL,1
00641-6008-10 BUMETANIDE 0.25MG/ML 4ML VIAL,9
00641-6021-10 FAMOTIDINE 10MG/ML 20ML VIAL,7
00641-6022-25 FAMOTIDINE 10MG/ML 2ML VIAL,9
00641-6044-25 LORAZEPAM 2MG/ML 1ML VIAL,5
00641-6046-10 LORAZEPAM 2MG/ML 10ML VIAL MDV,5
00641-6048-25 Ativan: Lorazepam,5
00641-6050-10 ativan lorazepam 20mg,5
00641-6072-01 MORPHINE 15MG/ML 20ML VIAL,20
00641-6079-01 Zofran: Ondansetron HCI 2mg/ml 20ml vial,2
00703-3155-01 BLEOMYCIN 30 UNIT VIAL,170
00703-3671-03 METHOTREXATE SODIUM 50MG 2ML VIAL,20
00703-3671-93 Methotrexate sodium 50mg,20
00703-3678-01 Methotrexate sodium,7
00703-4239-01 CARBOPLATIN 600MG 60 ML VIAL,17
00703-4402-11 ONCOVIN:VinCRIStine sulfate,36
00703-4432-11 Camptosar: Irinotecan 40MG,4
00703-4685-01 MITOXANTRONE 2MG/ML 10ML VIAL,82
00703-4714-01 HYCAMTIN: Topotecan HCI,8
00703-5040-01 adriamycin doxorubicin hci 200mg,21
00703-5075-01 DARCARBAZINE 200MG 20ML VIAL,46
00703-5140-01 LEUCOVORIN CALCIUM,28
00703-5145-01 LEUCOVORIN CALCIUM 350 MG VIAL,17
00703-5145-91 LEUCOVORIN CALCIUM 350 MG VIAL,17
00703-5656-01 VEPESID/TOPOSAR: Etoposide,3
00703-5657-01 ETOPOSIDE 20MG/ML 50ML VIAL,3
00703-5657-91 ETOPOSIDE 1GM 50ML VIAL,3
00703-5748-11 CISPLATIN 100ML VIAL,21
00703-8560-23 ENOXAPARIN 60MG/0.6ML SYRG,11
00703-8680-23 ENOXAPARIN 80MG/0.8ML SYRG,9
0075-0622-80 ENOXAPARIN 80MG/0.8ML SYRG,9
00781-3207-95 ceftriaxone sodium 500 MG vial,5
00781-3208-95 Ceftriaxone Sodium (Rocephin) 1GM,3
00781-3253-94 AzaCITIDine 100MG vial (VIDAZA),6
00781-3500-69 LOVENOX: Enoxaparin 100mg (10mg syringe),10
00781-9253-94 AZACITIDINE 1MG VIAL,9
00781-9315-70 Oxaliplatin 50 MG/10 ML (ELOXATIN),2
00781-9317-80 Oxaliplatin 100 MG/20 ML (ELOXATIN),3
00781-9328-95 CEFTRIAXONE 1 GM VIAL,3
00781-9350-95 PIPERACILLIN-TAZO 3.375 GM,61
00944-2700-04 Gammagard: Immune Globulin 5000 mg,95
00944-2700-05 Gammagard: Immune Globulin 10000mg,89
00944-2700-07 Gammagard: Immune Globulin 30000mg,155
00955-1003-10 ENOXAPARIN 30MG/0.3 ML SYRG,11
00955-1004-10 ENOXAPARIN 40MG/0.4ML SYRG,12
00955-1006-10 ENOXAPARIN 60MG/0.6ML SYRG,11
00955-1010-10 ENOXAPARIN 100MG/ML 1ML SYRG,17
00955-1012-10 ENOXAPARIN 120MG/0.8ML SYRG,8
00955-1015-10 ENOXAPARIN 150MG/ML 1ML SYRG,2
00955-1727-20 ELOXATIN: Oxaliplatin,2
0409-0181-25 GENICITABINE 1GM VIAL,43
1 Level Visit - 99211 -> Yes,137
10019-0925-01 IFOSFAMIDE 1GM VIAL,186
10019-0938-01 Cyclophosphamide (Cytoxan) 500MG Vial,130
10019-0939-01 Cyclophosphamide (Cytoxan) 1000 MG Vial,113
10019-0953-01 MESNA 1GM 10ML VIAL,14
10019-0955-01 CYCLOPHOSPHAMIDE 500 MG VIAL,134
10019-0956-01 CYCLOPHOSPHAMIDE 1GM VIAL,116
10019-0957-01 CYCLOPHOSPHAMIDE 2GM VIAL,97
15054-0090-01 SOMATULINE: Lanreotide,130
15054-0090-03 SOMATULINE: Lanreotide,130
15054-1060-03 SOLATULINE: Lanreotide SYRN 60MG Syringe,125
15054-1120-03 SOLATULINE: Lanreotide SYRN 120MG Syringe,94
16729-0108-11 MITOMYCIN 20MG VIAL,213
16729-0114-31 ETOPOSIDE 100MG 5ML VIAL,8
16729-0115-05 MITOMYCIN 5MG VIAL,419
16729-0151-31 TOPOTECAN 4MG 4ML VIAL,10
16729-0247-11 MUTAMYCIN: MitoMYcin 20 mg (5mg vial),208
16729-0276-11 5-FU: Fluorouracil 2.5GM/50ML,15
16729-0276-38 5-FU: Fluorouracil 5000mg,12
16729-0277-30 METHOTREXATE SODIUM 50MG 2ML VIAL,35
17474-0125-05 HEP LOCK FLUSH100UNIT/ML 5MLSYRG,3
17478-0546-02 GRANISETRON HCL 1000MCG/ML 4ML VL,5
17478-0546-05 Kytril: Granisetron HCI,4
"17-Hydroxypregnenolone, MS-LC",282
17-OH Progesterone LCMS-LC,336
18-30 COMPRESSION RTW WAIST HI,181
2 Level Visit - 99212 -> Yes,319
2.4MM TOOL SELF DRILLING THREAD REDUC 78MM HEX STRL,754
23155-0168-31 INJECTION ONDANSETRON HCL 1 MG,1
23155-0186-31 Zoledronic Acid (ZOLEDRONIC ACID-MANNITOL AND WATER 5MG/100ML),346
23155-0294-42 PROCHLORPER EDISY 5MG/ML 2ML VIAL,77
23155-0549-31 Zofran: Ondansetron HCI 2MG/ML 20ML VIAL,1
24 Hr pH Monitoring w/o Capsule -> Yes,1658
24 hr pH Study -> Yes,1214
24208-0002-01 HYALURONIDASE (OVINE) 200U/ML 1.2ML VIAL,2
25021-0201-10 MESNA 100MG/ML 10ML VIAL,14
25021-0201-11 MESNA 100MG/ML 10ML VIAL,14
25021-0202-51 paraplatin carboplatin 600 mg,17
25021-0203-25 EPIRUBICIN 50MG 25ML VIAL,8
25021-0203-51 EPIRUBICIN 200MG/100ML VIAL,5
25021-0204-01 VINORELBINE 10MG/ML 1ML VIAL,89
25021-0204-05 Navelbine: Vinorelbine tartrate 10 mg,89
25021-0205-05 (Fludara) fludarabine phosphate,232
25021-0207-51 ADRIAMYCIN: DOXOrubicin HCI 10mg (10mg vial),21
25021-0211-20 OXALIPLATIN 50MG 10ML VIAL,6
25021-0215-98 5-FU: Fluorouracil 2.5GM/50ML,14
25021-0233-10 OXALIPLATIN 50MG 10ML VIAL,6
25021-0233-20 OXALIPLATIN 100MG 20ML VIAL,3
25021-0234-10 GEMZAR: Gemcitabine HCI 200 MG Vial,52
25021-0235-50 Gemzar: Gemcitabine HCI 1000mg,43
25021-0236-04 Topotecan HCI (Hycamtin) 4MG Vial,8
25021-0779-01 GRANISETRON HCL 1000MCG/ML 4ML VL,3
25021-0781-04 GRANISETRON HCL 1000MCG/ML 4ML VL,3
25021-0801-66 zometa zoledronic 4mg,96
25021-0813-10 LEUCOVORIN CALCIUM 50MG VIAL,69
25021-0814-30 LEUCOVORIN CALCIUM 100MG VIAL,64
25021-0815-30 LEUCOVORIN CALCIUM 200MG VIAL,31
25021-0816-30 Leucovorin calcium 350MG vial,40
25021-0826-82 ZOLEDRONIC 4 MG 100ML PREMIX BAG,74
25021-0830-82 ZOLEDRONIC ACID 5MG/100ML,97
25021-202-51 CARBOPLATIN 600MG 60 ML VIAL,17
25021-8113-10 LEUCOVORIN CALCIUM 50MG VIAL,69
25682-0001-01 ECULIZUMAB 300MG 30ML VIAL,439
3 Level Visit - 99213 -> Yes,371
30-40 COMPRESSION KNEE HI,111
30-40 COMPRESSION RTW WAIST HI,192
36000-0013-01 Zofran ondansetron HCI 40mg,1
36000-0282-25 LASIX: Furosemide 20MG,12
38222 Bone Marrow Aspirate & Biopsy,589
3D RENDER W/INTRP POSTPROCES - IND WS,1893
3D SIMULATION PLANNING,9361
4 Level Visit - 99214 -> Yes,424
40-50 COMPRESSION RTW KNEE HI,142
40-50 Compression RTW Waist Hi,252
42023-0163-01 RECLAST: Zoledronic Acid,118
42998-0402-01 ISOPROTERENOL 0.2MG/ML 5ML AMPULE,3144
42998-0402-05 ISOPROTERENOL 0.2MG/ML 5ML AMPULE,3144
43598-0330-11 ZOLEDRONIC ACID 4MG/5ML 5ML VIAL,92
43598-0331-11 ZOLEDR ACID-MANNTL5MG/100ML-1MG,182
43598-0348-37 DACOGEN: Decitabine 50MG vial,39
44206-0436-05 IMMUNE GLO (HUMAN IGG)10GM 100ML,85
44206-0437-10 IMMUNE GLO (HUMAN IGG)10GM 100ML,74
44206-0438-20 IMMUNE GLO(HUMAN IGG) 20GM 200ML,62
44206-0439-40 IMMUNE GLO(HUMAN IGG) 40GM 400ML,62
44567-0509-01 CISPLATIN 1MG/ML 50ML VIAL,15
45963-0613-59 TAXOL: PACLitaxel,27
46028-0208-01 menveo meningococcal oligo conj vac,503
47335-0049-40 DOXORUBICIN HCL 2MG/ML 10ML VIAL,1030
47335-0050-40 DOXORUBICIN 2MG/ML 25ML VIAL,755
47335-0153-40 GEMCITABINE 200 MG VIAL,76
47335-0154-40 GENICITABINE 1GM VIAL,26
47335-0176-40 OXALIPLATIN 100MG 20ML VIAL,3
47335-0178-40 Eloxatin: Oxaliplatin 100 MG Vial,2
47335-0361-41 dacogen: decitabine 50mg,22
48818-0001-01 PRALATREXATE 20MG 1ML VIAL,362
48818-0001-02 PRALATREXATE 40MG 2ML VIAL,362
49281-0286-10 DAPTACEL (Diphth pertuss tetanus vacc) 0.5ML SDPF,208
49281-0286-58 DAPTACEL VACCINE .5ML VIAL 10PK,208
49281-0397-65 Fluzone/Fluarix: Influenza virus vaccine,229
49281-0399-65 Fluzone High-Dose adult 65 years and older,229
49281-0400-10 adacel diphth pertuss tetanus vac 0.5ml,207
49281-0400-15 ADACEL: Diphth pertuss tetanus vacc,159
"49281-0403-65 influenza virus vaccine, HIGH-dose inactivated (Fluzone High Dose 2018-2019)",195
"49281-0418-50 influenza virus vaccine, Adult inactivated (Fluzone adult 2018-2019)",157
49281-0545-05 ACTHIB: Haemoph B polysac conj tetanus tox,139
49281-0589-05 Menactra: Meningococcal Vaccine,408
49281-0621-15 INFLUENZA VACC 2014-15 5ML MDVIAL,140
49281-0623-15 Fluzone/Fluarix: Influenza virus vaccine,140
49281-0625-15 Fluzone Quadrivalent adult less than 65,140
49281-0860-10 IPOL VACCINE 10DOSE MDV 5ML,139
49502-0500-02 EPINEPHRINE 0.3MG/0.3ML INJECTOR,181
5 Level Visit - 99215 -> Yes,491
5' Nucleotidase-LC,140
50 cc Invivo Hemolysis Check,80
50242-0041-64 ALTEPLASE 2MG/2ML VIAL,198
50242-0051-21 RITUXIMAB 100MG 10ML VIAL,1723
50242-0053-06 RITUXIMAB 100MG 10ML VIAL,1723
50242-0060-01 BEVACIZUMAB 100MG 4ML VIAL,158
50242-0061-01 BEVACIZUMAB 400MG 16ML VIAL,133
50242-0070-01 OBINUTUZUMAB 10 MG VIAL,97
50242-0087-01 ADO TRASTUZUMAB EMT 160MG VIAL,52
50242-0088-01 ADA-TRASTUZUMAB EMT 100MG VIAL,52
50242-0132-01 HERCEPTIN: Trastuzumab 150 MG vial,302
50242-0134-68 TRASTUZUMAB 440MG 20ML VIAL,148
50242-0145-01 PERTUZUMAB 420MG 14ML VIAL,19
50242-0917-01 Tecentriq Atezolizumab 1200 mg,78
51144-0050-01 BRENTUXIMAB VENDOTIN 50 MG VIAL,203
52544-0931-02 IRON DEXTRAN 50MG/ML 2ML VIAL,61
54505-0102-02 Epipen 0.3MG/0.3ML PNIJ,181
54643-5649-01 INFUVITE ADULT MULTIVITAMIN 10ML,29
5511-0685-07 ZOLEDRONIC ACID 4MG/5ML 5ML VIAL,95
55111-0556-10 DECITABINE 50MG VIAL,64
55111-0685-07 ZOLEDRONIC ACID 4MG/5ML 5ML VIAL,95
55111-0688-52 ZOLEDRONIC ACID 5MG/100ML,189
55150-0126-20 Zofran: Ondansetron HCI,1
55292-0811-55 DACTINOMYCIN 0.5 MG VIAL,1729
55390-0077-10 PROCHLORPER EDISY 5MG/ML 2ML VIAL,38
55513-0003-04 ARANESP: Darbepoetin alfa/polysorbate,17
55513-0005-04 Darbepoetin alfa/polysorbate 100 MCG/1 ML Vial,14
55513-0021-04 DABEPOETIN ALFA 40MCG/0.4ML SYRG,33
55513-0023-04 DARBEPOETINE ALFA 60MCG/0.3SYRG,32
55513-0025-04 DARBEPOETIN ALFA 100MCG/0.5ML SYR,27
55513-0028-01 DARBEPOETIN ALFA 200MCG/0.4ML SYR,10
55513-0032-01 DARBEPOETIN ALFA 500MCG/1ML SYRG,7
55513-0111-01 DARBEPOETIN ALFA 300MCG/0.6ML SYR,7
55513-0190-01 PEGFILGRASTIM 6MG/0.6ML SYRG,5290
55513-0192-01 Neulasta delivery kit,5290
55513-0209-10 FILGRASTIM 480MCG 0.8ML SYRG,3
55513-0209-91 neupogen filgrastim 480 mcg,3
55513-0221-01 ROMIPLOSTIM 250MCG VIAL,101
55513-0222-01 ROMIPLOSTIM 500MCG VIAL,101
55513-0530-01 Neupogen: Filgrastim 300mcg,3
55513-0530-10 Neupogen: Filgrastim 300mcg,3
55513-0546-10 FILGRASTIM 480MCG 0.8ML SYRG,3
55513-0710-01 DENOSUMAB 60MG 1ML SYRG,35
55513-0730-01 DENOSUMAB 120MG/1.7ML VIAL,30
55513-0924-10 FILGRASTIM 300MCG 0.5ML SYRG,3
55513-0924-91 FILGRASTIM 300 MCG/0.5 ML SYRG,3
55513-0954-01 PANITUMUMAB 100MG 5ML VIAL,205
55513-0956-01 PANITUMUMAB 400MG 20ML VIAL,172
55566-5030-01 DESMOPRESSIN 4MCG/ML 1ML AMP,31
55566-8303-01 FIRMAGON: Degarelix acetate,15
55566-8401-02 DEGARELIX 240MG KIT,15
55566-8403-01 DEGARELIX 240MG KIT,15
57894-0030-01 Remicade: infliximab 100mg,189
57894-0421-01 siltuximab 400 mg Pow (Sylvant),235
57894-0502-05 Darzalex: Daratumumab 100mg,116
57894-0502-20 Darzalex: Daratumumab 400 mg,85
58160-0821-52 HEPATITIS B VAC RECOMBINANT (Engerix-B),335
"58160-0823-11 zoster vaccine, inactivated 50 mcg/0.5 ml (Shingrix)",599
58468-0357-03 ALEMTUZUMAB 30MG/ML 1ML VIAL,1067
59338-0775-01 FERUMOXYTOL 510MG/17ML VIAL,3
59572-0102-01 AZACITIDINE 1MG VIAL,14
59572-0983-01 ISTODAX 10MG VIAL,515
59676-0960-01 DOXORUBICIN HCL 2MG/ML 10ML VIAL,1030
59676-0960-02 DOXIL: DOXOrubicin HCI liposomal,1042
59762-4537-01 DOXORUBICIN 2MG/ML 25ML VIAL,755
59762-4537-01 MEDROXYPROGESTERO 150MG/ML 1ML VL,2
59923-0702-02 CAMPTOSAR: Irinotecan HCI,4
"5-HIAA,Quant.,24hr Urine-LC",160
60505-6110-00 Zometa zoledronic,205
60505-6132-07 Eloxatin: Oxaliplatin,2
61314-0304-01 Filgrastim-sndz 300MCG/0.5ML (Zarxio),2
61314-0312-10 Filgrastim-sndz 480MCG/0.8ML (Zarxio),2
61703-0303-46 CYTARABINE 2GM/20ML VIAL,7
61703-0304-36 CYTARABINE 500MG 25ML VIAL,15
61703-0305-38 CYTARABINE 100MG 5ML INJ 5PK,49
61703-0309-06 VINCRISTINE 1MG/ML 1ML VIAL,36
61703-0309-16 VINCRISTINE sulfate 1MG/ML 2ML Vial (Oncovin),32
61703-0309-25 VINCRISTINE 2MG/2ML 2ML VIAL,32
61703-0309-26 VINCRISTINE 1MG/ML 1ML VIAL,36
61703-0319-22 cytarabine (cytosar-u),6
61703-0323-22 BLENOXANE: Bleomycin sulfate 30 Unit vial,166
61703-0324-18 Aredia - pamidronate disodium 30MG/10ML,80
61703-0326-18 PAMIDRONATE 90MG 10ML VIAL,62
61703-0327-22 DARCARBAZINE 200MG 20ML VIAL,111
61703-0332-18 BLENOXANE: Bleomycin sulfate 15 Unit vial,213
61703-0339-56 PARAPLTIN: CARBOplatin 600mg,23
61703-0341-09 Navelbine Vinorelbine tartrate,44
61703-0342-50 PACLitaxel 300mg,24
61703-0343-65 MITOXANTRONE 25MG 12.5ML VIAL,102
61703-0344-18 FLUDARABINE 50MG 2ML VIAL,309
61703-0349-09 CAMPTOSAR: Irinotecan 100 mg,11
61703-0350-38 METHOTREXATE SODIUM 50MG 2ML VIAL,20
61703-0356-18 PAMIDRONATE 90MG 10ML VIAL,62
61703-0363-18 OXALIPLATIN 50MG 10ML VIAL,6
61703-0363-22 OXALIPLATIN 100MG 20ML VIAL,3
61703-0408-41 METHOTREXATE NA(PF) 1GM 40ML VIAL,7
61755-0008-01 Cemiplimab-rwlc (Libtayo) 350 mg/7 mL,69.05
62037-0839-20 ENOXAPARIN 30MG/0.3 ML SYRG,24
62756-0349-44 octreotide acetate,7
62856-0389-01 ERIBULIN 1MG 2ML VIAL,213
