"PROC
#",Procedure Description,"IP
Price","OP
Price",
527,DRESSING VAC GRANUFOAM MED,284,284,
528,DRESSING VAC GRANUFOAM SMALL,225,225,
529,DRILL,913,913,
530,DRILL 1.5 - 3.5 MM,312,312,
531,DRILL CANN 4.9MM LRG AO FITTNG,"1,720","1,720",
532,DRILL CANNULATD,"1,485","1,485",
533,DRILL CANNULATD MICRO ASNIS,"1,360","1,360",
534,DRILL OCD MICROFX,"2,757","2,757",
535,DRILLBIT,"1,542","1,542",
536,DRILLBIT 1.0 - 3.5,355,355,
537,DRILLBIT 1.0-3.5MM SYNTHES,477,477,
538,DRILLBIT 1.4MM/2MM,"1,218","1,218",
539,DRILLBIT 100,400,400,
540,DRILLBIT 100/110MM SYNTHES,369,369,
541,DRILLBIT 2.0 140MM QC,615,615,
542,DRILLBIT 2.0/2.6 AO SHAFT,885,885,
543,DRILLBIT 2.0-3.5 125-180MM,390,390,
544,DRILLBIT 2.0MM STANDARD,"1,144","1,144",
545,DRILLBIT 2.0MM STRYKER,"1,370","1,370",
546,DRILLBIT 2.7MM TWIST,"1,746","1,746",
547,DRILLBIT 2.7MM/3.5MM SYNTHES,"1,540","1,540",
548,DRILLBIT 2.8/2.9 QC 150-165MM,432,432,
549,DRILLBIT 200,746,746,
550,DRILLBIT 225,919,919,
551,DRILLBIT 250,"1,038","1,038",
552,DRILLBIT 275,"1,069","1,069",
553,DRILLBIT 3 FLUTE BRAD 150MM,"1,065","1,065",
554,DRILLBIT 3 FLUTED 4.0MM 260MM,834,834,
555,DRILLBIT 3 FLUTED SYNTHES,981,981,
556,DRILLBIT 300,"1,182","1,182",
557,DRILLBIT 325,"1,252","1,252",
558,DRILLBIT 350,"1,263","1,263",
559,DRILLBIT 375,852,852,
560,DRILLBIT 4.2/5.0 AO,"1,252","1,252",
561,DRILLBIT 425,981,981,
562,DRILLBIT 450,"1,709","1,709",
563,DRILLBIT 600,"1,497","1,497",
564,DRILLBIT 70,"1,560","1,560",
565,DRILLBIT AO 102-122MM,672,672,
566,DRILLBIT BUR F SERIES STRYKER,"1,344","1,344",
567,DRILLBIT CANN 2.1 MICRO ASNIS,"1,485","1,485",
568,DRILLBIT CANNULATD 5.0X300MM,"1,520","1,520",
569,DRILLBIT CANNULATED 4.5,"1,369","1,369",
570,DRILLBIT CANNULATED 5.6MM,"2,540","2,540",
571,DRILLBIT JACOBS CHUCK,485,485,
572,DRILLBIT QC 3.2/4.5 145MM,341,341,
573,DRILLBIT QC 4.3 180MM,507,507,
574,DRILLBIT QC 60-145MM ZMR,487,487,
575,DRILLBIT QUIK COUPLING 60-145MM,311,311,
576,DRILLBIT STRAIGHT 10/12.7CM,287,287,
577,DRILLBIT STRYKER,"1,269","1,269",
578,DRILLBIT WRIGHT MEDICAL,"1,075","1,075",
579,DRIVER 2.5/3.5MM,604,604,
580,DRIVER AND ANCHOR PACK,533,533,
581,DRUG SCREEN SINGLE,707,404,
582,DSG AQUACEL 6X6,154,154,
583,DSG AQUACEL AG RIBBON 3/4X18,89,89,
584,DSG MEPILEX AG 6X6,127,127,
585,DSG MEPILEX BORDER 4X12,121,121,
586,DSG MEPILEX BORDER SACRUM 9.2,475,475,
587,DSG MEPILEX TRANSFER 6X6,164,164,
588,DSG SILVASORB GEL,128,128,
589,DUPLEX ABD ART/VENOUS LIMITED,692,692,
590,DUPLEX AORTA/ILIAC COMPLETE,793,793,
591,DUPLEX ARTERIAL FLOW; COMPL,"1,026","1,026",
592,DUPLEX EXT VEINS BILAT,"1,048","1,048",
593,DUPLEX EXT VEINS; UNIL/LIMIT,743,743,
594,DUPLEX EXTRACRANIAL/CAROTID BI,941,941,
595,DUPLEX EXTRACRANIAL/CAROTID UN,504,504,
596,DUPLEX HEMODIALYSIS ACCESS,539,539,
597,DUPLEX LE ART/BPG; BILAT,860,860,
598,DUPLEX LE ART/BPG; UNIL/LIMIT,575,575,
599,DUPLEX UE ART/BPG; UNIL/LIMIT,562,562,
600,DUPLX AORTA/IVC/GRAFT LIMIT,430,430,
601,DX OPHTHAL B SCAN US,808,462,
602,ECHO 2D COMPL SPEC AND COLOR DOP,"2,189","2,189",
603,ECHO 2D COMPLETE,"2,189","2,189",
604,ECHO 2D W/ OR W/O M-MODE LIMIT,808,808,
605,ECHO 2D W/CONTRAST LIMITED,808,808,
606,ECHO 2D W/WO CONT SPECT/COLOR,"2,189","2,189",
607,ECHO 3D RECONTRUCTION INDEP,944,540,
608,ECHO 3D RECONTRUCTION NOT IN,783,447,
609,ECHO AWAKE TEE,"3,669","3,669",
610,ECHO COLOR FLOW VELOCITY MAP,614,614,
611,ECHO CONGENITAL ANOMALY COMP,"3,669","3,669",
612,ECHO CONGENITAL ANOMALY LTC,"2,189","2,189",
613,ECHO DOPPLER,694,694,
614,ECHO DOPPLER F/UP OR LTD,331,331,
615,ECHO TRANSTHORACIC,"2,189","2,189",
616,ECHO W/WO CONT/PHARM/ECG/PHYS,"2,189","2,189",
617,ECT,"1,340","1,340",
618,EEG AWAKE AND DROWSY,623,623,
619,EGD BALLOON DIL ESOPH 30 MM,"3,261","3,261",
620,EGD DIAGNOSTIC,"1,755","1,755",
621,EGD W/ABLATION,"3,208","3,208",
622,EGD W/BAND ESOPH/GASTRIC VARIC,"3,243","3,243",
623,EGD W/BIOPSY,"2,700","2,700",
624,EGD W/CONTROL OF BLEEDING,"2,873","2,873",
625,EGD W/DILATION,"2,513","2,513",
626,EGD W/DIR SUBMUC INJ,"1,978","1,978",
627,EGD W/ESOPH BALLOON DILATION,"2,187","2,187",
628,EGD W/ESOPH DILATION OVER GUID,"2,372","2,372",
629,EGD W/PEG PLACEMENT,"2,858","2,858",
630,EGD W/REMOVE FB,"2,537","2,537",
631,EGD W/TUMOR/POLYP REMOVE CAUTE,"2,435","2,435",
632,EGD W/TUMOR/POLYP REMOVE SNARE,"2,809","2,809",
633,EGFR GENE ANALYSIS,"2,914","1,665",
634,EKG ROUTINE TRACING ONLY,141,141,
635,ELECTRODE CUTTING LOOP STORZ,476,476,
636,ELECTRODE FRONT LOADING LOOP,"2,787","2,787",
637,ELECTRODE LAPROSCOPIC L-HOOK,210,210,
638,ELECTRODE LIGASURE 5MM LS1500,"2,904","2,904",
639,ELECTRODE NERVE STIMULATOR 225,522,522,
640,ELECTRODE PLASMAKINETIC GYRUS,"2,444","2,444",
641,ELECTRODE POWERBAR ACMI,763,763,
642,ELECTRODE RESECTOSCOPE,"1,470","1,470",
643,ELECTRODE RESECTOSCOPE 200,594,594,
644,ELECTRODE ROLLERBALL 5MM ACMI,482,482,
645,ELECTRODE VAPORIZATION BUTTON,"2,672","2,672",
646,ELECTROLYTES,333,190,
647,EMBOLIZATION PROTECTIVE SYSTEM,"3,897","3,897",
648,ENDO W/BIOPSY SINGLE/MULT,"1,720","1,720",
649,ENDOBUTTON 20MM SMITH NEPHEW,"1,323","1,323",
650,ENDOBUTTON CONT LOOP SUTURE,"1,764","1,764",
651,ENDOBUTTON FIXATN W/15MM LOOP SUTURE,"1,649","1,649",
652,ENDOCATCH 225,548,548,
653,ENDOGRASPER 90,120,120,
654,ENDOKITTNER 30,427,427,
655,ENDOSHEARS 250,480,480,
656,ENTEROVIRUS AMP PROBE TEC,706,403,
657,ENZY ACT NONRADIOACTIVE SUB,720,411,
658,ENZYME DETECTION BETA LACTA,90,52,
659,EPSTEIN BARR EARLY AG IGG,214,122,
660,EPSTEIN BARR NUCLEAR AG IGG,237,135,
661,EPSTEIN BARR VIRAL CAP AB IGM,256,146,
662,ER VISIT LEVEL 1,360,360,
663,ER VISIT LEVEL 2,559,559,
664,ER VISIT LEVEL 3,905,905,
665,ERCP,"2,327","2,327",
666,ERCP W/BALLOON DILATION,"2,731","2,731",
667,ERCP W/SPHINCTEROTOMY/PAPILLOT,"2,574","2,574",
668,ERCP W/STENT/TUBE PLACEMENT,"3,337","3,337",
669,ERCP W/STONE REMOVE,"2,626","2,626",
670,ERYTHROPOIETIN,273,156,
671,ESOPH IMPED FUNCTION TEST,942,942,
672,ESOPHAG ACID REFLUX W/PH ELECT,"1,529","1,529",
673,ESOPHAGEAL FUNCTION TEST,"1,381","1,381",
674,ESOPHAGOSCOPY DIAGNOSTIC,"1,789","1,789",
675,ESOPHAGOSCOPY W/BALLOON DILATI,"2,306","2,306",
676,ESOPHAGOSCOPY W/BANDING VARICE,"2,922","2,922",
677,ESOPHAGOSCOPY W/BIOPSY,"2,127","2,127",
678,ESOPHAGOSCOPY W/REMOVE FB,"2,915","2,915",
679,ESRD DIALYSIS TX OP ONLY,651,651,
680,ESTRADIOL,557,318,
681,ESTRIOL,367,210,
682,ESTROGEN RECEPTOR ASSAY,"1,853","1,059",
683,ESTROGEN TOTAL,264,151,
684,ESWL UNILATERAL,"22,167","22,167",
685,EVACUATOR BLADDER,145,145,
686,EVAL FLUENCY 31-60 MIN,528,302,
687,EVAL LABOR NEW < 1 HR,103,103,
688,EVAL LABOR NEW > 4 HR,649,649,
689,EVAL LABOR NEW 1 TO 2 HR,194,194,
690,EVAL SPEECH ONLY 31-60 MIN,440,252,
691,EVAL SPEECH/LANG 31-60 MIN,922,527,
692,EVAL VOICE 31-60 MIN,425,243,
693,EVENT TRANSMISSION AND ANALYSIS,520,520,
694,EXC LESN BGN SCALP/NECK .6-1CM,"1,363","1,363",
695,EXC LESN BGN TRNK/ARM 2.1-3CM,934,934,
696,EXC LESN BGN TRUNK/ARM 1.1-2.0,722,722,
697,EXETER HIP STEM V40,"2,363","2,363",
698,EXTERNAL CEPHALIC VERSION,"2,450","2,450",
699,EXTRACTABLE NUCLEAR AG,218,125,
700,EXTRACTION SCREW,"1,104","1,104",
701,EXTRACTION SYS ALEXIS W/GELPOINT,"3,413","3,413",
702,EXTRACTION SYS ALEXIS W/GELPOINT MINI,"2,232","2,232",
703,EXTRACTOR STONE,"1,042","1,042",
704,EXTRACTOR VACUUM,174,174,
705,F2,594,340,
706,F5,738,422,
707,FACTOR IX,272,155,
708,FACTOR V,286,163,
709,FACTOR VII,315,180,
710,FACTOR VIII AHG ONE STAGE,701,401,
711,FACTOR VIII VW FACTOR ANTIG,907,518,
712,FACTOR VIII VW RISTOCETIN,"1,037",593,
713,FECAL FAT QUANTITATIVE,285,163,
714,FERRITIN,167,95,
715,FETAL FIBRONECTIN,"1,259",720,
716,FETAL NON STRESS TEST,456,456,
717,FETAL SCREEN,168,96,
718,FIBRINOGEN,146,83,
719,FILTER CELECT FEM VC,"3,413","3,413",
720,FILTER CELECT JUG VC,"3,413","3,413",
721,FILTER VENA CAVA OPTEASE,"5,509","5,509",
722,FINGER/HEEL/EAR STICK,35,20,
723,FIXATOR CLAMP,"1,575","1,575",
724,FIXATOR CLAMP SYNTHES 1447,"2,036","2,036",
725,FIXATOR EXT COUPLING HOFFMAN,"3,223","3,223",
726,FIXATOR EXT FOOT ARCH 100-180MM,"6,260","6,260",
727,FIXATOR EXT FOOT RING LNG/SHRT 100-210MM,"7,199","7,199",
728,FIXATOR EXT NUT/BOLT 5MM/12MM,76,76,
729,FIXATOR EXT PIN CLAMP 4 POSITN,"1,701","1,701",
730,FIXATOR EXT PLATE,794,794,
731,FIXATOR EXT POST 11MM,549,549,
732,FIXATOR EXT POST STRGHT/ANGLD/BENT,543,543,
733,FIXATOR EXT RING FULL 105-230MM,"5,080","5,080",
734,FIXATOR EXT ROD 65-250MM,753,753,
735,FIXATOR EXT ROD CONNCTNG,"1,812","1,812",
736,FIXATOR EXT ROD THREADED,338,338,
737,FIXATOR EXT SEGMENT RING 100-240MM,"2,858","2,858",
738,FIXATOR EXT STRUT,"4,734","4,734",
739,FIXATOR EXT WIRE BOLT,"1,525","1,525",
740,FIXATOR EXT WIRE BOLT 1.5-2.0MM,604,604,
741,FIXATOR EXT WIRE W/OLIVE 450MM,687,687,
742,FIXATOR EXTERNAL BOLT,522,522,
743,FIXATOR EXTERNAL BOLT 80,140,140,
744,FIXATOR EXTERNAL PIN BOLT,"1,407","1,407",
745,FIXATOR EXTERNAL RING,"5,423","5,423",
746,FIXATOR EXTERNAL ROD 100-200MM,"1,002","1,002",
747,FIXATOR EXTERNAL ROD 250-350MM,"1,077","1,077",
748,FIXATOR EXTERNAL ROD 400-500MM,"1,182","1,182",
749,FIXATOR EXTERNAL STRUT,"9,360","9,360",
750,FIXATOR EXTERNAL UNIVERSAL JT,"2,363","2,363",
751,FIXATOR EXTERNAL WASHER,366,366,
752,FLOURESCENT TITER EA AB,209,120,
753,FLOW CELL SURF MARKR TC 1ST 1,"1,853","1,059",
754,FLOW CELL SURF MARKR TC ADDL,246,141,
755,FLOW CYTO CELL CYCLE/DNA ANALYSIS,"1,430",817,
756,FLOW CYTO INTRP 16 + MARKR 1,"1,416",809,
757,FLT3,"1,495",854,
758,FLT3 TKD VARIANTS,736,421,
759,FLUID MANAGEMENT SYSTEM,"1,235","1,235",
760,FLUORESCENT STAIN CHLAMYDIA,145,83,
761,FLUTTER VALVE INITIAL,229,229,
762,FLUTTER VALVE RX SUBSEQUENT,152,152,
763,FNA IMMEDIATE EVALUATION,905,517,
764,FNA INTERP AND REPORT,424,242,
765,FOLATES RBC,210,120,
766,FOLATES SERUM,178,102,
767,FOLLICLE STIMULATING HORMON,265,151,
768,FORCEP BIPOLAR MARYLD 420172,"1,253","1,253",
769,FORCEP BIPOLR FENESTRATD SNGL USE INTUITIVE,"1,348","1,348",
770,FORCEP DISP 500,"1,650","1,650",
771,FORCEP NONRETRACT 3FRX90 TRICEP,"1,291","1,291",
772,FORCEPS DISPOSABLE,"1,838","1,838",
773,FRESH FROZEN PLASMA PROC,100,100,
774,FROZEN SECTION ADDITIONAL,489,280,
775,FROZEN SECTION CONSULT,905,517,
776,FUNGUS NOT ELSEWHERE SPECIFIED,166,95,
777,G6PD QUANTITATIVE Q170,123,70,
778,GABAPENTIN,161,92,
779,GARDNERELLA VAGINALIS DP,237,136,
780,GAS DILUTION-LUNG VOLUMES,394,394,
781,GASTRIN,215,123,
782,GAUZE QUICK CLOT COMBAT 3X4,327,327,
783,GCMS QUANTITATIVE,352,201,
784,GEL DIFFUSION QUAL,146,84,
785,GEL SILVA SORB,105,105,
786,GENTAMICIN PEAK,291,166,
787,GGT,114,65,
788,GI TRACT CAPSULE ENDOSCOPY,"3,344","3,344",
789,GIARDIA SPECIFIC ANTIGEN EI,209,119,
790,GLIDESHEATH SLENDER,325,325,
791,GLIDEWIRE 150CM,310,310,
792,GLIDEWIRE 260CM,310,310,
793,GLUCOSE BLOOD,49,28,
794,GLUCOSE FLUID,60,34,
795,GLUCOSE METER BLOOD,53,30,
796,GONADOTROPIN CHORIONIC QUAN,269,154,
797,GROWTH HORMONE 4 SAMPLES,423,242,
798,GUIDE PIN,103,103,
799,GUIDE PIN 3.2MM 9IN SMOOTH ZMR,471,471,
800,GUIDE PIN FLEXIBLE VERSITOMIC,"1,844","1,844",
801,GUIDE ROD,337,337,
802,GUIDELINER CTO,"2,250","2,250",
803,GUIDEWIRE,116,116,
804,GUIDEWIRE 1.1-1.25MM THREAD,142,142,
805,GUIDEWIRE 1.37/1.57 BLNT/SHRP,878,878,
806,GUIDEWIRE 1.4 X 150MM,525,525,
807,GUIDEWIRE 125,298,298,
808,GUIDEWIRE 150,"1,442","1,442",
809,GUIDEWIRE 150CM EXTRA,296,296,
810,GUIDEWIRE 175,613,613,
811,GUIDEWIRE 200,915,915,
812,GUIDEWIRE 260CM EXTRA,296,296,
813,GUIDEWIRE 275,"1,291","1,291",
814,GUIDEWIRE 3.2 X 300 MM ASNIS III,381,381,
815,GUIDEWIRE 30,76,76,
816,GUIDEWIRE 325,"1,317","1,317",
817,GUIDEWIRE 3MM ANKLE,"1,407","1,407",
818,GUIDEWIRE 40,131,131,
819,GUIDEWIRE 450,532,532,
820,GUIDEWIRE 50,122,122,
821,GUIDEWIRE 60,182,182,
822,GUIDEWIRE 600,"1,465","1,465",
823,GUIDEWIRE AMPLATZ,301,301,
824,GUIDEWIRE ANCHORAGE,308,308,
825,GUIDEWIRE BABY J GLIDEWIRE,298,298,
826,GUIDEWIRE BENTSON,218,218,
827,GUIDEWIRE COPE MANDRIL,163,163,
828,GUIDEWIRE FIXED CORE WIRE GUIDE STRAIGHT,87,87,
829,GUIDEWIRE GLIDE ANGLE,882,882,
830,GUIDEWIRE GLIDEWIRE ADVANTAGE,"1,219","1,219",
831,GUIDEWIRE INTERVENTIONAL,819,819,
832,GUIDEWIRE JOURNEY_FIELDER XT,844,844,
833,GUIDEWIRE LUNDERQUIST 260CM,612,612,
834,GUIDEWIRE ROADRUNNER,552,552,
835,GUIDEWIRE SPARTA 190CM,594,594,
836,GUIDEWIRE ST .035 STIFF SHAFT,"1,444","1,444",
837,GUIDEWIRE ST STD .035 3CM,456,456,
838,GUIDEWIRE THREADED 2.0/2.8MM,219,219,
839,GUIDEWIRE XTRA STIFF AMPLATZ,124,124,
840,H PYLORI ANTIGEN STOOL EIA,861,492,
841,HAND DRILL 10 GAUGE DISP,406,406,
842,HANDPIECE MORCELLATOR MX0100,"3,093","3,093",
843,HANDPIECE SET IRRIGATION DISP,249,249,
844,HANDSET ARGONPLUS,431,431,
845,HAPTOGLOBIN,153,88,
846,HARMONIC ACE + SHEARS 36CM,"3,651","3,651",
847,HBV QUANTASURE,572,327,
848,HELIFX APPLIER,"14,359","14,359",
849,HELIFX GUIDE,"5,324","5,324",
850,HELMINTH NOS,252,144,
851,HEMATOCRIT (H/H),36,21,
852,HEMATOCRIT FLUID,61,35,
853,HEMODIALYSIS,667,667,
854,HEMOGLOBIN (H/H),40,23,
855,HEMOGLOBIN A1C,151,86,
856,HEMOSTATIC AGENT 1-2 ETHICON,515,515,
857,HEMOSTATIC AGENT 150,661,661,
858,HEMOSTATIC AGENT 2-3 ETHICON,162,162,
859,HEMOSTATIC AGENT 400,960,960,
860,HEMOSTATIC AGENT 4-8 ETHICON,719,719,
861,HEMOSTATIC MATRIX FLOSEAL 10ML,"1,476","1,476",
862,HEMOSTATIC SEALANT,408,408,
863,HEP BE ANTIBODY,141,81,
864,HEPATIC FUNCTION PANEL,201,115,
865,HEPATITIS A AB TOTAL,151,86,
866,HEPATITIS B CORE AB IGM,174,99,
867,HEPATITIS B CORE AB TOTAL,183,105,
868,HEPATITIS B SURF AB,100,57,
869,HEPATITIS B SURF AG,139,80,
870,HEPATITIS B SURFACE AG NEUTRAL,153,87,
871,HEPATITIS B VACCINE ADMIN FEE,107,107,
872,HEPATITIS BE ANTIGEN,141,81,
873,HEPATITIS C AB,202,116,
874,HEPATITIS C AMPLIFIED PROBE,586,335,
875,HEPATITIS C GENOTYPE ANALYSIS,"2,774","1,585",
876,HEPATITIS C QUANTIFICATION,566,323,
877,HERPES SIMPLEX AB TYPE 2,246,141,
878,HERPES SIMPLEX TYPE 1,215,123,
879,HERPES SIMPLEX VIRUS AMP PROBE,538,307,
880,HERPES SIMPLEX VIRUS QUANT,398,228,
881,HEXAGONAL PHOSPHOLIPID,171,98,
882,HFE,789,451,
883,HISTOPLASMA AG,160,91,
884,HIV 1 ANTIGENS W/HIV 1 & 2 AB,292,167,
885,HIV 1 QUAN,"2,029","1,159",
886,HIV ANTIBODY CONFIRMATORY TEST,235,134,
887,HIV1 AG W HIV1 AND 2 AB,347,198,
888,HIV1 AMP PROBE TECHNIQUE,902,516,
889,HLA TYPING DR/DQ,377,215,
890,HOLTER SCAN ANALYSIS UP TO 48 HRS,579,579,
891,HOLTER SCAN/REC/HKUP/DISC 48 HR,403,403,
892,HOMOCYSTEINE,270,154,
893,HOMOGENIZATION TISSUE,96,55,
894,HOOK DISSECTING ULTRACISION,"3,446","3,446",
895,HPV HIGH RISK TYPES,398,228,
896,HYDROXYPROGESTERONE 17D,329,188,
897,I AND D ABSC CPLX,492,492,
898,I AND D ABSCESS SIMPLE,430,430,
899,I AND D HEMATOMA/SEROMA/FLUID,"1,239","1,239",
900,I&D PERIANAL ABSCESS SUPERFICIAL,667,667,
901,IA ANALYTE QUAL SEMI QUAN,251,143,
902,IA ANALYTE QUAN RIA 1,235,134,
903,IA QUANT ANAL NOT SPEC,236,135,
904,IDENTIFICATION AEROBIC,99,57,
905,IDENTIFICATION ANAEROBIC,133,76,
906,IDENTIFICATION MOLD,132,75,
907,IDENTIFICATION YEAST,126,72,
908,IGE,258,147,
909,IGH GENE REARRANGE,"2,664","1,522",
910,IGK REARRANGE,"4,055","2,317",
911,ILEOSCOPY THRU STOMA,"1,971","1,971",
912,ILEOSCOPY THRU STOMA W/BIOPSY,"2,490","2,490",
913,ILLUMINATOR VERSALIGHT,574,574,
914,IMMOBILIZER KNEE 70,90,90,
915,IMMOBILIZER KNEE OTS,116,116,
916,IMMUNO EACH ADDL ANTIBODY STAIN,400,229,
917,IMMUNO EACH MULTIPLEX ANTIBODY STAIN,"1,853","1,059",
918,IMMUNO FOR TUMOR QUANT CA15,252,144,
919,IMMUNOASSAY FOR INF AG AB Q316,182,104,
920,IMMUNOFIXATION W/INTERPRET,271,155,
921,IMMUNOGLOBULIN G,119,68,
922,IMMUNOGLOBULIN G SUBCLASSES,283,162,
923,IMPLANT ACHILLES TENDON,"5,496","5,496",
924,IMPLANT ALLOGRAFT,"6,895","6,895",
925,IMPLANT ALLOGRAFT BONE,"2,867","2,867",
926,IMPLANT ALLOGRAFT SEMITNDNS TNDN,"5,282","5,282",
927,IMPLANT ANCHOR,"1,743","1,743",
928,IMPLANT ANCHOR 375,"1,200","1,200",
929,IMPLANT ANCHOR 600,"1,109","1,109",
930,IMPLANT ANCHOR ADVNC KNOTLS HEALX,"2,599","2,599",
931,IMPLANT ANCHOR KNOTLESS,"2,953","2,953",
932,IMPLANT ANCHOR SUT SWIVELOCK,"2,284","2,284",
933,IMPLANT ANCHOR SUTURE,"1,707","1,707",
934,IMPLANT ANCHOR SUTURE SWIVELCK,"2,100","2,100",
935,IMPLANT ANCHOR W/ORTHOCORD,"2,134","2,134",
936,IMPLANT ANCHOR W/ORTHOCRD HEALX,"1,743","1,743",
937,IMPLANT BALLOON OBSTETRICAL,"1,375","1,375",
938,IMPLANT BENGAL STAKBLE CAGE SYS,"8,044","8,044",
939,IMPLANT BLADE HELICAL TITAN ST,"2,238","2,238",
940,IMPLANT BLADE HELICAL TITANIUM,"2,069","2,069",
941,IMPLANT BOLT/NUT 600,"1,353","1,353",
942,IMPLANT BONE GFT ILAC CRST WEDG,"3,547","3,547",
943,IMPLANT BONE GRAFT SUBT,"1,480","1,480",
944,IMPLANT BONE MATRIX,"2,468","2,468",
945,IMPLANT BONE MATRIX 5CC,"6,175","6,175",
946,IMPLANT BONE PLUG 250,399,399,
947,IMPLANT BONE PLUG 500,882,882,
948,IMPLANT BONE PUTTY 2.5CC,"1,638","1,638",
949,IMPLANT BONE PUTTY DBX 5CC,"3,009","3,009",
950,IMPLANT BONE SCREW,531,531,
951,IMPLANT BONE SOURCE 1400,"2,283","2,283",
952,IMPLANT BONE SUBT 10CC STIMULN,"3,900","3,900",
953,IMPLANT BONE SUBT 20CC STIMULN,"7,475","7,475",
954,IMPLANT BONE SUBT INJ 10CC STR,"10,376","10,376",
955,IMPLANT BONE WEDGE LENGTHENING EVANS,"6,760","6,760",
956,IMPLANT BREAST PROS,"3,807","3,807",
957,IMPLANT BREAST PROS MEMORY SHP,"3,575","3,575",
958,IMPLANT CLAVICLE PIN ASSEMBLY,"3,684","3,684",
959,IMPLANT CORTCL FIXATN SYS,"1,995","1,995",
960,IMPLANT DURAMATER,"1,334","1,334",
961,IMPLANT EAR TUBE 40,157,157,
962,IMPLANT EAR TUBE 60,75,75,
963,IMPLANT END CAP 225,582,582,
964,IMPLANT FALLOPE CLIP FILSHIE,495,495,
965,IMPLANT FEMORAL HEAD,"3,598","3,598",
966,IMPLANT FEMORAL HEAD 22-36MM,"3,242","3,242",
967,IMPLANT FEMORAL HEAD 44MM+,"3,940","3,940",
968,IMPLANT FIXATION CORTICAL,"2,594","2,594",
969,IMPLANT GENERATR NEURO SPECTRA,"59,024","59,024",
970,IMPLANT GENERATR NEUROSTIMULTR,"50,447","50,447",
971,IMPLANT GRAFT AXIL-BIFEM,"5,765","5,765",
972,IMPLANT GRAFT FEMORY ART,"18,944","18,944",
973,IMPLANT GRAFT HEMASHIELD,"4,833","4,833",
974,IMPLANT GRAFT VASC,"2,981","2,981",
975,IMPLANT GRAFT VASC CONTRALT LIMB,"14,659","14,659",
976,IMPLANT GRAFT VASC STENT ILIAC,"14,055","14,055",
977,IMPLANT GRAFT VASC VEIN SAPH,"23,725","23,725",
978,IMPLANT GRAFT VASCULAR RINGED,"4,355","4,355",
979,IMPLANT HALF PIN,"1,178","1,178",
980,IMPLANT HALF PIN APEX STRYKR,517,517,
981,IMPLANT HAMMERTOE PHALINX,"3,507","3,507",
982,IMPLANT HIP ACETAB CUP,"4,250","4,250",
983,IMPLANT HIP ADAPTOR UNIV V40,969,969,
984,IMPLANT HIP BIPOLR HEAD SELF CTR,"2,205","2,205",
985,IMPLANT HIP CENTRALZR 8.5-19.0MM,529,529,
986,IMPLANT HIP DISTL POSITIONR 9-20MM,296,296,
987,IMPLANT HIP FEM HEAD 1500,"1,485","1,485",
988,IMPLANT HIP HEAD MODULAR,"1,485","1,485",
989,IMPLANT HIP LINER ELEVATD/NEUTRL ZIM,"3,575","3,575",
990,IMPLANT HIP LONGEVITY LINER,"9,872","9,872",
991,IMPLANT HIP RESTORTN/TRIDNT,"5,204","5,204",
992,IMPLANT HIP STEM ACCOLADE II 0-11,"7,150","7,150",
993,IMPLANT HIP STEM FX FEMORAL,"4,240","4,240",
994,IMPLANT HIP STEM PRESS FIT,"4,240","4,240",
995,IMPLANT HIP STEM PRIMARY EXT,"5,867","5,867",
996,IMPLANT HIP STEM REST MOD,"8,546","8,546",
997,IMPLANT HIP STEM RESTOR MODULR,"8,743","8,743",
998,IMPLANT HIP STEM STD/LAT 1-9,"5,867","5,867",
999,IMPLANT HIP TAPER STEM,"5,867","5,867",
1000,IMPLANT HIP TOT ACETAB SHELL 38-80MM,"3,640","3,640",
1001,IMPLANT HIP TOT FEM HEAD 28-44MM,"3,938","3,938",
1002,IMPLANT HIP TOT FEM HEAD BIOLX,"6,988","6,988",
1003,IMPLANT HIP TOT FEM HEAD DEPUY,"2,536","2,536",
1004,IMPLANT HIP TOT STEM CEMENTED,"4,875","4,875",
1005,IMPLANT HIP TOT STEM TAPERED,"8,821","8,821",
1006,IMPLANT HUMERAL CUP,"4,875","4,875",
1007,IMPLANT HUMERAL INSERT,"4,225","4,225",
1008,IMPLANT HUMERAL STEM,"3,649","3,649",
1009,IMPLANT KNEE ARTIC SURF 12 26 MM,"7,305","7,305",
1010,IMPLANT KNEE ARTICUL SUR 3310,"5,770","5,770",
1011,IMPLANT KNEE BEAR BIOMET,"3,938","3,938",
1012,IMPLANT KNEE BUTTON,858,858,
1013,IMPLANT KNEE EXTENDER 1300,"3,474","3,474",
1014,IMPLANT KNEE EXTENDER 1700,"4,164","4,164",
1015,IMPLANT KNEE FEM CEMNT PEG,"6,217","6,217",
1016,IMPLANT KNEE FEM COMP,"14,078","14,078",
1017,IMPLANT KNEE FEM COMP ATTUNE,"3,900","3,900",
1018,IMPLANT KNEE FEM INTERLOK BIO,"5,867","5,867",
1019,IMPLANT KNEE FEM POSTERIOR SYS,"5,867","5,867",
1020,IMPLANT KNEE FEM TOTAL,"17,554","17,554",
1021,IMPLANT KNEE FEMORAL ADAPTER,"4,799","4,799",
1022,IMPLANT KNEE FEMRL POSTERIOR ATTUNE,"3,900","3,900",
1023,IMPLANT KNEE METAL FULL BLK TIB AGMT 10MM,"15,895","15,895",
1024,IMPLANT KNEE PAT LCS/PFC SIGMA,"1,838","1,838",
1025,IMPLANT KNEE PATELLA,"3,830","3,830",
