PROC #,Procedure Description,IP Price,OP Price,Note (*)
1672,CLOPIDOGREL 75 MG TABLET,3,3,*
1673,GELATIN ABSORBABLE 100 TOPICAL SPONGE,267,267,*
1674,CEFTRIAXONE 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOT) INTRAVENOUS PIGGYBACK,160.5,160.5,*
1675,AMLODIPINE 5 MG TABLET,3,3,*
1676,PIPERACILLIN-TAZOBACTAM 3.375 GRAM INTRAVENOUS SOLUTION,96.5,96.5,*
1677,FONDAPARINUX 2.5 MG/0.5 ML SUBCUTANEOUS SOLUTION SYRINGE,175,175,*
1678,"SIMETHICONE 40 MG/0.6 ML ORAL DROPS,SUSPENSION",3,3,*
1679,VALACYCLOVIR 500 MG TABLET,4.5,4.5,*
1680,"FENTANYL (PF) 1,250 MCG/25 ML (50 MCG/ML) IN 0.9 % NACL PCA SYRINGE",121,121,*
1681,OLANZAPINE 2.5 MG TABLET,3,3,*
1682,IRON POLYSACCH CPLX 150 MG IRON-VIT B12 25 MCG-FOLIC ACID 1 MG CAPSULE,3,3,*
1683,QUETIAPINE 100 MG TABLET,3,3,*
1684,PRENATAL VITAMIN WITH CALCIUM NO.72-IRON 27 MG-FOLIC ACID 1 MG TABLET,3,3,*
1685,MIDAZOLAM 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,300,300,*
1686,CARVEDILOL 3.125 MG TABLET,3,3,*
1687,FLUORESCEIN 1 MG EYE STRIPS,5,5,*
1688,TRACE ELEMENTS CR-CU-MN-SE-ZN 10 MCG-1 MG-0.5 MG-60 MCG-5MG/ML IV SOLN,159,159,*
1689,LAMOTRIGINE 25 MG TABLET,3,3,*
1690,MAR MESSAGE - INSULIN U500,0,0,*
1691,"DICLOFENAC SODIUM 75 MG TABLET,DELAYED RELEASE",3,3,*
1692,KETOROLAC 0.5 % EYE DROPS,42.5,42.5,*
1693,"WATER FOR INJECTION, STERILE INJECTION SOLUTION",7.5,7.5,*
1694,"THROMBIN (BOVINE) 20,000 UNIT TOPICAL SPRAY",1367.5,1367.5,*
1695,NATEGLINIDE 60 MG TABLET,3,3,*
1696,METHYLERGONOVINE 0.2 MG/ML (1 ML) INJECTION SOLUTION,45.5,45.5,*
1697,BETAMETHASONE ACETATE AND SODIUM PHOS 6 MG/ML SUSPENSION FOR INJECTION,98.5,98.5,*
1698,TETANUS IMMUNE GLOBULIN (PF) 250 UNIT INTRAMUSCULAR SYRINGE,2839.5,2839.5,*
1699,DEXTRAN 40 10 % IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,298.5,298.5,*
1700,HYDROMORPHONE 1 MG IN 1 ML NS SYRINGE,5,5,*
1701,CEFTRIAXONE 1 GRAM SOLUTION FOR INJECTION,29.5,29.5,*
1702,AZATHIOPRINE 25 MG PO TAB,5,5,*
1703,SUMATRIPTAN 6 MG/0.5 ML SUBCUTANEOUS SOLUTION,17,17,*
1704,ALTEPLASE 100 MG INTRAVENOUS SOLUTION,18017.5,18017.5,*
1705,ZIPRASIDONE 20 MG CAPSULE,6,6,*
1706,ONDANSETRON HCL 4 MG/5 ML ORAL SOLUTION,16,16,*
1707,BUDESONIDE-FORMOTEROL HFA 80 MCG-4.5 MCG/ACTUATION AEROSOL INHALER,253.5,253.5,*
1708,MAGNESIUM HYDROXIDE 400 MG/5 ML ORAL SUSPENSION,0,0,*
1709,"NYSTATIN 500,000 UNIT TABLET",5,5,*
1710,TAMSULOSIN 0.4 MG CAPSULE,3,3,*
1711,LINEZOLID 600 MG TABLET,124.5,124.5,*
1712,LEVETIRACETAM 250 MG TABLET,3,3,*
1713,ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION,0,0,*
1714,ROPINIROLE 0.25 MG TABLET,3,3,*
1715,"IRON,CARBONYL 65 MG-VITAMIN C 125 MG TABLET,DELAYED RELEASE",3,3,*
1716,RISPERIDONE 1 MG/ML ORAL SOLUTION,0.5,0.5,*
1717,CALCITONIN (SALMON) 200 UNIT/ACTUATION NASAL SPRAY,46,46,*
1718,HYDROCODONE 7.5 MG-ACETAMINOPHEN 325 MG/15 ML ORAL SOLUTION,29.5,29.5,*
1719,FOMEPIZOLE 1 GRAM/ML INTRAVENOUS SOLUTION,3029,3029,*
1720,CONJUGATED ESTROGENS 0.45 MG TABLET,7.5,7.5,*
1721,"CARBAMAZEPINE ER 200 MG TABLET,EXTENDED RELEASE,12 HR",3,3,*
1722,COLESEVELAM 625 MG TABLET,5,5,*
1723,INSULIN ASPART 100 UNITS/ML VIAL FOR PUMP REFILL,1,1,*
1724,TRIAMCINOLONE ACETONIDE 40 MG/ML SUSPENSION FOR INJECTION,120,120,*
1725,PHENYLEPHRINE 1 % NASAL SPRAY,9,9,*
1726,PIPERACILLIN-TAZOBACTAM 4.5 GRAM INTRAVENOUS SOLUTION,105,105,*
1727,PROPOFOL 10 MG/ML INTRAVENOUS EMULSION,143,143,*
1728,VANCOMYCIN 1.25 GRAM/250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,157,157,*
1729,RSCH VTX-2337 (GOG-3003),0,0,*
1730,TRANDOLAPRIL 1 MG TABLET,5,5,*
1731,OSELTAMIVIR 75 MG CAPSULE,25,25,*
1732,GASTROGRAFIN PLUS SALINE FOR GASTROGRAFIN CHALLENGE,198.5,198.5,*
1733,CONJUGATED ESTROGENS 0.625 MG/GRAM VAGINAL CREAM,645.5,645.5,*
1734,AMINO ACIDS 4.25 % WITH LYTES AND CALCIUM IN D5W INTRAVENOUS SOLUTION,344.5,344.5,*
1735,CROTALIDAE POLYVAL IMMUNE FAB SOLUTION FOR INJECTION,12090,12090,*
1736,BISMUTH SUBSALICYLATE 262 MG/15 ML ORAL SUSPENSION,0.5,0.5,*
1737,CISATRACURIUM 2 MG/ML INTRAVENOUS SOLUTION,108,108,*
1738,HYDROCORTISONE 1 %-PRAMOXINE 1 % RECTAL FOAM,211,211,*
1739,VANCOMYCIN 1.75 GRAM/500 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,224,224,*
1740,MEROPENEM 1 GRAM INTRAVENOUS SOLUTION,326.5,326.5,*
1741,INSULIN REGULAR IV TREATMENT KIT,3,3,*
1742,INFLIXIMAB 100 MG INTRAVENOUS SOLUTION,4592,4592,*
1743,TRANEXAMIC ACID 1 G IN NS 100 ML (LOADABLE MIXTURE),375,375,*
1744,MORPHINE 2 MG/ML INJECTION SYRINGE,20,20,*
1745,"LIPASE-PROTEASE-AMYLASE 6,000-19,000-30,000 UNIT CAPSULE,DELAYED REL",3,3,*
1746,"POLYMYXIN B SULFATE 10,000 UNIT-TRIMETHOPRIM 1 MG/ML EYE DROPS",28,28,*
1747,DESMOPRESSIN 4 MCG/ML INJECTION SOLUTION,925.5,925.5,*
1748,UMECLIDINIUM 62.5 MCG/ACTUATION BLISTER POWDER FOR INHALATION,96.5,96.5,*
1749,KETAMINE 10 MG/ML INJECTION SOLUTION,7.5,7.5,*
1750,APIXABAN 5 MG TABLET,11.5,11.5,*
1751,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB NS LOADABLE MIXTURE,139,139,*
1752,CONJUGATED ESTROGENS 0.625 MG TABLET,7.5,7.5,*
1753,LOSARTAN 25 MG TABLET,3,3,*
1754,DIGOXIN IMMUNE FAB 40 MG INTRAVENOUS SOLUTION,12003,12003,*
1755,CALCIUM POLYCARBOPHIL 625 MG TABLET,3,3,*
1756,EPTIFIBATIDE 0.75 MG/ML INTRAVENOUS SOLUTION,308.5,308.5,*
1757,VANCOMYCIN 500 MG/100 ML NS LOADABLE MIXTURE,69.5,69.5,*
1758,PRALIDOXIME 1 GRAM SOLUTION FOR INJECTION,810,810,*
1759,NITROGLYCERIN 400 MCG/SPRAY TRANSLINGUAL,285.5,285.5,*
1760,CEFTRIAXONE (ROCEPHIN) 500 MG IN 50 ML NS LOADABLE MIXTURE,68.5,68.5,*
1761,CEFDINIR 125 MG/5 ML ORAL SUSPENSION,18,18,*
1762,OSELTAMIVIR 6 MG/ML ORAL SUSPENSION,211.5,211.5,*
1763,TETRACAINE HCL (PF) 0.5 % EYE DROPS,66,66,*
1764,GLUCAGON (HUMAN RECOMBINANT) 1 MG/ML SOLUTION FOR INJECTION,992,992,*
1765,"LIPASE-PROTEASE-AMYLASE 12,000-38,000-60,000 UNIT CAPSULE,DELAYED REL",5,5,*
1766,"OXYBUTYNIN CHLORIDE ER 5 MG TABLET,EXTENDED RELEASE 24 HR",3.5,3.5,*
1767,BUDESONIDE 0.25 MG/2 ML SUSPENSION FOR NEBULIZATION,96,96,*
1768,LIDOCAINE 2 % MUCOSAL SOLUTION,3,3,*
1769,BISMUTH SUBSALICYLATE 262 MG CHEWABLE TABLET,5,5,*
1770,GELATIN ABSORBABLE 50 TOPICAL SPONGE,186.5,186.5,*
1771,BUDESONIDE 0.5 MG/2 ML SUSPENSION FOR NEBULIZATION,60.5,60.5,*
1772,RALOXIFENE 60 MG TABLET,11,11,*
1773,PROCAINAMIDE 500 MG/ML INJECTION SOLUTION,582.5,582.5,*
1774,IMIPENEM-CILASTATIN 250 MG INTRAVENOUS SOLUTION,68,68,*
1775,NITROGLYCERIN 2 % TRANSDERMAL OINTMENT,4,4,*
1776,GADOBUTROL 10 MMOL/10 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1777,"MORPHINE 30 MG/30 ML PED PCA (>6 MONTHS, >10KG)",140.5,140.5,*
1778,CIPROFLOXACIN 0.3 % EYE OINTMENT,357.5,357.5,*
1779,DORZOLAMIDE 22.3 MG-TIMOLOL 6.8 MG/ML EYE DROPS,152.5,152.5,*
1780,ENOXAPARIN 150 MG/ML SUBCUTANEOUS SYRINGE,204,204,*
1781,MONTELUKAST 10 MG TABLET,3,3,*
1782,MAGNESIUM SULFATE 20 GRAM/500 ML (4 %) IN WATER INTRAVENOUS SOLUTION,53.5,53.5,*
1783,MORPHINE 30 MG/30 ML PCA (COMFORT CARE OPIOID NAIVE),140.5,140.5,*
1784,CLONIDINE 0.3 MG/24 HR WEEKLY TRANSDERMAL PATCH,75,75,*
1785,NURSING MAR MESSAGE,0,0,*
1786,ZOLPIDEM 5 MG TABLET,3,3,*
1787,ZIPRASIDONE 40 MG CAPSULE,5.5,5.5,*
1788,PIPERACILLIN-TAZOBACTAM 2.25 GRAM INTRAVENOUS SOLUTION,61.5,61.5,*
1789,"METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",3,3,*
1790,"ERGOCALCIFEROL (VITAMIN D2) 50,000 UNIT CAPSULE",3,3,*
1791,TL201 MCI - THALLIUM INJECTION,740.5,740.5,*
1792,GELATIN ABSORBABLE 12 MM-7 MM TOPICAL SPONGE,58.5,58.5,*
1793,INSULIN LISPRO PROTAMINE-LISPRO 100 UNIT/ML (50-50) SUBCUTANEOUS SUSP,59.5,59.5,*
1794,NICOTINE (POLACRILEX) 4 MG BUCCAL MINI LOZENGE,5,5,*
1795,AZTREONAM 1 GRAM SOLUTION FOR INJECTION,332.5,332.5,*
1796,AZELASTINE 137 MCG (0.1 %) NASAL SPRAY AEROSOL,28,28,*
1797,PRAMIPEXOLE 0.25 MG TABLET,3,3,*
1798,IPRATROPIUM 20 MCG-ALBUTEROL 100 MCG/ACTUATION MIST FOR INHALATION,506.5,506.5,*
1799,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR",1083,1083,*
1800,VITAMIN B COMPLEX AND VITAMIN C NO.20-FOLIC ACID 1 MG CAPSULE,3,3,*
1801,AZATHIOPRINE 12.5 MG PO TAB,5,5,*
1802,TRIAMCINOLONE ACETONIDE 10 MG/ML SUSPENSION FOR INJECTION,154.5,154.5,*
1803,HOLD METFORMIN (GLUCOPHAGE) MESSAGE - PATIENT HAS RECEIVED CONTRAST,0,0,*
1804,ESTRADIOL 0.01% (0.1 MG/GRAM) VAGINAL CREAM,492,492,*
1805,SCOPOLAMINE 1 MG OVER 3 DAYS TRANSDERMAL PATCH,37,37,*
1806,HYDROCODONE 10 MG-CHLORPHENIRAMINE 8 MG/5 ML ORAL SUSP EXTEND.REL 12HR,21.5,21.5,*
1807,VEDOLIZUMAB 300 MG INTRAVENOUS SOLUTION,14000,14000,*
1808,BENZOCAINE 10 % MUCOSAL GEL,6.5,6.5,*
1809,ELECTROLYTE-R INTRAVENOUS SOLUTION,43.5,43.5,*
1810,IBUTILIDE FUMARATE 0.1 MG/ML INTRAVENOUS SOLUTION,387.5,387.5,*
1811,CELECOXIB 100 MG CAPSULE,10,10,*
1812,TBO-FILGRASTIM 300 MCG/0.5 ML SUBCUTANEOUS SYRINGE,1588,1588,*
1813,LACTOBACILLUS RHAMNOSUS GG 10 BILLION CELL CAPSULE,3,3,*
1814,ONDANSETRON 4 MG DISINTEGRATING TABLET,3,3,*
1815,TOPIRAMATE 100 MG TABLET,3,3,*
1816,"DIVALPROEX 125 MG CAPSULE,DELAYED RELEASE SPRINKLE",3,3,*
1817,THROMBIN(HUMAN)-FIBRINOGEN-APROTININ SYN-CALCIUM 10 ML TOPICAL SYRINGE,3000.5,3000.5,*
1818,RISPERIDONE 1 MG TABLET,3,3,*
1819,AZTREONAM 2 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,660,660,*
1820,ALTEPLASE 2 MG INTRA-CATHETER SOLUTION,978,978,*
1821,NAPHAZOLINE 0.025 %-PHENIRAMINE 0.3 % EYE DROPS,10.5,10.5,*
1822,COLESTIPOL 1 GRAM TABLET,3,3,*
1823,CONJ ESTROGEN-MEDROXYPROGESTERONE 0.625 MG-2.5 MG TABLET,9.5,9.5,*
1824,CHOLECALCIFEROL (VITAMIN D3) 400 UNIT TABLET,3,3,*
1825,BECLOMETHASONE DIPROPIONATE 40 MCG/ACTUATION AEROSOL INHALER,256,256,*
1826,LAMOTRIGINE 100 MG TABLET,3,3,*
1827,RAMIPRIL 5 MG CAPSULE,3,3,*
1828,BRIMONIDINE 0.15 % EYE DROPS,777,777,*
1829,ASPIRIN-ACETAMINOPHEN-CAFFEINE 250 MG-250 MG-65 MG TABLET,3,3,*
1830,PNEUMOCOCCAL 23 POLYVALENT VACCINE 25 MCG/0.5 ML INJECTION SOLUTION,189.5,189.5,*
1831,RISPERIDONE 0.5 MG TABLET,3,3,*
1832,PATIENT HAS A HOME MED(S) STORED IN THE PHARMACY/MED ROOM,0,0,*
1833,REPAGLINIDE 1 MG TABLET,3,3,*
1834,CONJUGATED ESTROGENS 25 MG SOLUTION FOR INJECTION,1556,1556,*
1835,IRON SUCROSE 100 MG IRON/5 ML INTRAVENOUS SOLUTION,347,347,*
1836,CONJUGATED ESTROGENS 0.3 MG TABLET,7.5,7.5,*
1837,CARBOPROST TROMETHAMINE 250 MCG/ML INTRAMUSCULAR SOLUTION,1651,1651,*
1838,PHYTONADIONE (VITAMIN K1) 5 MG TABLET,549,549,*
1839,"TOBRAMYCIN 0.3 %-DEXAMETHASONE 0.1 % EYE DROPS,SUSPENSION",526,526,*
1840,OMALIZUMAB 150 MG SUBCUTANEOUS SOLUTION,4370.5,4370.5,*
1841,"WATER FOR IRRIGATION, STERILE SOLUTION 1000 ML BOTTLE (OR USE ONLY)",42.5,42.5,*
1842,DEXMEDETOMIDINE (PRECEDEX) 4 MCG/ML SYRINGE (ANESTHESIA),18,18,*
1843,ERTAPENEM 1 GRAM SOLUTION FOR INJECTION,815,815,*
1844,PIPERACILLIN-TAZOBACTAM 4.5 G IVPB NS LOADABLE MIXTURE,147.5,147.5,*
1845,SODIUM HYPOCHLORITE 0.25 % SOLUTION,14.5,14.5,*
1846,SODIUM HYPOCHLORITE 0.5 % SOLUTION,14.5,14.5,*
1847,"PAROXETINE ER 12.5 MG TABLET,EXTENDED RELEASE 24 HR",7,7,*
1848,ACTIVATED CHARCOAL 25 GRAM ORAL SUSPENSION,27,27,*
1849,ENOXAPARIN 30 MG/0.3 ML SUBCUTANEOUS SYRINGE,52,52,*
1850,ENOXAPARIN 60 MG/0.6 ML SUBCUTANEOUS SYRINGE,129,129,*
1851,ENOXAPARIN 80 MG/0.8 ML SUBCUTANEOUS SYRINGE,105.5,105.5,*
1852,ENOXAPARIN 100 MG/ML SUBCUTANEOUS SYRINGE,131.5,131.5,*
1853,ENOXAPARIN 40 MG/0.4 ML SUBCUTANEOUS SYRINGE,55.5,55.5,*
1854,"VIT A 1,000 UNIT-C 200 MG-E 60 UNIT-LUTEIN 2 MG AND MINERALS TABLET",3,3,*
1855,OCRELIZUMAB 30 MG/ML INTRAVENOUS SOLUTION,40462.5,40462.5,*
1856,LAMOTRIGINE 5 MG CHEWABLE DISPERSIBLE TABLET,5,5,*
1857,ZIPRASIDONE 20 MG/ML (FINAL CONCENTRATION) INTRAMUSCULAR SOLUTION,421,421,*
1858,DEXTROSE 50 % IN WATER (D50W) INTRAVENOUS SOLUTION,5,5,*
1859,DEXTROSE 10 % IN WATER (D10W) INTRAVENOUS SOLUTION,42.5,42.5,*
1860,LINEZOLID IN 5% DEXTROSE IN WATER 600 MG/300 ML INTRAVENOUS PIGGYBACK,511,511,*
1861,L.E.T(LIDOCAINE/EPI/TETRA) SOLUTION,22,22,*
1862,INSULIN PROTOCOL: ENDOTOOL-DIRECTED HYPOGLYCEMIA MANAGEMENT,0,0,*
1863,SODIUM BICARBONATE 4.2 % (0.5 MEQ/ML) INTRAVENOUS SYRINGE,124.5,124.5,*
1864,SODIUM BICARBONATE 8.4 % (1 MEQ/ML) INTRAVENOUS SYRINGE,64.5,64.5,*
1865,SODIUM CHLORIDE 0.9 % INJECTION SYRINGE,0,0,*
1866,OXYCODONE 10 MG TABLET,8.5,8.5,*
1867,MORPHINE 4 MG/ML INTRAVENOUS SYRINGE,24.5,24.5,*
1868,PHENOBARBITAL SODIUM 130 MG/ML INJECTION SOLUTION,521.5,521.5,*
1869,ABATACEPT (WITH MALTOSE) 250 MG INTRAVENOUS SOLUTION,3712.5,3712.5,*
1870,LORAZEPAM 2 MG/ML INJECTION SYRINGE,48,48,*
1871,ENOXAPARIN 120 MG/0.8 ML SUBCUTANEOUS SYRINGE,161.5,161.5,*
1872,"PENICILLIN G BENZATHINE 1,200,000 UNIT/2 ML INTRAMUSCULAR SYRINGE",900,900,*
1873,"PENICILLIN G BENZATHINE AND PROCAINE 1,200,000 UNIT/2 ML IM SYRINGE",752.5,752.5,*
1874,TUBE FEEDING BOLUS (ADULT),0,0,*
1875,FIDAXOMICIN 200 MG TABLET,312.5,312.5,*
1876,LABETALOL 20 MG/4 ML (5 MG/ML) INTRAVENOUS SYRINGE,83.5,83.5,*
1877,INSULIN NPH ISOPHANE U-100 HUMAN 100 UNIT/ML SUBCUTANEOUS SUSPENSION,16,16,*
1878,ESCITALOPRAM 10 MG TABLET,3,3,*
1879,INSULIN ASPAR PROT-INSULIN ASPART 100 UNIT/ML (70-30) SUBCUTANEOUS PEN,32.5,32.5,*
1880,METAXALONE 800 MG TABLET,9,9,*
1881,EZETIMIBE 10 MG TABLET,11.5,11.5,*
1882,DUTASTERIDE 0.5 MG CAPSULE,10.5,10.5,*
1883,BENZOCAINE-MENTHOL 20 %-0.5 % TOPICAL AEROSOL,308,308,*
1884,BENZOCAINE 20 % MUCOSAL AEROSOL SPRAY,51,51,*
1885,ARIPIPRAZOLE 10 MG TABLET,31,31,*
1886,ARIPIPRAZOLE 15 MG TABLET,56.5,56.5,*
1887,HYDROMORPHONE IN NS 25 MG/25 ML IJ PCA (OPIOID TOLERANT),124,124,*
1888,"QUETIAPINE ER 150 MG TABLET,EXTENDED RELEASE 24 HR",27.5,27.5,*
1889,METHYLPREDNISOLONE SOD SUCC (PF) 125 MG/2 ML SOLUTION FOR INJECTION,91.5,91.5,*
1890,"METHYLPREDNISOLONE SOD SUCC (PF) 1,000 MG/8 ML INTRAVENOUS SOLUTION",213,213,*
1891,SODIUM THIOSULFATE 12.5 GRAM/50 ML (250 MG/ML) INTRAVENOUS SOLUTION,622,622,*
1892,INSULIN ASPART U-100  100 UNIT/ML SUBCUTANEOUS PEN,32.5,32.5,*
1893,FILGRASTIM 480 MCG/1.6 ML INJECTION SOLUTION,3134.5,3134.5,*
1894,PROCAINAMIDE 100 MG/ML INJECTION SOLUTION,45.5,45.5,*
1895,RISPERIDONE 0.5 MG DISINTEGRATING TABLET,3,3,*
1896,MOXIFLOXACIN 0.5 % EYE DROPS,92.5,92.5,*
1897,MIDODRINE 2.5 MG TABLET,3,3,*
1898,MIDODRINE 5 MG TABLET,3,3,*
1899,ARIPIPRAZOLE 2 MG TABLET,55,55,*
1900,"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 INJECTION SOLUTION",31.5,31.5,*
1901,BUPIVACAINE (PF) 0.25 % (2.5 MG/ML) INJECTION SOLUTION,18,18,*
1902,BUPIVACAINE (PF) 0.5 % (5 MG/ML) INJECTION SOLUTION,18.5,18.5,*
1903,TOCILIZUMAB 80 MG/4 ML (20 MG/ML) INTRAVENOUS SOLUTION,1553,1553,*
1904,NITROPRUSSIDE 50 MG/100 ML (0.5 MG/ML) IN 0.9% SODIUM CHLORIDE IV SOLN,807.5,807.5,*
1905,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,4,4,*
1906,PHENYLEPHRINE 0.25 % NASAL SPRAY,8,8,*
1907,BACITRACIN 500 UNIT/GRAM TOPICAL PACKET,5,5,*
1908,"NEOMYCIN-BACITRACN ZN-POLYMYXN 3.5 MG-400 UNIT-5,000 UNIT TOP OINT PKT",5,5,*
1909,ONABOTULINUMTOXINA 100 UNIT SOLUTION FOR INJECTION,2790,2790,*
1910,DIPHENHYDRAMINE-ZINC ACETATE 2 %-0.1 % TOPICAL CREAM,3,3,*
1911,POTASSIUM CHLORIDE 2 MEQ/ML INTRAVENOUS SOLUTION,11.5,11.5,*
1912,FERROUS FUM-B12-C-STOMACH CONC 200 MG (66 MG)-10 MCG-250 MG CAPSULE,3,3,*
1913,CHOLESTYRAMINE-ASPARTAME 4 GRAM ORAL POWDER FOR SUSP IN A PACKET,3,3,*
1914,PH TEST 15 FEET,438,438,*
1915,ROSUVASTATIN 5 MG TABLET,14,14,*
1916,AMINOPHYLLINE 500 MG/20 ML INTRAVENOUS SOLUTION,171,171,*
1917,"BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",3,3,*
1918,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,6,6,*
1919,"MULTIVITAMIN,TX-IRON-MINERALS 27 MG-0.33 MG TABLET",3,3,*
1920,EMOLLIENT COMBINATION NO.108 LOTION,3,3,*
1921,FAT EMULSION 20 % IV BOLUS FROM BAG,0,0,*
1922,MEMANTINE 5 MG TABLET,10.5,10.5,*
1923,OLANZAPINE 10 MG INTRAMUSCULAR SOLUTION,336,336,*
1924,PATIENT HAS A HOME MED(S) FOR USE IN THE HOSPITAL,0,0,*
1925,ACETYLCYSTEINE 200 MG/ML (20 %) INTRAVENOUS SOLUTION,933.5,933.5,*
1926,PHENYLEPHRINE 0.25 %-MINERAL OIL 14 %-PETROLATM 74.9 % RECTAL OINTMENT,12,12,*
1927,RACEPINEPHRINE 2.25 % SOLUTION FOR NEBULIZATION,17.5,17.5,*
1928,ALBUTEROL SULFATE CONCENTRATE 2.5 MG/0.5 ML SOLUTION FOR NEBULIZATION,5,5,*
1929,RIFAXIMIN 200 MG TABLET,28,28,*
1930,CALCIUM ACETATE 667 MG TABLET,3,3,*
1931,"DULOXETINE 20 MG CAPSULE,DELAYED RELEASE",3,3,*
1932,"DULOXETINE 30 MG CAPSULE,DELAYED RELEASE",4,4,*
1933,NALOXONE 0.4 MG/10 ML (PEDS ONLY) FOR NON-RESP ARREST OPIOID REVERSAL,1200.5,1200.5,*
1934,CANDIDA ALBICANS SKIN TEST FDA STANDARD INTRADERMAL,25,25,*
1935,"MVI,ADULT NO.4 WITH VIT K 3300 UNIT-150 MCG/10 ML INTRAVENOUS SOLUTION",52.5,52.5,*
1936,BUPIVACAINE (PF) 0.125 % IN 0.9% SOD. CHLORIDE EPIDURAL PUMP RESERVOIR,144.5,144.5,*
1937,NORFLURANE-PENTAFLUOROPROPANE TOPICAL SPRAY,313.5,313.5,*
1938,FENTANYL-ROPIVACAINE-NACL (PF) 2 MCG/ML-0.125 % EPIDURAL SOLUTION,579.5,579.5,*
1939,OXYTOCIN 20 UNIT/1000 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,99,99,*
1940,GADOBUTROL 15 MMOL/15 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1941,LACOSAMIDE 200 MG TABLET,171.5,171.5,*
1942,SODIUM CHLORIDE 3 % FOR NEBULIZATION,5,5,*
1943,PHENOL 89 % TOPICAL SWAB,77,77,*
1944,EXENATIDE 5 MCG/DOSE (250 MCG/ML)1.2 ML SUBCUTANEOUS PEN INJECTOR,946,946,*
1945,IPRATROPIUM BROMIDE 17 MCG/ACTUATION HFA AEROSOL INHALER,585.5,585.5,*
1946,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,167.5,167.5,*
1947,BUPRENORPHINE HCL 0.3 MG/ML INJECTION SOLUTION,127,127,*
1948,SILDENAFIL (ANTIHYPERTENSIVE) 20 MG TABLET,3,3,*
1949,PREGABALIN 25 MG CAPSULE,74.5,74.5,*
1950,PREGABALIN 75 MG CAPSULE,88.5,88.5,*
1951,GADOBUTROL 7.5 MMOL/7.5 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
1952,MEGESTROL 10 MG PO TAB,3,3,*
1953,MEPERIDINE (PF) 25 MG/ML INJECTION SYRINGE,99,99,*
1954,CLINDAMYCIN 600 MG IN D5W LOADABLE MIXTURE,60,60,*
1955,MEPERIDINE (PF) 100 MG/ML INJECTION SYRINGE,95,95,*
1956,PANCURONIUM 1 MG/ML INTRAVENOUS SOLUTION,63.5,63.5,*
1957,PEGLOTICASE 8 MG/ML INTRAVENOUS SOLUTION,51057.5,51057.5,*
1958,AMPICILLIN-SULBACTAM 3 GRAM INTRAVENOUS SOLUTION,83,83,*
1959,SODIUM CHLORIDE 0.9 % INTRAVENOUS PIGGYBACK,21,21,*
1960,DEXTROSE 5 % IN WATER (D5W) INTRAVENOUS PIGGYBACK,24,24,*
1961,"HEPARIN, PORCINE (PF) 100 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
1962,"RANOLAZINE ER 500 MG TABLET,EXTENDED RELEASE,12 HR",9,9,*
1963,LUBIPROSTONE 24 MCG CAPSULE,10,10,*
1964,WHITE PETROLATUM-MINERAL OIL 83 %-15 % EYE OINTMENT,29.5,29.5,*
1965,INSULIN DETEMIR (U-100) 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,58.5,58.5,*
1966,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,15,15,*
1967,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,25,25,*
1968,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,54.5,54.5,*
1969,LIDOCAINE (PF) 20 MG/ML (2 %) INTRAVENOUS SOLUTION,20.5,20.5,*
1970,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,73.5,73.5,*
1971,VARENICLINE 0.5 MG TABLET,9.5,9.5,*
1972,NICOTINE (POLACRILEX) 2 MG BUCCAL MINI LOZENGE,5,5,*
1973,MENTHOL 0.44 %-ZINC OXIDE 20.6 % TOPICAL OINTMENT,7.5,7.5,*
1974,FENOFIBRATE NANOCRYSTALLIZED 48 MG TABLET,3,3,*
1975,FENOFIBRATE NANOCRYSTALLIZED 145 MG TABLET,4.5,4.5,*
