"Dept Num","Dept Desc","Charge Code","Description","Rev Code","CPT","Description","Price"
"015"," LABORATORY",1500095,"POTASSIUM",301,"84132","ASSAY OF SERUM POTASSIUM",45.61
"015"," LABORATORY",1500097,"PROTEIN TOTAL SERUM",301,"84155","ASSAY OF PROTEIN SERUM",40.84
"015"," LABORATORY",1500098,"PROTEIN ELECTROPHORESIS SERUM 001487",300,,,0
"015"," LABORATORY",1500099,"PROTHROMBIN TIME",305,"85610","PROTHROMBIN TIME",37.41
"015"," LABORATORY",1500110,"VARICELLA ZOSTER IgM 096776",302,"86787","VARICELLA-ZOSTER ANTIBODY",82.59
"015"," LABORATORY",15000010,"PAP WITH HR HPV, RFX 16/18 197146",300,,,0
"015"," LABORATORY",15000011,".15000010 CYTOPATH CERVICAL/VAGINAL SCRN",310,"88175","CYTOPATH C/V AUTO FLUID REDO",172.21
"015"," LABORATORY",15000012,"PAP W/CT, NG, HR HPV 192153",300,,,0
"015"," LABORATORY",15000013,"PAP W/RFX HPV ALL PATH 192630",300,"88142","CYTOPATH C/V THIN LAYER",131.45
"015"," LABORATORY",15000014,"PAP W/RFX HPV ASCU 192047",300,"88142","CYTOPATH C/V THIN LAYER",131.45
"015"," LABORATORY",15000015,"HPV NAA REFLEX TEST 507301",302,"87624","HPV HIGH-RISK TYPES",177.79
"015"," LABORATORY",15000017,"PAP AGE-BASED 193025 HPV IF 30-65 YRS",310,,,0
"015"," LABORATORY",15000019,"ANEMIA PROFILE A 030577",301,,,0
"015"," LABORATORY",15000100,"PREGNANCY URINE QUAL",307,"81025","URINE PREGNANCY TEST",66.5
"015"," LABORATORY",15000101,"PREGNANCY SERUM QUAL",300,"84703","CHORIONIC GONADOTROPIN ASSAY",114.3
"015"," LABORATORY",15000103,"PARTIAL THROMBOPLASTIN TIME",305,"85730","THROMBOPLASTIN TIME PARTIAL",45.43
"015"," LABORATORY",15000106,"RETICULOCYTE COUNT AUTOMATED",305,"85045","AUTOMATED RETICULOCYTE COUNT",24.22
"015"," LABORATORY",15000107,"RHEUMATOID (RA) FACTOR 006502",302,"86431","RHEUMATOID FACTOR QUANT",36.06
"015"," LABORATORY",15000110,"RUBELLA-IMMUNE STATUS 006197 (IgG)",302,"86762","RUBELLA ANTIBODY",93.06
"015"," LABORATORY",15000111,"SED RATE, AUTOMATED",305,"85652","RBC SED RATE AUTOMATED",26.84
"015"," LABORATORY",15000113,"AST/SGOT ASPARTATE AMINOTRANSFERASE",301,"84450","TRANSFERASE (AST) (SGOT)",49.42
"015"," LABORATORY",15000114,"ALT/SGPT (ALANINE AMINOTRANSFERASE)",301,"84460","ALANINE AMINO (ALT) (SGPT)",50.54
"015"," LABORATORY",15000115,"SODIUM SERUM",301,"84295","ASSAY OF SERUM SODIUM",53.5
"015"," LABORATORY",15000116,"BARTONELLA AB(CAT SCRATCH)PROFILE 163162",300,"86611","BARTONELLA ANTIBODY",518.5
"015"," LABORATORY",15000119,"THYROID PROFILE (TSH,TU,T4)",300,,,0
"015"," LABORATORY",15000120,"TSH",300,"84443","ASSAY THYROID STIM HORMONE",127.14
"015"," LABORATORY",15000121,"URIC ACID",301,"84550","ASSAY OF BLOOD/URIC ACID",39.5
"015"," LABORATORY",15000122,"ABO TYPE",300,"86900","BLOOD TYPING SEROLOGIC ABO",29.6
"015"," LABORATORY",15000124,"URINALYSIS W/REFLEX CULTURE",300,"81003","URINALYSIS AUTO W/O SCOPE",33
"015"," LABORATORY",15000127,"VITAMIN B12 001503",301,"82607","VITAMIN B-12",99.64
"015"," LABORATORY",15000129,"D DIMER QUANTITATIVE",305,"85379","FIBRIN DEGRADATION QUANT",84.23
"015"," LABORATORY",15000130,"THERAPEUTIC PHLEBOTOMY",940,"99195","PHLEBOTOMY",150
"015"," LABORATORY",15000131,".BB BLOOD PRODUCT ADMIN/TRANSFUSION",391,"36430","BLOOD TRANSFUSION SERVICE",1560.98
"015"," LABORATORY",15000132,"HEAVY METALS URINE 007492",301,,,0
"015"," LABORATORY",15000134,"HIV ABS IMMUNOASSAY 083935",302,"87389","HIV-1 AG W/HIV-1 & HIV-2 AB",142.89
"015"," LABORATORY",15000136,".STAPH AUREUS LATEX",300,"87147","CULTURE TYPE IMMUNOLOGIC",53.5
"015"," LABORATORY",15000141,"VARICELLA ZOSTER IgG 096206",302,"86787","VARICELLA-ZOSTER ANTIBODY",82.59
"015"," LABORATORY",15000144,"CARBAMAZEPINE (TEGRETOL) SERUM 007419",301,"80156","ASSAY CARBAMAZEPINE TOTAL",119.21
"015"," LABORATORY",15000150,"T3 ICMA 002188 (TRI-IODOTHYRONINE)",301,"84480","ASSAY TRIIODOTHYRONINE (T3)",90.73
"015"," LABORATORY",15000151,"T4 THYROXINE",301,"84436","ASSAY OF TOTAL THYROXINE",89.47
"015"," LABORATORY",15000153,"SODIUM URINE RANDOM 013326",301,"84300","ASSAY OF URINE SODIUM",31.41
"015"," LABORATORY",15000154,"CREATININE, RANDOM URINE",301,"82570","ASSAY OF URINE CREATININE",38.9
"015"," LABORATORY",15000156,"T3 UPTAKE",301,"84479","ASSAY OF THYROID (T3 OR T4)",64.23
"015"," LABORATORY",15000157,"PROTEIN BODY FLUID",301,"84157","ASSAY OF PROTEIN OTHER",102.55
"015"," LABORATORY",15000159,"H PYLORI IgG ANTIBODY 162289",302,"86677","HELICOBACTER PYLORI ANTIBODY",93.06
"015"," LABORATORY",15000160,"LH (LUTEINIZING HORMONE)004283",301,"83002","ASSAY OF GONADOTROPIN (LH)",118.65
"015"," LABORATORY",15000162,"FOLIC ACID (FOLATES) SERUM 002014",301,"82746","ASSAY OF FOLIC ACID SERUM",91.82
"015"," LABORATORY",15000164,"CLOSTRIDIUM DIFFICILE SCREEN",306,"87324","CLOSTRIDIUM AG IA",119
"015"," LABORATORY",15000165,"PROTEIN 24HR URINE 003277",301,"84156","ASSAY OF PROTEIN URINE",40.84
"015"," LABORATORY",15000166,"VANCOMYCIN PEAK (2HRS POST)",301,"80202","ASSAY OF VANCOMYCIN",129.43
"015"," LABORATORY",15000167,"ANA ANTINUCLEAR ANTIBODIES REFLEX 164962",300,"86038","ANTINUCLEAR ANTIBODIES",77.94
"015"," LABORATORY",15000168,"ACETYCHOLINE RECEPTOR ANTIBODIES 085926",301,"83519","RIA NONANTIBODY",363.5
"015"," LABORATORY",15000170,"CRYSTAL EXAM, FLUID 005355",309,"89060","EXAM SYNOVIAL FLUID CRYSTALS",15.12
"015"," LABORATORY",15000172,"WBC STOOL 008656 (WHITE BLOOD CELLS)",300,"89055","LEUKOCYTE ASSESSMENT FECAL",43.03
"015"," LABORATORY",15000175,"TOBRAMYCIN TROUGH SERUM 007155",300,"80200","ASSAY OF TOBRAMYCIN",158.5
"015"," LABORATORY",15000177,"LITHIUM #7708",301,"80178","ASSAY OF LITHIUM",55.17
"015"," LABORATORY",15000180,".SUSCEPTIBILITY TESTING",306,"87186","MICROBE SUSCEPTIBLE MIC",85.83
"015"," LABORATORY",15000184,".15184001 ANA TITER",300,"86038","ANTINUCLEAR ANTIBODIES",77.94
"015"," LABORATORY",15000186,"TESTOSTERONE FREE 144980 (DIRECT)",301,"84402","ASSAY OF FREE TESTOSTERONE",164.02
"015"," LABORATORY",15000188,"CULTURE ANAEROBIC 008904",300,"87075","CULTR BACTERIA EXCEPT BLOOD",60.49
"015"," LABORATORY",15000189,".ORGANISM ID, OTHER",306,"87077","CULTURE AEROBIC IDENTIFY",64.99
"015"," LABORATORY",15000190,"TRANSFERRIN 004937",301,"84466","ASSAY OF TRANSFERRIN",82.59
"015"," LABORATORY",15000191,"INFLUENZA A&B DIRECT 186064",300,"87804","INFLUENZA ASSAY W/OPTIC",180.5
"015"," LABORATORY",15000194,".STREP PNEUMO LATEX",306,"87147","CULTURE TYPE IMMUNOLOGIC",87.98
"015"," LABORATORY",15000197,"STREP SCREEN RAPID STREP",306,"87880","STREP A ASSAY W/OPTIC",119
"015"," LABORATORY",15000198,"CHOLESTEROL",301,"82465","ASSAY BLD/SERUM CHOLESTEROL",41.51
"015"," LABORATORY",15000199,"HEMOGLOBIN A1C",300,"83036","GLYCOSYLATED HEMOGLOBIN TEST",68.58
"015"," LABORATORY",15000200,".BB RH TYPING",300,"86901","BLOOD TYPING SEROLOGIC RH(D)",102.53
"015"," LABORATORY",15000202,"IMIPRAMINE 007468",301,"80335","ANTIDEPRESSANT TRICYCLIC 1/2",164.36
"015"," LABORATORY",15000204,"CALCIUM IONIZED 004804",301,"82330","ASSAY OF CALCIUM",88.41
"015"," LABORATORY",15000207,"BK VIRUS SERUM 138962",300,"87799","DETECT AGENT NOS DNA QUANT",584.96
"015"," LABORATORY",15000208,"MYASTHENIA GRAVIS COMPLETE PROF 086005",300,,,
"015"," LABORATORY",15000210,"HEPATITIS B SURF AG #6510",306,"87340","HEPATITIS B SURFACE AG IA",66.31
"015"," LABORATORY",15000211,"PROTEIN:CREATININE RATIO URINE 003129",300,,,0
"015"," LABORATORY",15000212,"EPSTEIN BARR QUANT PCR 138230",300,"87799","DETECT AGENT NOS DNA QUANT",683
"015"," LABORATORY",15000213,"HEMOGLOBIN SOLUBILITY 005223",305,"85660","RBC SICKLE CELL TEST",36.06
"015"," LABORATORY",15000215,"TRIGLYCERIDE",301,"84478","ASSAY OF TRIGLYCERIDES",61.81
"015"," LABORATORY",15000216,"CULTURE FLUID",306,"87070","CULTURE OTHR SPECIMN AEROBIC",82.25
"015"," LABORATORY",15000219,"ALLERGEN PROFILE FOOD X12 602989",300,"86003","ALLERGEN SPECIFIC IGE",404.76
"015"," LABORATORY",15000223,"LIPASE",301,"83690","ASSAY OF LIPASE",68.37
"015"," LABORATORY",15000224,"ALLERGEN PROFILE SHELLFISH X6 6062695",300,"86003","ALLERGEN SPECIFIC IGE",202.38
"015"," LABORATORY",15000227,"ALLERGEN PROFILE, REGIONAL ZONE 3 676536",300,"86003","ALLERGEN SPECIFIC IGE",703.99
"015"," LABORATORY",15000228,"CA 27.29: CANCER ANTIGEN 27.29 140293",300,"86300","IMMUNOASSAY TUMOR CA 15-3",133.77
"015"," LABORATORY",15000232,"MAGNESIUM URINE 003400",301,"83735","ASSAY OF MAGNESIUM",63.98
"015"," LABORATORY",15000233,"PROLACTIN 004465",301,"84146","ASSAY OF PROLACTIN",140.79
"015"," LABORATORY",15000235,"FSH (FOLLICLE STIMULATING HORMONE)004309",301,"83001","ASSAY OF GONADOTROPIN (FSH)",119.81
"015"," LABORATORY",15000238,"PROCALCITONIN 164750",300,"84145","PROCALCITONIN (PCT)",270
"015"," LABORATORY",15000241,"ANTIHISTONE ANTIBODIES 012518",300,"86235","NUCLEAR ANTIGEN ANTIBODY",115.16
"015"," LABORATORY",15000242,"ACETAMINOPHEN",301,"80329","ANALGESICS NON-OPIOID 1 OR 2",200.83
"015"," LABORATORY",15000246,"SJOGREN'S ANTIBODIES(SSA,SSB)012708",300,"86235","NUCLEAR ANTIGEN ANTIBODY",230.32
"015"," LABORATORY",15000248,"HEPATITIS PROFILE VIII 255505",300,,,0
"015"," LABORATORY",15000251,"LEGIONELLA ANTIBODIES SERUM 164616",300,"86713","LEGIONELLA ANTIBODY",98.88
"015"," LABORATORY",15000252,"HEPATITIS C QUANTITATIVE PCR 550080",300,"87522","HEPATITIS C REVRS TRNSCRPJ",492.5
"015"," LABORATORY",15000256,"MICROALBUMIN,URINE",301,"82043","MICROALBUMIN QUANTITATIVE",61.71
"015"," LABORATORY",15000258,"CK ISOENZYMES 002154 CREATINE KINASE ISO",301,"82552","ASSAY OF CPK IN BLOOD",276
"015"," LABORATORY",15000261,"FRUCTOSAMINE 100800",301,"82985","ASSAY OF GLYCATED PROTEIN",141.12
"015"," LABORATORY",15000269,"CMV QUANT DNA PCR 139149",300,"87497","CYTOMEG DNA QUANT",586.57
"015"," LABORATORY",15000271,"LACTOFERRIN FECAL 123016",300,"83631","LACTOFERRIN FECAL (QUANT)",140
"015"," LABORATORY",15000272,"APOLIPOPROTEIN A-1 016873",301,"82172","ASSAY OF APOLIPOPROTEIN",147.98
"015"," LABORATORY",15000273,"ERYTHROPOIETIN 140277",301,"82668","ASSAY OF ERYTHROPOIETIN",179.55
"015"," LABORATORY",15000274,"CHLAMYDIA/GONOCOCCUS NAA 183194",300,,,0
"015"," LABORATORY",15000279,"KETONES, SERUM (ACETONE)",301,"82009","TEST FOR ACETONE/KETONES",43.12
"015"," LABORATORY",15000285,"ANA COMPREHENSIVE PANEL 165092",300,,,0
"015"," LABORATORY",15000290,"EPSTEIN BARR, CHRONIC, ACTIVE 010280",302,,,0
"015"," LABORATORY",15000291,"PSA TOTAL (NOT SCREENING)",301,"84153","ASSAY OF PSA TOTAL",142.88
"015"," LABORATORY",15000295,"PSA TOTAL  (LABCORP)",301,"84153","ASSAY OF PSA TOTAL",118.65
"015"," LABORATORY",15000296,"CA 125: CANCER ANTIGEN 125 002303",300,"86304","IMMUNOASSAY TUMOR CA 125",133.77
"015"," LABORATORY",15000298,"ANTIPHOSPHLIPID SYNDROME 117078",300,,,0
"015"," LABORATORY",15000301,"HEPATITIS B SURFACE AB 006395",300,"86706","HEP B SURFACE ANTIBODY",50.02
"015"," LABORATORY",15000302,"COMPREHENSIVE METABOLIC PROFILE",301,"80053","COMPREHEN METABOLIC PANEL",79.29
"015"," LABORATORY",15000303,"HEPATIC PANEL",301,"80076","HEPATIC FUNCTION PANEL",81.03
"015"," LABORATORY",15000304,"BASIC METABOLIC",300,"80048","METABOLIC PANEL TOTAL CA",64.25
"015"," LABORATORY",15000305,"T3 FREE 010389 (TRI-IODOTHYRONINE,FREE)",301,"84481","FREE ASSAY (FT-3)",177.11
"015"," LABORATORY",15000310,"LAMICTAL(LAMOTRIGINE) 716944",301,"80175","DRUG SCREEN QUAN LAMOTRIGINE",67.33
"015"," LABORATORY",15000312,"TESTOSTERONE TOTAL&FREE 140103",301,,,0
"015"," LABORATORY",15000314,"THYROID ANTIBODIES 006684",301,,,0
"015"," LABORATORY",15000318,"OSMOLALITY, SERUM 002071",301,"83930","ASSAY OF BLOOD OSMOLALITY",43.04
"015"," LABORATORY",15000326,"BILIRUBIN TOTAL & DIRECT",301,,,0
"015"," LABORATORY",15000327,"HEPATITIS C ANTIBODY 140659",302,"86803","HEPATITIS C AB TEST",91.9
"015"," LABORATORY",15000328,"HIV-1 VIRAL LOAD (RNA,QUANT)550430",306,"87536","HIV-1 QUANT&REVRSE TRNSCRPJ",547.61
"015"," LABORATORY",15000330,"EPSTEIN BARR VIRUS EA 096248",300,"86663","EPSTEIN-BARR ANTIBODY",97.14
"015"," LABORATORY",15000332,"PARATHYROID HORMONE INTACT 015610",301,"83970","ASSAY OF PARATHORMONE",332.37
"015"," LABORATORY",15000333,"PRIMIDONE (MYSOLINE) SERUM 007856",301,,,0
"015"," LABORATORY",15000336,"OSMOLALITY, URINE 003442",301,"83935","ASSAY OF URINE OSMOLALITY",44.2
"015"," LABORATORY",15000337,"PSA FREE:TOTAL RATIO REFLEX 480772",301,"84153","ASSAY OF PSA TOTAL",182.5
"015"," LABORATORY",15000339,"PARVOVIRUS B19 IGG 163303",302,"86747","PARVOVIRUS ANTIBODY",184.8
"015"," LABORATORY",15000340,"LIPOPROTEIN QUANTITATION",300,"83704","LIPOPROTEIN BLD QUAN PART",204.73
"015"," LABORATORY",15000342,".CHLAMYDIA NAA",300,"87491","CHYLMD TRACH DNA AMP PROBE",269.31
"015"," LABORATORY",15000345,"VITAMIN D 1,25 DIHYD 81091 CALCITRIOL",301,"82652","VIT D 1 25-DIHYDROXY",445.5
"015"," LABORATORY",15000346,"TOPAMAX (TOPIRAMATE) LEVEL 716285",301,"80201","ASSAY OF TOPIRAMATE",200
"015"," LABORATORY",15000350,"MYOGLOBIN, SERUM 010405",301,"83874","ASSAY OF MYOGLOBIN",82.59
"015"," LABORATORY",15000351,"TROPONIN I",301,"84484","ASSAY OF TROPONIN QUANT",73.82
"015"," LABORATORY",15000352,"ROCKY MT SPOTTED FEVER IGM 016667",302,"86757","RICKETTSIA ANTIBODY",184.8
"015"," LABORATORY",15000354,"TACROLIMUS (PROGRAF) 700248",300,"80197","ASSAY OF TACROLIMUS",88.41
"015"," LABORATORY",15000359,"HEPATITIS PROFILE I (DIAGNOSTIC)058560",300,,,0
"015"," LABORATORY",15000360,"HERPES SIMPLEX CULTURE & TYPING 008250",306,"87255","GENET VIRUS ISOLATE HSV",220.13
"015"," LABORATORY",15000363,"LEGIONELLA URINE ANTIGEN 182246",300,"87449","AG DETECT NOS IA MULT",76.77
"015"," LABORATORY",15000364,"FECAL FAT QUALITATIVE 001677",301,"82705","FATS/LIPIDS FECES QUAL",101.41
"015"," LABORATORY",15000367,"IRON AND TIBC SERUM 001321",301,,,0
"015"," LABORATORY",15000368,".15000833 GIARDIA LAMBLIA,DIRECT AG EIA",300,"87329","GIARDIA AG IA",80.26
"015"," LABORATORY",15000370,"MRSA SCREEN (NARES)",306,"87081","CULTURE SCREEN ONLY",65.83
"015"," LABORATORY",15000373,"RUBEOLA ANTIBODIES IGG 096560",300,"86765","RUBEOLA ANTIBODY",82.59
"015"," LABORATORY",15000374,"ANEMIA PROFILE B 042077",301,,,5.54235294117647
"015"," LABORATORY",15000375,"TESTOSTERONE 004226",301,"84403","ASSAY OF TOTAL TESTOSTERONE",274.74
"015"," LABORATORY",15000377,"SUSCEPTIBILITY AEROBIC 008680",300,"87186","MICROBE SUSCEPTIBLE MIC",55.84
"015"," LABORATORY",15000378,"ANTIMITOCHONDRAL ANTIBODY 006650",301,"83516","IMMUNOASSAY NONANTIBODY",74.45
"015"," LABORATORY",15000379,"IMMUNOGLOBULIN G 1776",301,"82784","ASSAY IGA/IGD/IGG/IGM EACH",59.33
"015"," LABORATORY",15000380,"FREE KAPPA AND LAMBDA CHAINS 121137",301,"83883","ASSAY NEPHELOMETRY NOT SPEC",440
"015"," LABORATORY",15000382,"T4 THYROXINE, FREE 001974",301,"84439","ASSAY OF FREE THYROXINE",76.57
"015"," LABORATORY",15000386,"ESTRADIOL 004515",301,"82670","ASSAY OF ESTRADIOL",179.14
"015"," LABORATORY",15000388,"PSA FREE:TOTAL RATIO 480947",301,,,0
"015"," LABORATORY",15000392,"H PYLORI IgM ANTIBODY 163204",302,"86677","HELICOBACTER PYLORI ANTIBODY",93.06
"015"," LABORATORY",15000394,"CYTOMEGALOVIRUS(CMV)ANTIBODIES IGG 6494",309,"86644","CMV ANTIBODY",93.06
"015"," LABORATORY",15000395,"EPSTEIN BARR EARLY ANTIGEN PROF 160739",302,"86663","EPSTEIN-BARR ANTIBODY",169.84
"015"," LABORATORY",15000396,"HEPATITIS PANEL, ACUTE 322744",301,"80074","ACUTE HEPATITIS PANEL",445.92
"015"," LABORATORY",15000397,"HERPES SIMPLEX VIRUS I/II DNA/PCR 138651",300,"87529","HSV DNA AMP PROBE",423.42
"015"," LABORATORY",15000399,"IRON SERUM 001339",300,"83540","ASSAY OF IRON",40.27
"015"," LABORATORY",15000400,"HEPATITIS A IGM ANTIBODY 006734",302,"86709","HEPATITIS A IGM ANTIBODY",72.12
"015"," LABORATORY",15000401,"ADRENOCORTICOTROPIC HORMONE ACTH 004440",301,"82024","ASSAY OF ACTH",248.94
"015"," LABORATORY",15000414,"EOSINOPHIL URINE 115055",306,"87205","SMEAR GRAM STAIN",42
"015"," LABORATORY",15000416,"EHRLICHIOSIS (HME)IgG,IgM,IFA 164680",302,,,0
"015"," LABORATORY",15000418,"RESPIRATORY SYNCYTIAL VIRUS",300,"87807","RSV ASSAY W/OPTIC",134.5
"015"," LABORATORY",15000419,"RAPID FLU AB",306,"87804","INFLUENZA ASSAY W/OPTIC",119
"015"," LABORATORY",15000420,"LYME DISEASE TOTAL & IGM W/RFLX 258004",300,"86618","LYME DISEASE ANTIBODY",413.6
"015"," LABORATORY",15000421,"GASTROCCULT",301,"82271","OCCULT BLOOD OTHER SOURCES",31.08
"015"," LABORATORY",15000422,"ROTAVIRUS STOOL IMMUNOASSAY 006866",306,"87425","ROTAVIRUS AG IA",188.05
"015"," LABORATORY",15000435,"MEASLES MUMPS RUBELLA IMMUNITY 058495",302,,,0
"015"," LABORATORY",15000436,"CELIAC DISEASE ANTIBODY PROFILE 165142",301,,,0
"015"," LABORATORY",15000437,"TISSUE TRANSGLUTAMINASE (tTG) IgA 164640",301,"83516","IMMUNOASSAY NONANTIBODY",74.45
"015"," LABORATORY",15000439,"HTLV-I/HTLV-II 162420",306,"87798","DETECT AGENT NOS DNA AMP",300
"015"," LABORATORY",15000441,"CYCLOSPORINE, BLOOD 706556",301,"80158","DRUG ASSAY CYCLOSPORINE",244.71
"015"," LABORATORY",15000442,"CYTOLOGY SMEAR MISC 009126",311,"88161","CYTOPATH SMEAR OTHER SOURCE",138
"015"," LABORATORY",15000443,"PROGESTERONE SERUM TEST 004317",301,"84144","ASSAY OF PROGESTERONE",160.37
"015"," LABORATORY",15000448,"COMPLEMENT C3 SERUM TEST 006452",300,"86160","COMPLEMENT ANTIGEN",76.77
"015"," LABORATORY",15000449,"COMPLEMENT C4 SERUM TEST 001834",300,"86160","COMPLEMENT ANTIGEN",76.77
"015"," LABORATORY",15000450,"ANTI dsDNA (DOUBLE STRANDED) AB 096339",300,"86225","DNA ANTIBODY NATIVE",88.41
"015"," LABORATORY",15000452,"SALICYLATE SERUM TEST 007849",301,"80299","QUANTITATIVE ASSAY DRUG",114.7
"015"," LABORATORY",15000455,"GABAPENTIN (NEURONTIN) SERUM 716811",301,"82542","COL CHROMOTOGRAPHY QUAL/QUAN",208.5
"015"," LABORATORY",15000456,"CHLAMYDIA GC TRICHOMONAS NAA 183160",300,,,0
"015"," LABORATORY",15000458,"H PYLORI STOOL ANTIGEN 180764",300,"87338","HPYLORI STOOL IA",247.77
"015"," LABORATORY",15000460,"C-PEPTIDE TEST 010108",301,"84681","ASSAY OF C-PEPTIDE",133.77
"015"," LABORATORY",15000462,"ANTITHYROGLOBULIN ANTIBODY TEST 006685",302,,,0
"015"," LABORATORY",15000463,"THYROID PEROXIDASE TPO ANTIBODIES 006676",302,"86376","MICROSOMAL ANTIBODY EACH",93.06
"015"," LABORATORY",15000464,"INSULIN LIKE GROWTH FACTOR IGF1 010363",301,"84305","ASSAY OF SOMATOMEDIN",333.5
"015"," LABORATORY",15000465,"ALKALINE PHOSPHATASE ISOENZYMES 001612",301,"84080","ASSAY ALKALINE PHOSPHATASES",208.5
"015"," LABORATORY",15000466,"PROTEIN RANDOM URINE TEST 013664",301,"84156","ASSAY OF PROTEIN URINE",40.84
"015"," LABORATORY",15000468,"PROTEIN S DEFICIENCY PROFILE TEST 117754",305,,,0
"015"," LABORATORY",15000469,"PROTEIN S DEFICIENCY FREE",300,"85306","CLOT INHIBIT PROT S FREE",98.88
"015"," LABORATORY",15000472,"ANCA ANTINEUTROPHIL CYTO AB PROF 163873",302,,,0
"015"," LABORATORY",15000487,"MUMPS ANTIBODIES IGM 160499",302,"86735","MUMPS ANTIBODY",83.75
"015"," LABORATORY",15000489,"DRUG SCREEN IN-HOUSE (12 DRUGS)",300,"80306","DRUG TEST PRSMV INSTRMNT",144.31
"015"," LABORATORY",15000490,"MYCOPLASMA PNEUMONIA, DNA PCR 138420",306,"87581","M.PNEUMON DNA AMP PROBE",300
"015"," LABORATORY",15000491,"LC GLUCOSE BODY FLUID  019497",301,"82945","GLUCOSE OTHER FLUID",37.52
"015"," LABORATORY",15000493,"BNP BRAIN NATRIURETIC PEPTIDE",301,"83880","ASSAY OF NATRIURETIC PEPTIDE",395
"015"," LABORATORY",15000498,"ALDOSTERONE, SERUM 004374",301,"82088","ASSAY OF ALDOSTERONE",261.73
"015"," LABORATORY",15000499,"SYSTEMIC LUPUS ERYTHEM. PROF. A 056499",302,,,0
"015"," LABORATORY",15000500,"ALLERGEN PROFILE, BASIC FOOD 660423",302,,,0
"015"," LABORATORY",15000501,"CERULOPLASMIN 001560",301,"82390","ASSAY OF CERULOPLASMIN",68.63
"015"," LABORATORY",15000504,"RAPID PLASMA REAGIN(RPR)QUAL 006072",300,"86592","SYPHILIS TEST NON-TREP QUAL",46
"015"," LABORATORY",15000510,"CBC **WITHOUT DIFFERENTIAL",305,"85027","COMPLETE CBC AUTOMATED",45
"015"," LABORATORY",15000514,"AEROBIC ID AND SUSCEPTIBILITY 182261",300,"87077","CULTURE AEROBIC IDENTIFY",52.35
"015"," LABORATORY",15000517,"DHEA SERUM 004100",301,"82626","DEHYDROEPIANDROSTERONE",38.39
"015"," LABORATORY",15000527,".ORGANISM ID, URINE",306,"87088","URINE BACTERIA CULTURE",76.52
"015"," LABORATORY",15000528,"MICROALBUMIN:CREATININE RATIO UR",301,,,0
"015"," LABORATORY",15000529,"VANCOMYCIN-RESISTANT ENTEROCOCCUS",306,"87081","CULTURE SCREEN ONLY",65.83
"015"," LABORATORY",15000531,"LEVEL 4 PATHOLOGY",300,"88305","TISSUE EXAM BY PATHOLOGIST",246.61
"015"," LABORATORY",15000533,"RABIES TITER 083885",300,"86382","NEUTRALIZATION TEST VIRAL",124
"015"," LABORATORY",15000534,"CELIAC ANTIBODY PROFILE W/EMA165126",301,,,0
"015"," LABORATORY",15000536,"MUMPS TITER IGG ANTIBODIES 096552",302,"86735","MUMPS ANTIBODY",97.27
"015"," LABORATORY",15000540,"STREP PNEUMO ANTIGEN URINE 183009",300,"87899","AGENT NOS ASSAY W/OPTIC",187.5
"015"," LABORATORY",15000542,"MYCOPLASMA IGM",300,"86738","MYCOPLASMA ANTIBODY",83.75
"015"," LABORATORY",15000543,"PROTEIN S DEFICIENCY TOTAL",300,"85305","CLOT INHIBIT PROT S TOTAL",74.45
"015"," LABORATORY",15000545,"HERPES SIMPLEX 1 ANTIBODY 164897",300,"86695","HERPES SIMPLEX TYPE 1 TEST",88.24
"015"," LABORATORY",15000546,"HERPES SIMPLEX 2 ANTIBODY",300,"86696","HERPES SIMPLEX TYPE 2 TEST",129.34
"015"," LABORATORY",15000547,"PSA FREE",300,"84154","ASSAY OF PSA FREE",118.65
"015"," LABORATORY",15000549,"FLUORESCENT SCRN NONINFECT ANTIBODY EACH",300,"86255","FLUORESCENT ANTIBODY SCREEN",25.59
"015"," LABORATORY",15000550,"FLUORESCENT TITR NONINFECT ANTIBODY EACH",300,"86256","FLUORESCENT ANTIBODY TITER",25.59
"015"," LABORATORY",15000551,"VANCOMYCIN TROUGH",300,"80202","ASSAY OF VANCOMYCIN",129.43
"015"," LABORATORY",15000553,"VITAMIN B12 AND FOLATES 000810",301,,,0
"015"," LABORATORY",15000557,"FACTOR VIII ACTIVITY 86264",305,"85240","CLOT FACTOR VIII AHG 1 STAGE",115.16
"015"," LABORATORY",15000558,"SEMEN ANALYSIS POST VASECTOMY",390,"89321","SEMEN ANAL SPERM DETECTION",115.08
"015"," LABORATORY",15000560,"CALPROTECTIN FECAL 123255",301,"83993","ASSAY FOR CALPROTECTIN FECAL",365
"015"," LABORATORY",15000561,"ELASTASE FECAL 123234",301,"82656","PANCREATIC ELASTASE FECAL",452.5
"015"," LABORATORY",15000563,"HCV RNA QUANT W/REFLEX 550090",306,"87522","HEPATITIS C REVRS TRNSCRPJ",568.91
"015"," LABORATORY",15000569,"CRP  HIGH SENSITIVITY 120766",302,"86141","C-REACTIVE PROTEIN HS",83.75
"015"," LABORATORY",15000575,".ANTIBODY HEP B IgM",300,"86705","HEP B CORE ANTIBODY IGM",75.61
"015"," LABORATORY",15000576,".ANTIBODY HEP Be",300,"86707","HEPATITIS BE ANTIBODY",74.45
"015"," LABORATORY",15000577,"CULTURE WITH ISOLATION STOOL EACH PLATE",300,"87046","STOOL CULTR AEROBIC BACT EA",6.5
